,0
A1,15431.0
A2,2551.0
A3,16538.0
A4,2841.0
A5,16254.0
A6,2888.0
A7,15968.0
A8,2951.0
A9,16148.0
A10,2773.0
A11,15384.0
A12,2533.0
B1,16149.0
B2,2624.0
B3,16464.0
B4,2778.0
B5,16838.0
B6,2826.0
B7,16106.0
B8,2914.0
B9,16287.0
B10,2695.0
B11,16122.0
B12,2528.0
C1,15535.0
C2,2412.0
C3,16316.0
C4,2802.0
C5,16162.0
C6,2741.0
C7,15988.0
C8,2881.0
C9,16245.0
C10,2788.0
C11,15658.0
C12,2544.0
D1,15901.0
D2,2568.0
D3,16738.0
D4,2786.0
D5,16589.0
D6,2875.0
D7,15893.0
D8,2782.0
D9,16252.0
D10,2719.0
D11,16738.0
D12,2410.0
E1,15503.0
E2,2527.0
E3,16032.0
E4,2703.0
E5,16509.0
E6,2961.0
E7,16331.0
E8,2722.0
E9,15820.0
E10,2809.0
E11,15154.0
E12,2614.0
F1,15430.0
F2,2445.0
F3,16013.0
F4,2699.0
F5,16009.0
F6,2758.0
F7,15621.0
F8,2613.0
F9,16155.0
F10,2707.0
F11,15204.0
F12,2350.0
G1,15234.0
G2,2349.0
G3,16091.0
G4,2530.0
G5,15883.0
G6,2617.0
G7,15347.0
G8,2631.0
G9,15332.0
G10,2474.0
G11,15252.0
G12,2396.0
H1,16268.0
H2,2574.0
H3,16988.0
H4,2749.0
H5,16838.0
H6,2928.0
H7,16243.0
H8,2815.0
H9,16029.0
H10,2592.0
H11,15810.0
H12,2427.0
