,0
A1,15784.0
A2,6515.0
A3,16743.0
A4,7679.0
A5,16721.0
A6,7783.0
A7,17007.0
A8,7937.0
A9,16727.0
A10,7367.0
A11,16183.0
A12,6517.0
B1,16228.0
B2,6664.0
B3,16339.0
B4,7017.0
B5,16625.0
B6,7258.0
B7,16392.0
B8,7759.0
B9,16842.0
B10,7058.0
B11,16681.0
B12,6715.0
C1,15504.0
C2,5832.0
C3,16339.0
C4,6883.0
C5,15768.0
C6,6556.0
C7,15473.0
C8,6797.0
C9,15814.0
C10,6467.0
C11,15807.0
C12,6295.0
D1,15813.0
D2,6069.0
D3,16233.0
D4,6429.0
D5,16135.0
D6,6626.0
D7,14856.0
D8,5858.0
D9,15455.0
D10,6240.0
D11,15923.0
D12,6128.0
E1,15376.0
E2,5958.0
E3,15874.0
E4,6634.0
E5,16278.0
E6,7763.0
E7,15900.0
E8,6463.0
E9,15459.0
E10,6376.0
E11,15529.0
E12,6298.0
F1,15262.0
F2,5658.0
F3,15725.0
F4,6352.0
F5,15694.0
F6,6410.0
F7,15468.0
F8,6080.0
F9,15660.0
F10,6040.0
F11,15504.0
F12,5768.0
G1,15244.0
G2,5922.0
G3,16291.0
G4,6376.0
G5,15886.0
G6,6531.0
G7,15378.0
G8,6495.0
G9,15581.0
G10,6180.0
G11,15477.0
G12,6434.0
H1,15776.0
H2,5810.0
H3,16150.0
H4,6533.0
H5,15919.0
H6,6284.0
H7,15524.0
H8,6305.0
H9,15519.0
H10,6098.0
H11,15468.0
H12,6189.0
