,0
A1,1594.0
A2,1286.0
A3,1635.0
A4,1328.0
A5,1655.0
A6,1298.0
A7,1435.0
A8,885.0
A9,1089.0
A10,881.0
A11,1099.0
A12,1421.0
B1,1949.0
B2,1032.0
B3,2091.0
B4,960.0
B5,2225.0
B6,1047.0
B7,2158.0
B8,1037.0
B9,1856.0
B10,812.0
B11,1371.0
B12,1363.0
C1,4647.0
C2,1820.0
C3,4910.0
C4,1833.0
C5,4933.0
C6,1979.0
C7,4761.0
C8,1860.0
C9,4659.0
C10,2607.0
C11,4596.0
C12,1735.0
D1,22187.0
D2,15382.0
D3,21562.0
D4,15746.0
D5,20935.0
D6,16117.0
D7,13775.0
D8,7029.0
D9,3368.0
D10,5919.0
D11,4872.0
D12,17689.0
E1,62271.0
E2,62117.0
E3,62080.0
E4,61925.0
E5,61939.0
E6,61521.0
E7,62058.0
E8,22250.0
E9,39886.0
E10,22864.0
E11,35712.0
E12,61317.0
F1,23044.0
F2,19092.0
F3,25223.0
F4,18680.0
F5,24697.0
F6,20287.0
F7,9080.0
F8,4175.0
F9,6802.0
F10,3685.0
F11,8341.0
F12,8885.0
G1,24808.0
G2,6202.0
G3,29887.0
G4,5828.0
G5,20012.0
G6,5470.0
G7,7078.0
G8,2124.0
G9,2118.0
G10,2090.0
G11,2312.0
G12,5383.0
H1,3589.0
H2,5337.0
H3,3620.0
H4,5418.0
H5,6918.0
H6,5170.0
H7,2605.0
H8,3944.0
H9,1794.0
H10,3991.0
H11,1899.0
H12,16854.0
