,0
A1,16006.0
A2,6474.0
A3,17288.0
A4,7956.0
A5,17978.0
A6,8505.0
A7,21068.0
A8,9649.0
A9,22360.0
A10,9649.0
A11,23965.0
A12,8262.0
B1,20426.0
B2,8168.0
B3,21505.0
B4,9373.0
B5,23052.0
B6,9948.0
B7,21464.0
B8,9763.0
B9,20635.0
B10,7842.0
B11,18574.0
B12,7501.0
C1,16523.0
C2,6246.0
C3,17735.0
C4,7261.0
C5,17177.0
C6,6914.0
C7,16401.0
C8,6997.0
C9,16749.0
C10,6879.0
C11,16814.0
C12,7464.0
D1,16806.0
D2,6140.0
D3,17460.0
D4,6661.0
D5,17004.0
D6,6949.0
D7,15391.0
D8,5909.0
D9,16311.0
D10,6510.0
D11,16644.0
D12,6473.0
E1,16019.0
E2,5987.0
E3,17257.0
E4,6780.0
E5,17382.0
E6,7869.0
E7,16496.0
E8,6496.0
E9,16072.0
E10,6526.0
E11,15905.0
E12,6507.0
F1,15547.0
F2,5641.0
F3,16072.0
F4,6260.0
F5,16012.0
F6,6419.0
F7,15865.0
F8,6053.0
F9,16302.0
F10,6094.0
F11,15678.0
F12,6036.0
G1,15567.0
G2,5947.0
G3,16381.0
G4,6329.0
G5,16361.0
G6,6421.0
G7,15725.0
G8,6414.0
G9,15725.0
G10,6034.0
G11,15688.0
G12,6035.0
H1,16118.0
H2,5709.0
H3,16441.0
H4,6569.0
H5,16408.0
H6,6189.0
H7,15808.0
H8,6298.0
H9,15767.0
H10,6107.0
H11,15807.0
H12,6179.0
