,0
A1,12152.0
A2,2420.0
A3,12886.0
A4,2743.0
A5,12960.0
A6,2806.0
A7,12671.0
A8,2825.0
A9,12717.0
A10,2691.0
A11,12312.0
A12,1922.0
B1,13165.0
B2,2494.0
B3,13581.0
B4,2698.0
B5,14044.0
B6,2755.0
B7,13629.0
B8,2859.0
B9,13554.0
B10,2644.0
B11,13638.0
B12,1997.0
C1,12195.0
C2,2311.0
C3,13039.0
C4,2727.0
C5,12958.0
C6,2637.0
C7,12654.0
C8,5055.0
C9,12981.0
C10,3043.0
C11,12620.0
C12,2092.0
D1,13189.0
D2,2407.0
D3,13868.0
D4,2654.0
D5,13583.0
D6,2796.0
D7,13079.0
D8,2698.0
D9,13494.0
D10,2640.0
D11,13934.0
D12,2063.0
E1,10137.0
E2,2427.0
E3,10663.0
E4,2590.0
E5,10753.0
E6,2854.0
E7,10606.0
E8,2667.0
E9,10507.0
E10,2758.0
E11,10093.0
E12,2284.0
F1,12675.0
F2,2315.0
F3,13055.0
F4,2585.0
F5,12964.0
F6,2639.0
F7,13025.0
F8,2464.0
F9,13599.0
F10,2612.0
F11,12714.0
F12,2107.0
G1,12755.0
G2,2182.0
G3,13301.0
G4,2423.0
G5,13027.0
G6,2485.0
G7,13170.0
G8,2604.0
G9,14044.0
G10,2799.0
G11,16167.0
G12,16732.0
H1,14095.0
H2,2731.0
H3,15186.0
H4,3084.0
H5,14468.0
H6,3315.0
H7,14496.0
H8,3242.0
H9,15001.0
H10,3199.0
H11,17620.0
H12,2865.0
