,0
A1,9043.0
A2,2315.0
A3,9586.0
A4,2646.0
A5,9577.0
A6,2696.0
A7,9300.0
A8,2725.0
A9,9500.0
A10,2779.0
A11,9063.0
A12,1707.0
B1,11001.0
B2,2411.0
B3,11478.0
B4,3055.0
B5,11795.0
B6,2657.0
B7,11464.0
B8,2730.0
B9,11526.0
B10,2527.0
B11,11301.0
B12,1745.0
C1,9325.0
C2,2222.0
C3,10076.0
C4,2615.0
C5,9998.0
C6,2534.0
C7,9685.0
C8,4420.0
C9,10032.0
C10,2863.0
C11,9602.0
C12,1900.0
D1,11773.0
D2,2302.0
D3,12239.0
D4,2543.0
D5,12011.0
D6,2668.0
D7,11738.0
D8,2595.0
D9,12060.0
D10,2534.0
D11,12260.0
D12,1910.0
E1,6777.0
E2,2376.0
E3,7260.0
E4,2604.0
E5,7412.0
E6,2791.0
E7,7256.0
E8,2724.0
E9,7148.0
E10,2660.0
E11,6867.0
E12,2098.0
F1,11599.0
F2,2226.0
F3,12020.0
F4,2465.0
F5,11888.0
F6,2531.0
F7,11974.0
F8,2320.0
F9,12199.0
F10,2499.0
F11,11763.0
F12,1975.0
G1,11892.0
G2,2053.0
G3,12473.0
G4,2309.0
G5,12117.0
G6,2433.0
G7,12439.0
G8,2393.0
G9,12836.0
G10,2321.0
G11,12446.0
G12,15248.0
H1,9184.0
H2,2265.0
H3,9308.0
H4,2468.0
H5,9353.0
H6,2694.0
H7,8987.0
H8,2549.0
H9,8833.0
H10,2265.0
H11,8624.0
H12,1831.0
