,0
A1,13074.0
A2,2544.0
A3,14088.0
A4,2814.0
A5,13832.0
A6,2843.0
A7,13690.0
A8,2893.0
A9,13909.0
A10,2765.0
A11,13368.0
A12,2092.0
B1,13928.0
B2,2553.0
B3,14296.0
B4,2735.0
B5,14814.0
B6,2823.0
B7,14196.0
B8,2864.0
B9,14413.0
B10,2674.0
B11,14216.0
B12,2106.0
C1,13218.0
C2,2348.0
C3,14201.0
C4,2741.0
C5,13784.0
C6,2671.0
C7,13726.0
C8,5379.0
C9,14088.0
C10,3183.0
C11,13379.0
C12,2182.0
D1,13820.0
D2,2458.0
D3,14723.0
D4,2714.0
D5,14384.0
D6,2831.0
D7,13794.0
D8,2717.0
D9,14153.0
D10,2696.0
D11,14494.0
D12,2142.0
E1,12329.0
E2,2481.0
E3,12914.0
E4,2620.0
E5,12948.0
E6,2894.0
E7,12815.0
E8,2684.0
E9,12640.0
E10,2780.0
E11,12086.0
E12,2359.0
F1,13375.0
F2,2348.0
F3,13889.0
F4,2624.0
F5,13692.0
F6,2710.0
F7,13713.0
F8,2496.0
F9,14102.0
F10,2655.0
F11,13361.0
F12,2183.0
G1,13459.0
G2,2233.0
G3,14258.0
G4,2466.0
G5,13800.0
G6,2553.0
G7,13802.0
G8,2573.0
G9,13756.0
G10,2440.0
G11,13478.0
G12,10005.0
H1,13660.0
H2,2474.0
H3,14028.0
H4,2663.0
H5,13795.0
H6,2903.0
H7,13547.0
H8,2745.0
H9,13414.0
H10,2487.0
H11,13170.0
H12,2131.0
