,0
A1,1105.0
A2,845.0
A3,1139.0
A4,883.0
A5,1128.0
A6,909.0
A7,1233.0
A8,912.0
A9,1114.0
A10,899.0
A11,1127.0
A12,1457.0
B1,1344.0
B2,949.0
B3,1429.0
B4,765.0
B5,1502.0
B6,795.0
B7,1422.0
B8,785.0
B9,1354.0
B10,773.0
B11,1407.0
B12,1457.0
C1,4399.0
C2,1383.0
C3,4636.0
C4,1390.0
C5,4690.0
C6,1512.0
C7,4763.0
C8,1850.0
C9,4786.0
C10,2662.0
C11,4714.0
C12,1783.0
D1,2906.0
D2,4289.0
D3,3052.0
D4,5492.0
D5,3155.0
D6,4428.0
D7,3197.0
D8,4883.0
D9,3069.0
D10,4171.0
D11,3200.0
D12,19671.0
E1,35496.0
E2,27234.0
E3,35879.0
E4,26271.0
E5,39307.0
E6,26821.0
E7,34383.0
E8,25747.0
E9,42899.0
E10,25525.0
E11,36669.0
E12,62948.0
F1,7710.0
F2,4741.0
F3,9564.0
F4,4943.0
F5,8165.0
F6,5095.0
F7,8894.0
F8,4436.0
F9,7741.0
F10,4562.0
F11,9201.0
F12,11868.0
G1,2311.0
G2,5313.0
G3,1871.0
G4,4846.0
G5,2887.0
G6,2536.0
G7,2288.0
G8,4677.0
G9,2319.0
G10,4237.0
G11,2406.0
G12,5911.0
H1,1779.0
H2,3810.0
H3,1906.0
H4,3848.0
H5,1860.0
H6,3254.0
H7,1889.0
H8,3559.0
H9,1868.0
H10,4200.0
H11,1904.0
H12,18382.0
