,fluorescence,wavelength (nm),Well
87,3491.0,390.0,A6
88,2665.0,395.0,A6
89,2167.0,400.0,A6
90,1627.0,405.0,A6
91,1469.0,410.0,A6
92,1345.0,415.0,A6
93,1237.0,420.0,A6
94,1184.0,425.0,A6
95,1201.0,430.0,A6
96,1223.0,435.0,A6
97,1270.0,440.0,A6
98,1314.0,445.0,A6
99,1345.0,450.0,A6
100,1335.0,455.0,A6
101,1366.0,460.0,A6
102,1387.0,465.0,A6
103,1439.0,470.0,A6
104,1493.0,475.0,A6
105,1520.0,480.0,A6
106,1530.0,485.0,A6
107,1532.0,490.0,A6
108,1517.0,495.0,A6
109,1502.0,500.0,A6
110,1460.0,505.0,A6
111,1406.0,510.0,A6
112,1355.0,515.0,A6
113,1307.0,520.0,A6
114,1250.0,525.0,A6
115,1183.0,530.0,A6
116,1117.0,535.0,A6
117,1071.0,540.0,A6
118,1023.0,545.0,A6
119,978.0,550.0,A6
120,932.0,555.0,A6
121,875.0,560.0,A6
122,821.0,565.0,A6
123,745.0,570.0,A6
124,683.0,575.0,A6
125,619.0,580.0,A6
126,578.0,585.0,A6
127,522.0,590.0,A6
128,489.0,595.0,A6
129,441.0,600.0,A6
130,3314303.0,280.0,B6
131,2614611.0,285.0,B6
132,2144342.0,290.0,B6
133,1733508.0,295.0,B6
134,1419419.0,300.0,B6
135,759724.0,305.0,B6
136,137927.0,310.0,B6
137,127985.0,315.0,B6
138,110648.0,320.0,B6
139,92369.0,325.0,B6
140,75214.0,330.0,B6
141,59513.0,335.0,B6
142,46405.0,340.0,B6
143,36187.0,345.0,B6
144,28228.0,350.0,B6
145,21547.0,355.0,B6
146,16870.0,360.0,B6
147,13286.0,365.0,B6
148,10484.0,370.0,B6
149,8121.0,375.0,B6
150,6093.0,380.0,B6
151,4399.0,385.0,B6
152,3254.0,390.0,B6
153,2454.0,395.0,B6
154,2025.0,400.0,B6
155,1517.0,405.0,B6
156,1374.0,410.0,B6
157,1275.0,415.0,B6
158,1193.0,420.0,B6
159,1188.0,425.0,B6
160,1237.0,430.0,B6
161,1286.0,435.0,B6
162,1353.0,440.0,B6
163,1444.0,445.0,B6
164,1503.0,450.0,B6
165,1512.0,455.0,B6
166,1544.0,460.0,B6
167,1596.0,465.0,B6
168,1666.0,470.0,B6
169,1695.0,475.0,B6
170,1749.0,480.0,B6
171,1753.0,485.0,B6
172,1737.0,490.0,B6
173,1709.0,495.0,B6
174,1665.0,500.0,B6
175,1652.0,505.0,B6
176,1588.0,510.0,B6
177,1524.0,515.0,B6
178,1480.0,520.0,B6
179,1402.0,525.0,B6
180,1324.0,530.0,B6
181,1262.0,535.0,B6
182,1193.0,540.0,B6
183,1147.0,545.0,B6
184,1098.0,550.0,B6
185,1037.0,555.0,B6
186,996.0,560.0,B6
187,923.0,565.0,B6
188,850.0,570.0,B6
189,779.0,575.0,B6
190,699.0,580.0,B6
191,639.0,585.0,B6
192,592.0,590.0,B6
193,549.0,595.0,B6
194,517.0,600.0,B6
195,3286444.0,280.0,B5
196,2659411.0,285.0,B5
197,2137798.0,290.0,B5
198,1734976.0,295.0,B5
199,1433672.0,300.0,B5
200,788560.0,305.0,B5
201,175406.0,310.0,B5
202,170554.0,315.0,B5
203,156088.0,320.0,B5
204,138141.0,325.0,B5
205,118495.0,330.0,B5
206,100565.0,335.0,B5
207,82777.0,340.0,B5
208,67611.0,345.0,B5
209,54851.0,350.0,B5
210,44116.0,355.0,B5
211,35504.0,360.0,B5
212,28327.0,365.0,B5
213,22328.0,370.0,B5
214,17005.0,375.0,B5
215,12608.0,380.0,B5
216,9164.0,385.0,B5
217,6711.0,390.0,B5
218,5156.0,395.0,B5
219,4289.0,400.0,B5
220,3302.0,405.0,B5
221,3089.0,410.0,B5
222,2941.0,415.0,B5
223,2862.0,420.0,B5
224,2912.0,425.0,B5
225,3078.0,430.0,B5
226,3287.0,435.0,B5
227,3555.0,440.0,B5
228,3763.0,445.0,B5
229,3890.0,450.0,B5
230,3990.0,455.0,B5
231,4051.0,460.0,B5
232,4135.0,465.0,B5
233,4266.0,470.0,B5
234,4430.0,475.0,B5
235,4452.0,480.0,B5
236,4398.0,485.0,B5
237,4310.0,490.0,B5
238,4231.0,495.0,B5
239,4066.0,500.0,B5
240,3906.0,505.0,B5
241,3732.0,510.0,B5
242,3547.0,515.0,B5
243,3331.0,520.0,B5
244,3147.0,525.0,B5
245,2954.0,530.0,B5
246,2782.0,535.0,B5
247,2555.0,540.0,B5
248,2417.0,545.0,B5
249,2276.0,550.0,B5
250,2112.0,555.0,B5
251,1968.0,560.0,B5
252,1820.0,565.0,B5
253,1662.0,570.0,B5
254,1518.0,575.0,B5
255,1391.0,580.0,B5
256,1259.0,585.0,B5
257,1160.0,590.0,B5
258,1069.0,595.0,B5
259,978.0,600.0,B5
260,3309675.0,280.0,C5
261,2620029.0,285.0,C5
262,2102237.0,290.0,C5
263,1713808.0,295.0,C5
264,1409589.0,300.0,C5
265,868625.0,305.0,C5
266,155814.0,310.0,C5
267,149113.0,315.0,C5
268,136852.0,320.0,C5
269,120789.0,325.0,C5
270,103926.0,330.0,C5
271,87486.0,335.0,C5
272,72072.0,340.0,C5
273,59737.0,345.0,C5
274,49639.0,350.0,C5
275,41862.0,355.0,C5
276,36579.0,360.0,C5
277,32066.0,365.0,C5
278,28748.0,370.0,C5
279,25555.0,375.0,C5
280,22516.0,380.0,C5
281,19647.0,385.0,C5
282,17389.0,390.0,C5
283,16455.0,395.0,C5
284,16469.0,400.0,C5
285,14969.0,405.0,C5
286,15422.0,410.0,C5
287,15424.0,415.0,C5
288,15046.0,420.0,C5
289,14685.0,425.0,C5
290,14473.0,430.0,C5
291,13987.0,435.0,C5
292,13502.0,440.0,C5
293,12856.0,445.0,C5
294,11951.0,450.0,C5
295,10982.0,455.0,C5
296,10100.0,460.0,C5
297,9361.0,465.0,C5
298,8920.0,470.0,C5
299,8491.0,475.0,C5
300,7740.0,480.0,C5
301,7147.0,485.0,C5
302,6513.0,490.0,C5
303,6071.0,495.0,C5
304,5490.0,500.0,C5
305,4897.0,505.0,C5
306,4459.0,510.0,C5
307,4019.0,515.0,C5
308,3579.0,520.0,C5
309,3225.0,525.0,C5
310,2944.0,530.0,C5
311,2634.0,535.0,C5
312,2318.0,540.0,C5
313,2140.0,545.0,C5
314,1906.0,550.0,C5
315,1729.0,555.0,C5
316,1556.0,560.0,C5
317,1375.0,565.0,C5
318,1232.0,570.0,C5
319,1077.0,575.0,C5
320,973.0,580.0,C5
321,844.0,585.0,C5
322,769.0,590.0,C5
323,674.0,595.0,C5
324,600.0,600.0,C5
325,3307366.0,280.0,C6
326,2623881.0,285.0,C6
327,2118266.0,290.0,C6
328,1724160.0,295.0,C6
329,1407077.0,300.0,C6
330,807426.0,305.0,C6
331,123585.0,310.0,C6
332,113891.0,315.0,C6
333,100088.0,320.0,C6
334,83187.0,325.0,C6
335,67430.0,330.0,C6
336,54450.0,335.0,C6
337,42297.0,340.0,C6
338,32921.0,345.0,C6
339,25617.0,350.0,C6
340,19981.0,355.0,C6
341,15895.0,360.0,C6
342,12644.0,365.0,C6
343,10027.0,370.0,C6
344,7979.0,375.0,C6
345,6227.0,380.0,C6
346,4454.0,385.0,C6
347,3397.0,390.0,C6
348,2664.0,395.0,C6
349,2310.0,400.0,C6
350,2012.0,405.0,C6
351,1935.0,410.0,C6
352,2106.0,415.0,C6
353,1844.0,420.0,C6
354,1507.0,425.0,C6
355,1442.0,430.0,C6
356,1296.0,435.0,C6
357,1238.0,440.0,C6
358,1154.0,445.0,C6
359,1101.0,450.0,C6
360,1017.0,455.0,C6
361,972.0,460.0,C6
362,949.0,465.0,C6
363,929.0,470.0,C6
364,918.0,475.0,C6
365,900.0,480.0,C6
366,864.0,485.0,C6
367,843.0,490.0,C6
368,780.0,495.0,C6
369,750.0,500.0,C6
370,713.0,505.0,C6
371,656.0,510.0,C6
372,642.0,515.0,C6
373,594.0,520.0,C6
374,567.0,525.0,C6
375,525.0,530.0,C6
376,480.0,535.0,C6
377,480.0,540.0,C6
378,454.0,545.0,C6
379,444.0,550.0,C6
380,434.0,555.0,C6
381,418.0,560.0,C6
382,376.0,565.0,C6
383,342.0,570.0,C6
384,293.0,575.0,C6
385,260.0,580.0,C6
386,239.0,585.0,C6
387,206.0,590.0,C6
388,196.0,595.0,C6
389,175.0,600.0,C6
390,3349281.0,280.0,D6
391,2626436.0,285.0,D6
392,2140925.0,290.0,D6
393,1758761.0,295.0,D6
394,1445084.0,300.0,D6
395,772263.0,305.0,D6
396,126005.0,310.0,D6
397,115958.0,315.0,D6
398,101012.0,320.0,D6
399,85308.0,325.0,D6
400,68594.0,330.0,D6
401,54746.0,335.0,D6
402,43327.0,340.0,D6
403,34114.0,345.0,D6
404,26575.0,350.0,D6
405,21785.0,355.0,D6
406,18498.0,360.0,D6
407,16193.0,365.0,D6
408,14555.0,370.0,D6
409,12553.0,375.0,D6
410,10807.0,380.0,D6
411,8919.0,385.0,D6
412,7247.0,390.0,D6
413,6149.0,395.0,D6
414,5418.0,400.0,D6
415,4198.0,405.0,D6
416,3789.0,410.0,D6
417,3326.0,415.0,D6
418,2813.0,420.0,D6
419,2394.0,425.0,D6
420,2085.0,430.0,D6
421,1817.0,435.0,D6
422,1620.0,440.0,D6
423,1413.0,445.0,D6
424,1376.0,450.0,D6
425,1325.0,455.0,D6
426,1424.0,460.0,D6
427,1206.0,465.0,D6
428,1053.0,470.0,D6
429,945.0,475.0,D6
430,878.0,480.0,D6
431,818.0,485.0,D6
432,738.0,490.0,D6
433,697.0,495.0,D6
434,657.0,500.0,D6
435,619.0,505.0,D6
436,606.0,510.0,D6
437,542.0,515.0,D6
438,520.0,520.0,D6
439,496.0,525.0,D6
440,464.0,530.0,D6
441,429.0,535.0,D6
442,412.0,540.0,D6
443,395.0,545.0,D6
444,389.0,550.0,D6
445,369.0,555.0,D6
446,380.0,560.0,D6
447,346.0,565.0,D6
448,294.0,570.0,D6
449,259.0,575.0,D6
450,231.0,580.0,D6
451,202.0,585.0,D6
452,190.0,590.0,D6
453,167.0,595.0,D6
454,154.0,600.0,D6
455,3329433.0,280.0,D5
456,2657955.0,285.0,D5
457,2151445.0,290.0,D5
458,1752091.0,295.0,D5
459,1421451.0,300.0,D5
460,797081.0,305.0,D5
461,177560.0,310.0,D5
462,174229.0,315.0,D5
463,161501.0,320.0,D5
464,140945.0,325.0,D5
465,125286.0,330.0,D5
466,104549.0,335.0,D5
467,88972.0,340.0,D5
468,74100.0,345.0,D5
469,59465.0,350.0,D5
470,50885.0,355.0,D5
471,40836.0,360.0,D5
472,34435.0,365.0,D5
473,28861.0,370.0,D5
474,23089.0,375.0,D5
475,18665.0,380.0,D5
476,14505.0,385.0,D5
477,11649.0,390.0,D5
478,10160.0,395.0,D5
479,9350.0,400.0,D5
480,7800.0,405.0,D5
481,7733.0,410.0,D5
482,7389.0,415.0,D5
483,7048.0,420.0,D5
484,6650.0,425.0,D5
485,6427.0,430.0,D5
486,6227.0,435.0,D5
487,6095.0,440.0,D5
488,5569.0,445.0,D5
489,5205.0,450.0,D5
490,4788.0,455.0,D5
491,4429.0,460.0,D5
492,4112.0,465.0,D5
493,3906.0,470.0,D5
494,3683.0,475.0,D5
495,3423.0,480.0,D5
496,3142.0,485.0,D5
497,2901.0,490.0,D5
498,2652.0,495.0,D5
499,2439.0,500.0,D5
500,2217.0,505.0,D5
501,2002.0,510.0,D5
502,1815.0,515.0,D5
503,1642.0,520.0,D5
504,1481.0,525.0,D5
505,1337.0,530.0,D5
506,1224.0,535.0,D5
507,1099.0,540.0,D5
508,1018.0,545.0,D5
509,930.0,550.0,D5
510,865.0,555.0,D5
511,793.0,560.0,D5
512,713.0,565.0,D5
513,621.0,570.0,D5
514,547.0,575.0,D5
515,476.0,580.0,D5
516,427.0,585.0,D5
517,381.0,590.0,D5
518,344.0,595.0,D5
519,309.0,600.0,D5
520,3332945.0,280.0,E5
521,2644461.0,285.0,E5
522,2120510.0,290.0,E5
523,1720819.0,295.0,E5
524,1416964.0,300.0,E5
525,849409.0,305.0,E5
526,155464.0,310.0,E5
527,148309.0,315.0,E5
528,133260.0,320.0,E5
529,116766.0,325.0,E5
530,99461.0,330.0,E5
531,81954.0,335.0,E5
532,67277.0,340.0,E5
533,54257.0,345.0,E5
534,43412.0,350.0,E5
535,34117.0,355.0,E5
536,27298.0,360.0,E5
537,21864.0,365.0,E5
538,17840.0,370.0,E5
539,15219.0,375.0,E5
540,14183.0,380.0,E5
541,14919.0,385.0,E5
542,16605.0,390.0,E5
543,20748.0,395.0,E5
544,26840.0,400.0,E5
545,30121.0,405.0,E5
546,37938.0,410.0,E5
547,44433.0,415.0,E5
548,51167.0,420.0,E5
549,55747.0,425.0,E5
550,60482.0,430.0,E5
551,64860.0,435.0,E5
552,67696.0,440.0,E5
553,68625.0,445.0,E5
554,67642.0,450.0,E5
555,65285.0,455.0,E5
556,62677.0,460.0,E5
557,60213.0,465.0,E5
558,59031.0,470.0,E5
559,57684.0,475.0,E5
560,54727.0,480.0,E5
561,51232.0,485.0,E5
562,47495.0,490.0,E5
563,44157.0,495.0,E5
564,40726.0,500.0,E5
565,36969.0,505.0,E5
566,33711.0,510.0,E5
567,30488.0,515.0,E5
568,27304.0,520.0,E5
569,24910.0,525.0,E5
570,22315.0,530.0,E5
571,20014.0,535.0,E5
572,17810.0,540.0,E5
573,16088.0,545.0,E5
574,14101.0,550.0,E5
575,12764.0,555.0,E5
576,11305.0,560.0,E5
577,9996.0,565.0,E5
578,8977.0,570.0,E5
579,7807.0,575.0,E5
580,6992.0,580.0,E5
581,6221.0,585.0,E5
582,5465.0,590.0,E5
583,4840.0,595.0,E5
584,4305.0,600.0,E5
585,3303621.0,280.0,E6
586,2629167.0,285.0,E6
587,2129350.0,290.0,E6
588,1726916.0,295.0,E6
589,1405900.0,300.0,E6
590,889143.0,305.0,E6
591,144316.0,310.0,E6
592,133122.0,315.0,E6
593,114950.0,320.0,E6
594,96504.0,325.0,E6
595,78344.0,330.0,E6
596,62602.0,335.0,E6
597,48971.0,340.0,E6
598,38272.0,345.0,E6
599,29171.0,350.0,E6
600,22583.0,355.0,E6
601,17712.0,360.0,E6
602,13860.0,365.0,E6
603,10847.0,370.0,E6
604,8466.0,375.0,E6
605,6349.0,380.0,E6
606,4643.0,385.0,E6
607,3432.0,390.0,E6
608,2774.0,395.0,E6
609,2669.0,400.0,E6
610,2682.0,405.0,E6
611,3522.0,410.0,E6
612,4804.0,415.0,E6
613,6795.0,420.0,E6
614,8980.0,425.0,E6
615,11632.0,430.0,E6
616,14616.0,435.0,E6
617,17540.0,440.0,E6
618,19736.0,445.0,E6
619,21503.0,450.0,E6
620,22557.0,455.0,E6
621,23387.0,460.0,E6
622,24234.0,465.0,E6
623,24697.0,470.0,E6
624,25421.0,475.0,E6
625,25251.0,480.0,E6
626,24736.0,485.0,E6
627,23845.0,490.0,E6
628,23064.0,495.0,E6
629,21934.0,500.0,E6
630,20560.0,505.0,E6
631,19323.0,510.0,E6
632,17991.0,515.0,E6
633,16519.0,520.0,E6
634,15459.0,525.0,E6
635,14230.0,530.0,E6
636,13018.0,535.0,E6
637,11786.0,540.0,E6
638,10949.0,545.0,E6
639,9844.0,550.0,E6
640,9115.0,555.0,E6
641,8278.0,560.0,E6
642,7328.0,565.0,E6
643,6665.0,570.0,E6
644,5937.0,575.0,E6
645,5420.0,580.0,E6
646,4822.0,585.0,E6
647,4317.0,590.0,E6
648,3901.0,595.0,E6
649,3489.0,600.0,E6
650,3237626.0,280.0,F6
651,2634245.0,285.0,F6
652,2107975.0,290.0,F6
653,1717934.0,295.0,F6
654,1432794.0,300.0,F6
655,860961.0,305.0,F6
656,120470.0,310.0,F6
657,110688.0,315.0,F6
658,96884.0,320.0,F6
659,81469.0,325.0,F6
660,66228.0,330.0,F6
661,52849.0,335.0,F6
662,41257.0,340.0,F6
663,32526.0,345.0,F6
664,25134.0,350.0,F6
665,19297.0,355.0,F6
666,15328.0,360.0,F6
667,12056.0,365.0,F6
668,9683.0,370.0,F6
669,7402.0,375.0,F6
670,5606.0,380.0,F6
671,4072.0,385.0,F6
672,2951.0,390.0,F6
673,2245.0,395.0,F6
674,1794.0,400.0,F6
675,1309.0,405.0,F6
676,1112.0,410.0,F6
677,966.0,415.0,F6
678,845.0,420.0,F6
679,749.0,425.0,F6
680,688.0,430.0,F6
681,662.0,435.0,F6
682,631.0,440.0,F6
683,627.0,445.0,F6
684,620.0,450.0,F6
685,610.0,455.0,F6
686,617.0,460.0,F6
687,638.0,465.0,F6
688,664.0,470.0,F6
689,701.0,475.0,F6
690,731.0,480.0,F6
691,756.0,485.0,F6
692,785.0,490.0,F6
693,795.0,495.0,F6
694,817.0,500.0,F6
695,804.0,505.0,F6
696,823.0,510.0,F6
697,811.0,515.0,F6
698,812.0,520.0,F6
699,789.0,525.0,F6
700,781.0,530.0,F6
701,766.0,535.0,F6
702,756.0,540.0,F6
703,750.0,545.0,F6
704,737.0,550.0,F6
705,746.0,555.0,F6
706,720.0,560.0,F6
707,690.0,565.0,F6
708,632.0,570.0,F6
709,580.0,575.0,F6
710,534.0,580.0,F6
711,499.0,585.0,F6
712,469.0,590.0,F6
713,443.0,595.0,F6
714,413.0,600.0,F6
715,3309026.0,280.0,F5
716,2627687.0,285.0,F5
717,2127179.0,290.0,F5
718,1730019.0,295.0,F5
719,1395779.0,300.0,F5
720,899233.0,305.0,F5
721,169447.0,310.0,F5
722,166791.0,315.0,F5
723,155587.0,320.0,F5
724,140243.0,325.0,F5
725,122924.0,330.0,F5
726,105697.0,335.0,F5
727,88498.0,340.0,F5
728,72980.0,345.0,F5
729,59818.0,350.0,F5
730,48618.0,355.0,F5
731,39831.0,360.0,F5
732,31789.0,365.0,F5
733,25366.0,370.0,F5
734,19111.0,375.0,F5
735,14308.0,380.0,F5
736,10522.0,385.0,F5
737,7702.0,390.0,F5
738,6091.0,395.0,F5
739,5130.0,400.0,F5
740,4037.0,405.0,F5
741,3752.0,410.0,F5
742,3504.0,415.0,F5
743,3288.0,420.0,F5
744,3140.0,425.0,F5
745,3111.0,430.0,F5
746,3111.0,435.0,F5
747,3118.0,440.0,F5
748,3076.0,445.0,F5
749,3018.0,450.0,F5
750,2943.0,455.0,F5
751,2866.0,460.0,F5
752,2873.0,465.0,F5
753,2921.0,470.0,F5
754,2950.0,475.0,F5
755,2926.0,480.0,F5
756,2897.0,485.0,F5
757,2861.0,490.0,F5
758,2774.0,495.0,F5
759,2710.0,500.0,F5
760,2601.0,505.0,F5
761,2530.0,510.0,F5
762,2405.0,515.0,F5
763,2294.0,520.0,F5
764,2180.0,525.0,F5
765,2085.0,530.0,F5
766,1959.0,535.0,F5
767,1842.0,540.0,F5
768,1755.0,545.0,F5
769,1686.0,550.0,F5
770,1603.0,555.0,F5
771,1498.0,560.0,F5
772,1397.0,565.0,F5
773,1287.0,570.0,F5
774,1183.0,575.0,F5
775,1087.0,580.0,F5
776,996.0,585.0,F5
777,923.0,590.0,F5
778,853.0,595.0,F5
779,785.0,600.0,F5
780,3295654.0,280.0,G5
781,2611573.0,285.0,G5
782,2094514.0,290.0,G5
783,1708314.0,295.0,G5
784,1395749.0,300.0,G5
785,802772.0,305.0,G5
786,147760.0,310.0,G5
787,141597.0,315.0,G5
788,130647.0,320.0,G5
789,117612.0,325.0,G5
790,105283.0,330.0,G5
791,96361.0,335.0,G5
792,91688.0,340.0,G5
793,89482.0,345.0,G5
794,90040.0,350.0,G5
795,89725.0,355.0,G5
796,87461.0,360.0,G5
797,83103.0,365.0,G5
798,74587.0,370.0,G5
799,63451.0,375.0,G5
800,52106.0,380.0,G5
801,40828.0,385.0,G5
802,31889.0,390.0,G5
803,26174.0,395.0,G5
804,22254.0,400.0,G5
805,17274.0,405.0,G5
806,15195.0,410.0,G5
807,13214.0,415.0,G5
808,11159.0,420.0,G5
809,9587.0,425.0,G5
810,8321.0,430.0,G5
811,7191.0,435.0,G5
812,6276.0,440.0,G5
813,5469.0,445.0,G5
814,4709.0,450.0,G5
815,4044.0,455.0,G5
816,3492.0,460.0,G5
817,3121.0,465.0,G5
818,2808.0,470.0,G5
819,2573.0,475.0,G5
820,2330.0,480.0,G5
821,2076.0,485.0,G5
822,1879.0,490.0,G5
823,1717.0,495.0,G5
824,1574.0,500.0,G5
825,1393.0,505.0,G5
826,1286.0,510.0,G5
827,1161.0,515.0,G5
828,1044.0,520.0,G5
829,951.0,525.0,G5
830,881.0,530.0,G5
831,795.0,535.0,G5
832,737.0,540.0,G5
833,693.0,545.0,G5
834,647.0,550.0,G5
835,612.0,555.0,G5
836,564.0,560.0,G5
837,514.0,565.0,G5
838,472.0,570.0,G5
839,407.0,575.0,G5
840,366.0,580.0,G5
841,325.0,585.0,G5
842,297.0,590.0,G5
843,270.0,595.0,G5
844,245.0,600.0,G5
845,3271772.0,280.0,G6
846,2613485.0,285.0,G6
847,2103319.0,290.0,G6
848,1708496.0,295.0,G6
849,1409498.0,300.0,G6
850,770455.0,305.0,G6
851,114600.0,310.0,G6
852,106251.0,315.0,G6
853,92842.0,320.0,G6
854,78172.0,325.0,G6
855,64301.0,330.0,G6
856,51686.0,335.0,G6
857,40434.0,340.0,G6
858,32163.0,345.0,G6
859,25003.0,350.0,G6
860,19496.0,355.0,G6
861,15423.0,360.0,G6
862,12433.0,365.0,G6
863,10039.0,370.0,G6
864,7948.0,375.0,G6
865,6105.0,380.0,G6
866,4523.0,385.0,G6
867,3375.0,390.0,G6
868,2669.0,395.0,G6
869,2212.0,400.0,G6
870,1715.0,405.0,G6
871,1530.0,410.0,G6
872,1383.0,415.0,G6
873,1218.0,420.0,G6
874,1125.0,425.0,G6
875,1053.0,430.0,G6
876,996.0,435.0,G6
877,944.0,440.0,G6
878,899.0,445.0,G6
879,839.0,450.0,G6
880,787.0,455.0,G6
881,740.0,460.0,G6
882,707.0,465.0,G6
883,701.0,470.0,G6
884,678.0,475.0,G6
885,658.0,480.0,G6
886,638.0,485.0,G6
887,615.0,490.0,G6
888,598.0,495.0,G6
889,575.0,500.0,G6
890,538.0,505.0,G6
891,515.0,510.0,G6
892,494.0,515.0,G6
893,468.0,520.0,G6
894,442.0,525.0,G6
895,416.0,530.0,G6
896,398.0,535.0,G6
897,380.0,540.0,G6
898,373.0,545.0,G6
899,375.0,550.0,G6
900,371.0,555.0,G6
901,357.0,560.0,G6
902,328.0,565.0,G6
903,306.0,570.0,G6
904,264.0,575.0,G6
905,242.0,580.0,G6
906,213.0,585.0,G6
907,194.0,590.0,G6
908,181.0,595.0,G6
909,170.0,600.0,G6
910,3255622.0,280.0,H6
911,2660285.0,285.0,H6
912,2106210.0,290.0,H6
913,1720374.0,295.0,H6
914,1401480.0,300.0,H6
915,789154.0,305.0,H6
916,117630.0,310.0,H6
917,108482.0,315.0,H6
918,94986.0,320.0,H6
919,79577.0,325.0,H6
920,64778.0,330.0,H6
921,51845.0,335.0,H6
922,40554.0,340.0,H6
923,31595.0,345.0,H6
924,24432.0,350.0,H6
925,19130.0,355.0,H6
926,15175.0,360.0,H6
927,12191.0,365.0,H6
928,10067.0,370.0,H6
929,8605.0,375.0,H6
930,7413.0,380.0,H6
931,6607.0,385.0,H6
932,5887.0,390.0,H6
933,5667.0,395.0,H6
934,5835.0,400.0,H6
935,5450.0,405.0,H6
936,5709.0,410.0,H6
937,5716.0,415.0,H6
938,5540.0,420.0,H6
939,5232.0,425.0,H6
940,4906.0,430.0,H6
941,4514.0,435.0,H6
942,4117.0,440.0,H6
943,3678.0,445.0,H6
944,3202.0,450.0,H6
945,2744.0,455.0,H6
946,2376.0,460.0,H6
947,2096.0,465.0,H6
948,1854.0,470.0,H6
949,1677.0,475.0,H6
950,1478.0,480.0,H6
951,1305.0,485.0,H6
952,1179.0,490.0,H6
953,1092.0,495.0,H6
954,1036.0,500.0,H6
955,1037.0,505.0,H6
956,1128.0,510.0,H6
957,1304.0,515.0,H6
958,1633.0,520.0,H6
959,2139.0,525.0,H6
960,2803.0,530.0,H6
961,3674.0,535.0,H6
962,4892.0,540.0,H6
963,6125.0,545.0,H6
964,7725.0,550.0,H6
965,9328.0,555.0,H6
966,10915.0,560.0,H6
967,12384.0,565.0,H6
968,13550.0,570.0,H6
969,14462.0,575.0,H6
970,14874.0,580.0,H6
971,15024.0,585.0,H6
972,14698.0,590.0,H6
973,14039.0,595.0,H6
974,13147.0,600.0,H6
975,3282533.0,280.0,H5
976,2615061.0,285.0,H5
977,2104989.0,290.0,H5
978,1715353.0,295.0,H5
979,1393612.0,300.0,H5
980,779762.0,305.0,H5
981,147923.0,310.0,H5
982,140738.0,315.0,H5
983,127979.0,320.0,H5
984,111649.0,325.0,H5
985,95471.0,330.0,H5
986,79575.0,335.0,H5
987,65374.0,340.0,H5
988,53787.0,345.0,H5
989,44457.0,350.0,H5
990,37108.0,355.0,H5
991,31537.0,360.0,H5
992,27217.0,365.0,H5
993,23023.0,370.0,H5
994,19119.0,375.0,H5
995,15116.0,380.0,H5
996,11871.0,385.0,H5
997,9309.0,390.0,H5
998,7569.0,395.0,H5
999,6620.0,400.0,H5
1000,5108.0,405.0,H5
1001,4557.0,410.0,H5
1002,4032.0,415.0,H5
1003,3484.0,420.0,H5
