,fluorescence,wavelength (nm),Well
520,1440.0,555.0,E6
521,1322.0,560.0,E6
522,1201.0,565.0,E6
523,1103.0,570.0,E6
524,990.0,575.0,E6
525,893.0,580.0,E6
526,827.0,585.0,E6
527,750.0,590.0,E6
528,683.0,595.0,E6
529,622.0,600.0,E6
530,430460.0,340.0,F6
531,372998.0,345.0,F6
532,333517.0,350.0,F6
533,302914.0,355.0,F6
534,269270.0,360.0,F6
535,242119.0,365.0,F6
536,19359.0,370.0,F6
537,15624.0,375.0,F6
538,14115.0,380.0,F6
539,11903.0,385.0,F6
540,9907.0,390.0,F6
541,8497.0,395.0,F6
542,7492.0,400.0,F6
543,6002.0,405.0,F6
544,5496.0,410.0,F6
545,4905.0,415.0,F6
546,4372.0,420.0,F6
547,3853.0,425.0,F6
548,3433.0,430.0,F6
549,3091.0,435.0,F6
550,2809.0,440.0,F6
551,2488.0,445.0,F6
552,2231.0,450.0,F6
553,1986.0,455.0,F6
554,1798.0,460.0,F6
555,1635.0,465.0,F6
556,1557.0,470.0,F6
557,1497.0,475.0,F6
558,1403.0,480.0,F6
559,1323.0,485.0,F6
560,1238.0,490.0,F6
561,1192.0,495.0,F6
562,1129.0,500.0,F6
563,1046.0,505.0,F6
564,992.0,510.0,F6
565,954.0,515.0,F6
566,892.0,520.0,F6
567,850.0,525.0,F6
568,804.0,530.0,F6
569,765.0,535.0,F6
570,725.0,540.0,F6
571,692.0,545.0,F6
572,652.0,550.0,F6
573,620.0,555.0,F6
574,593.0,560.0,F6
575,561.0,565.0,F6
576,517.0,570.0,F6
577,489.0,575.0,F6
578,472.0,580.0,F6
579,439.0,585.0,F6
580,420.0,590.0,F6
581,400.0,595.0,F6
582,367.0,600.0,F6
583,429295.0,340.0,F5
584,377218.0,345.0,F5
585,337117.0,350.0,F5
586,300093.0,355.0,F5
587,269127.0,360.0,F5
588,240464.0,365.0,F5
589,19421.0,370.0,F5
590,15943.0,375.0,F5
591,14238.0,380.0,F5
592,12250.0,385.0,F5
593,10243.0,390.0,F5
594,8875.0,395.0,F5
595,8104.0,400.0,F5
596,6623.0,405.0,F5
597,6349.0,410.0,F5
598,5881.0,415.0,F5
599,5425.0,420.0,F5
600,5052.0,425.0,F5
601,4761.0,430.0,F5
602,4497.0,435.0,F5
603,4298.0,440.0,F5
604,4084.0,445.0,F5
605,3870.0,450.0,F5
606,3660.0,455.0,F5
607,3511.0,460.0,F5
608,3366.0,465.0,F5
609,3334.0,470.0,F5
610,3300.0,475.0,F5
611,3258.0,480.0,F5
612,3170.0,485.0,F5
613,3059.0,490.0,F5
614,2988.0,495.0,F5
615,2858.0,500.0,F5
616,2749.0,505.0,F5
617,2622.0,510.0,F5
618,2479.0,515.0,F5
619,2396.0,520.0,F5
620,2274.0,525.0,F5
621,2161.0,530.0,F5
622,2031.0,535.0,F5
623,1911.0,540.0,F5
624,1801.0,545.0,F5
625,1683.0,550.0,F5
626,1598.0,555.0,F5
627,1499.0,560.0,F5
628,1396.0,565.0,F5
629,1314.0,570.0,F5
630,1224.0,575.0,F5
631,1144.0,580.0,F5
632,1062.0,585.0,F5
633,980.0,590.0,F5
634,927.0,595.0,F5
635,853.0,600.0,F5
636,430151.0,340.0,G5
637,380877.0,345.0,G5
638,333209.0,350.0,G5
639,298056.0,355.0,G5
640,268718.0,360.0,G5
641,241158.0,365.0,G5
642,25571.0,370.0,G5
643,21147.0,375.0,G5
644,18766.0,380.0,G5
645,15684.0,385.0,G5
646,12961.0,390.0,G5
647,11103.0,395.0,G5
648,9836.0,400.0,G5
649,7799.0,405.0,G5
650,7165.0,410.0,G5
651,6404.0,415.0,G5
652,5604.0,420.0,G5
653,4860.0,425.0,G5
654,4283.0,430.0,G5
655,3765.0,435.0,G5
656,3341.0,440.0,G5
657,2898.0,445.0,G5
658,2525.0,450.0,G5
659,2152.0,455.0,G5
660,1903.0,460.0,G5
661,1665.0,465.0,G5
662,1500.0,470.0,G5
663,1368.0,475.0,G5
664,1248.0,480.0,G5
665,1122.0,485.0,G5
666,1015.0,490.0,G5
667,913.0,495.0,G5
668,821.0,500.0,G5
669,745.0,505.0,G5
670,671.0,510.0,G5
671,604.0,515.0,G5
672,562.0,520.0,G5
673,509.0,525.0,G5
674,472.0,530.0,G5
675,431.0,535.0,G5
676,395.0,540.0,G5
677,364.0,545.0,G5
678,331.0,550.0,G5
679,318.0,555.0,G5
680,290.0,560.0,G5
681,269.0,565.0,G5
682,247.0,570.0,G5
683,233.0,575.0,G5
684,224.0,580.0,G5
685,206.0,585.0,G5
686,194.0,590.0,G5
687,181.0,595.0,G5
688,169.0,600.0,G5
689,428338.0,340.0,G6
690,380545.0,345.0,G6
691,333723.0,350.0,G6
692,299630.0,355.0,G6
693,267861.0,360.0,G6
694,241265.0,365.0,G6
695,19570.0,370.0,G6
696,15855.0,375.0,G6
697,14274.0,380.0,G6
698,12161.0,385.0,G6
699,10073.0,390.0,G6
700,8593.0,395.0,G6
701,7663.0,400.0,G6
702,6077.0,405.0,G6
703,5603.0,410.0,G6
704,5030.0,415.0,G6
705,4386.0,420.0,G6
706,3819.0,425.0,G6
707,3394.0,430.0,G6
708,2981.0,435.0,G6
709,2650.0,440.0,G6
710,2345.0,445.0,G6
711,2032.0,450.0,G6
712,1726.0,455.0,G6
713,1515.0,460.0,G6
714,1357.0,465.0,G6
715,1234.0,470.0,G6
716,1133.0,475.0,G6
717,1026.0,480.0,G6
718,941.0,485.0,G6
719,844.0,490.0,G6
720,768.0,495.0,G6
721,694.0,500.0,G6
722,623.0,505.0,G6
723,577.0,510.0,G6
724,511.0,515.0,G6
725,472.0,520.0,G6
726,439.0,525.0,G6
727,406.0,530.0,G6
728,374.0,535.0,G6
729,348.0,540.0,G6
730,324.0,545.0,G6
731,299.0,550.0,G6
732,278.0,555.0,G6
733,261.0,560.0,G6
734,244.0,565.0,G6
735,225.0,570.0,G6
736,211.0,575.0,G6
737,202.0,580.0,G6
738,185.0,585.0,G6
739,173.0,590.0,G6
740,168.0,595.0,G6
741,159.0,600.0,G6
742,428864.0,340.0,H6
743,379805.0,345.0,H6
744,334733.0,350.0,H6
745,302334.0,355.0,H6
746,270225.0,360.0,H6
747,240744.0,365.0,H6
748,19922.0,370.0,H6
749,16510.0,375.0,H6
750,15044.0,380.0,H6
751,13134.0,385.0,H6
752,11237.0,390.0,H6
753,9950.0,395.0,H6
754,9213.0,400.0,H6
755,7632.0,405.0,H6
756,7329.0,410.0,H6
757,6852.0,415.0,H6
758,6274.0,420.0,H6
759,5656.0,425.0,H6
760,5123.0,430.0,H6
761,4638.0,435.0,H6
762,4210.0,440.0,H6
763,3747.0,445.0,H6
764,3253.0,450.0,H6
765,2855.0,455.0,H6
766,2505.0,460.0,H6
767,2242.0,465.0,H6
768,2020.0,470.0,H6
769,1871.0,475.0,H6
770,1694.0,480.0,H6
771,1531.0,485.0,H6
772,1378.0,490.0,H6
773,1257.0,495.0,H6
774,1160.0,500.0,H6
775,1078.0,505.0,H6
776,991.0,510.0,H6
777,947.0,515.0,H6
778,940.0,520.0,H6
779,956.0,525.0,H6
780,1000.0,530.0,H6
781,1059.0,535.0,H6
782,1155.0,540.0,H6
783,1279.0,545.0,H6
784,1431.0,550.0,H6
785,1577.0,555.0,H6
786,1713.0,560.0,H6
787,1872.0,565.0,H6
788,1976.0,570.0,H6
789,2043.0,575.0,H6
790,2089.0,580.0,H6
791,2062.0,585.0,H6
792,1996.0,590.0,H6
793,1906.0,595.0,H6
794,1763.0,600.0,H6
795,436715.0,340.0,H5
796,373777.0,345.0,H5
797,338435.0,350.0,H5
798,304567.0,355.0,H5
799,272337.0,360.0,H5
800,240702.0,365.0,H5
801,24199.0,370.0,H5
802,20459.0,375.0,H5
803,18561.0,380.0,H5
804,16010.0,385.0,H5
805,13524.0,390.0,H5
806,11766.0,395.0,H5
807,10679.0,400.0,H5
808,8727.0,405.0,H5
809,8150.0,410.0,H5
810,7416.0,415.0,H5
811,6613.0,420.0,H5
812,5847.0,425.0,H5
813,5213.0,430.0,H5
814,4675.0,435.0,H5
815,4152.0,440.0,H5
816,3716.0,445.0,H5
817,3270.0,450.0,H5
818,2795.0,455.0,H5
819,2456.0,460.0,H5
820,2185.0,465.0,H5
821,1994.0,470.0,H5
822,1841.0,475.0,H5
823,1668.0,480.0,H5
824,1500.0,485.0,H5
825,1356.0,490.0,H5
826,1236.0,495.0,H5
827,1134.0,500.0,H5
828,1021.0,505.0,H5
829,922.0,510.0,H5
830,869.0,515.0,H5
831,787.0,520.0,H5
832,736.0,525.0,H5
833,688.0,530.0,H5
834,637.0,535.0,H5
835,589.0,540.0,H5
836,561.0,545.0,H5
837,511.0,550.0,H5
838,483.0,555.0,H5
839,463.0,560.0,H5
840,418.0,565.0,H5
841,398.0,570.0,H5
842,365.0,575.0,H5
843,335.0,580.0,H5
844,311.0,585.0,H5
845,293.0,590.0,H5
846,278.0,595.0,H5
847,257.0,600.0,H5
