,fluorescence,wavelength (nm),Well
153,202.0,575.0,B6
154,187.0,580.0,B6
155,179.0,585.0,B6
156,168.0,590.0,B6
157,154.0,595.0,B6
158,148.0,600.0,B6
159,415088.0,340.0,B5
160,363831.0,345.0,B5
161,322974.0,350.0,B5
162,285804.0,355.0,B5
163,256476.0,360.0,B5
164,229814.0,365.0,B5
165,24259.0,370.0,B5
166,19573.0,375.0,B5
167,17645.0,380.0,B5
168,15082.0,385.0,B5
169,12510.0,390.0,B5
170,10617.0,395.0,B5
171,9430.0,400.0,B5
172,7490.0,405.0,B5
173,6818.0,410.0,B5
174,6097.0,415.0,B5
175,5323.0,420.0,B5
176,4643.0,425.0,B5
177,4045.0,430.0,B5
178,3551.0,435.0,B5
179,3092.0,440.0,B5
180,2707.0,445.0,B5
181,2348.0,450.0,B5
182,2011.0,455.0,B5
183,1752.0,460.0,B5
184,1533.0,465.0,B5
185,1380.0,470.0,B5
186,1267.0,475.0,B5
187,1162.0,480.0,B5
188,1029.0,485.0,B5
189,925.0,490.0,B5
190,839.0,495.0,B5
191,751.0,500.0,B5
192,669.0,505.0,B5
193,619.0,510.0,B5
194,553.0,515.0,B5
195,506.0,520.0,B5
196,458.0,525.0,B5
197,427.0,530.0,B5
198,393.0,535.0,B5
199,356.0,540.0,B5
200,338.0,545.0,B5
201,306.0,550.0,B5
202,285.0,555.0,B5
203,264.0,560.0,B5
204,245.0,565.0,B5
205,227.0,570.0,B5
206,213.0,575.0,B5
207,199.0,580.0,B5
208,185.0,585.0,B5
209,172.0,590.0,B5
210,165.0,595.0,B5
211,153.0,600.0,B5
212,413737.0,340.0,C5
213,360205.0,345.0,C5
214,320493.0,350.0,C5
215,284558.0,355.0,C5
216,257984.0,360.0,C5
217,232483.0,365.0,C5
218,21113.0,370.0,C5
219,16682.0,375.0,C5
220,15102.0,380.0,C5
221,12854.0,385.0,C5
222,10684.0,390.0,C5
223,9282.0,395.0,C5
224,8197.0,400.0,C5
225,6520.0,405.0,C5
226,5955.0,410.0,C5
227,5395.0,415.0,C5
228,4647.0,420.0,C5
229,4087.0,425.0,C5
230,3618.0,430.0,C5
231,3180.0,435.0,C5
232,2796.0,440.0,C5
233,2433.0,445.0,C5
234,2127.0,450.0,C5
235,1828.0,455.0,C5
236,1596.0,460.0,C5
237,1415.0,465.0,C5
238,1283.0,470.0,C5
239,1168.0,475.0,C5
240,1075.0,480.0,C5
241,966.0,485.0,C5
242,869.0,490.0,C5
243,801.0,495.0,C5
244,715.0,500.0,C5
245,641.0,505.0,C5
246,592.0,510.0,C5
247,538.0,515.0,C5
248,490.0,520.0,C5
249,451.0,525.0,C5
250,415.0,530.0,C5
251,381.0,535.0,C5
252,352.0,540.0,C5
253,325.0,545.0,C5
254,299.0,550.0,C5
255,279.0,555.0,C5
256,255.0,560.0,C5
257,247.0,565.0,C5
258,227.0,570.0,C5
259,211.0,575.0,C5
260,200.0,580.0,C5
261,185.0,585.0,C5
262,167.0,590.0,C5
263,156.0,595.0,C5
264,151.0,600.0,C5
265,411875.0,340.0,C6
266,361206.0,345.0,C6
267,319315.0,350.0,C6
268,286845.0,355.0,C6
269,256012.0,360.0,C6
270,230260.0,365.0,C6
271,20794.0,370.0,C6
272,16359.0,375.0,C6
273,14623.0,380.0,C6
274,12487.0,385.0,C6
275,10338.0,390.0,C6
276,8804.0,395.0,C6
277,7744.0,400.0,C6
278,6146.0,405.0,C6
279,5600.0,410.0,C6
280,4995.0,415.0,C6
281,4343.0,420.0,C6
282,3768.0,425.0,C6
283,3342.0,430.0,C6
284,2972.0,435.0,C6
285,2560.0,440.0,C6
286,2246.0,445.0,C6
287,1946.0,450.0,C6
288,1700.0,455.0,C6
289,1468.0,460.0,C6
290,1312.0,465.0,C6
291,1189.0,470.0,C6
292,1089.0,475.0,C6
293,1003.0,480.0,C6
294,905.0,485.0,C6
295,818.0,490.0,C6
296,744.0,495.0,C6
297,667.0,500.0,C6
298,602.0,505.0,C6
299,546.0,510.0,C6
300,500.0,515.0,C6
301,460.0,520.0,C6
302,420.0,525.0,C6
303,385.0,530.0,C6
304,355.0,535.0,C6
305,331.0,540.0,C6
306,312.0,545.0,C6
307,284.0,550.0,C6
308,259.0,555.0,C6
309,247.0,560.0,C6
310,229.0,565.0,C6
311,216.0,570.0,C6
312,198.0,575.0,C6
313,187.0,580.0,C6
314,174.0,585.0,C6
315,162.0,590.0,C6
316,152.0,595.0,C6
317,145.0,600.0,C6
318,410144.0,340.0,D6
319,362071.0,345.0,D6
320,320872.0,350.0,D6
321,286274.0,355.0,D6
322,258394.0,360.0,D6
323,230639.0,365.0,D6
324,21661.0,370.0,D6
325,17190.0,375.0,D6
326,15377.0,380.0,D6
327,13155.0,385.0,D6
328,10874.0,390.0,D6
329,9317.0,395.0,D6
330,8211.0,400.0,D6
331,6542.0,405.0,D6
332,5932.0,410.0,D6
333,5312.0,415.0,D6
334,4592.0,420.0,D6
335,4021.0,425.0,D6
336,3545.0,430.0,D6
337,3117.0,435.0,D6
338,2763.0,440.0,D6
339,2394.0,445.0,D6
340,2065.0,450.0,D6
341,1778.0,455.0,D6
342,1565.0,460.0,D6
343,1370.0,465.0,D6
344,1264.0,470.0,D6
345,1142.0,475.0,D6
346,1041.0,480.0,D6
347,934.0,485.0,D6
348,858.0,490.0,D6
349,777.0,495.0,D6
350,699.0,500.0,D6
351,626.0,505.0,D6
352,573.0,510.0,D6
353,521.0,515.0,D6
354,473.0,520.0,D6
355,437.0,525.0,D6
356,401.0,530.0,D6
357,370.0,535.0,D6
358,342.0,540.0,D6
359,310.0,545.0,D6
360,288.0,550.0,D6
361,269.0,555.0,D6
362,250.0,560.0,D6
363,230.0,565.0,D6
364,215.0,570.0,D6
365,201.0,575.0,D6
366,186.0,580.0,D6
367,174.0,585.0,D6
368,163.0,590.0,D6
369,154.0,595.0,D6
370,146.0,600.0,D6
371,406797.0,340.0,D5
372,359494.0,345.0,D5
373,321763.0,350.0,D5
374,284721.0,355.0,D5
375,257846.0,360.0,D5
376,232403.0,365.0,D5
377,22037.0,370.0,D5
378,17197.0,375.0,D5
379,15410.0,380.0,D5
380,13028.0,385.0,D5
381,10759.0,390.0,D5
382,9150.0,395.0,D5
383,8118.0,400.0,D5
384,6362.0,405.0,D5
385,5810.0,410.0,D5
386,5160.0,415.0,D5
387,4558.0,420.0,D5
388,3932.0,425.0,D5
389,3437.0,430.0,D5
390,3010.0,435.0,D5
391,2646.0,440.0,D5
392,2306.0,445.0,D5
393,2017.0,450.0,D5
394,1724.0,455.0,D5
395,1508.0,460.0,D5
396,1331.0,465.0,D5
397,1218.0,470.0,D5
398,1099.0,475.0,D5
399,1008.0,480.0,D5
400,906.0,485.0,D5
401,824.0,490.0,D5
402,737.0,495.0,D5
403,673.0,500.0,D5
404,606.0,505.0,D5
405,558.0,510.0,D5
406,505.0,515.0,D5
407,464.0,520.0,D5
408,425.0,525.0,D5
409,388.0,530.0,D5
410,361.0,535.0,D5
411,328.0,540.0,D5
412,304.0,545.0,D5
413,283.0,550.0,D5
414,259.0,555.0,D5
415,245.0,560.0,D5
416,228.0,565.0,D5
417,209.0,570.0,D5
418,196.0,575.0,D5
419,187.0,580.0,D5
420,172.0,585.0,D5
421,158.0,590.0,D5
422,151.0,595.0,D5
423,143.0,600.0,D5
424,408323.0,340.0,E5
425,358987.0,345.0,E5
426,319377.0,350.0,E5
427,288714.0,355.0,E5
428,257575.0,360.0,E5
429,230827.0,365.0,E5
430,22733.0,370.0,E5
431,17868.0,375.0,E5
432,16081.0,380.0,E5
433,13614.0,385.0,E5
434,11257.0,390.0,E5
435,9618.0,395.0,E5
436,8543.0,400.0,E5
437,6748.0,405.0,E5
438,6117.0,410.0,E5
439,5512.0,415.0,E5
440,4819.0,420.0,E5
441,4226.0,425.0,E5
442,3703.0,430.0,E5
443,3259.0,435.0,E5
444,2850.0,440.0,E5
445,2511.0,445.0,E5
446,2174.0,450.0,E5
447,1876.0,455.0,E5
448,1631.0,460.0,E5
449,1456.0,465.0,E5
450,1318.0,470.0,E5
451,1204.0,475.0,E5
452,1086.0,480.0,E5
453,974.0,485.0,E5
454,886.0,490.0,E5
455,801.0,495.0,E5
456,722.0,500.0,E5
457,648.0,505.0,E5
458,583.0,510.0,E5
459,530.0,515.0,E5
460,487.0,520.0,E5
461,441.0,525.0,E5
462,408.0,530.0,E5
463,379.0,535.0,E5
464,341.0,540.0,E5
465,318.0,545.0,E5
466,286.0,550.0,E5
467,265.0,555.0,E5
468,256.0,560.0,E5
469,231.0,565.0,E5
470,216.0,570.0,E5
471,204.0,575.0,E5
472,189.0,580.0,E5
473,175.0,585.0,E5
474,160.0,590.0,E5
475,156.0,595.0,E5
476,146.0,600.0,E5
477,412422.0,340.0,E6
478,363547.0,345.0,E6
479,317524.0,350.0,E6
480,284806.0,355.0,E6
481,258172.0,360.0,E6
482,230477.0,365.0,E6
483,23646.0,370.0,E6
484,19299.0,375.0,E6
485,17388.0,380.0,E6
486,14867.0,385.0,E6
487,12181.0,390.0,E6
488,10463.0,395.0,E6
489,9339.0,400.0,E6
490,7371.0,405.0,E6
491,6710.0,410.0,E6
492,6000.0,415.0,E6
493,5228.0,420.0,E6
494,4573.0,425.0,E6
495,4028.0,430.0,E6
496,3508.0,435.0,E6
497,3084.0,440.0,E6
498,2702.0,445.0,E6
499,2337.0,450.0,E6
500,2010.0,455.0,E6
501,1750.0,460.0,E6
502,1547.0,465.0,E6
503,1400.0,470.0,E6
504,1287.0,475.0,E6
505,1168.0,480.0,E6
506,1051.0,485.0,E6
507,946.0,490.0,E6
508,868.0,495.0,E6
509,781.0,500.0,E6
510,705.0,505.0,E6
511,634.0,510.0,E6
512,584.0,515.0,E6
513,525.0,520.0,E6
514,481.0,525.0,E6
515,446.0,530.0,E6
516,409.0,535.0,E6
517,376.0,540.0,E6
518,346.0,545.0,E6
519,324.0,550.0,E6
520,299.0,555.0,E6
521,273.0,560.0,E6
522,256.0,565.0,E6
523,241.0,570.0,E6
524,221.0,575.0,E6
525,208.0,580.0,E6
526,195.0,585.0,E6
527,185.0,590.0,E6
528,175.0,595.0,E6
529,159.0,600.0,E6
530,406832.0,340.0,F6
531,361954.0,345.0,F6
532,320095.0,350.0,F6
533,290204.0,355.0,F6
534,254543.0,360.0,F6
535,228302.0,365.0,F6
536,19610.0,370.0,F6
537,15065.0,375.0,F6
538,13583.0,380.0,F6
539,11603.0,385.0,F6
540,9531.0,390.0,F6
541,8116.0,395.0,F6
542,7195.0,400.0,F6
543,5685.0,405.0,F6
544,5212.0,410.0,F6
545,4605.0,415.0,F6
546,4058.0,420.0,F6
547,3542.0,425.0,F6
548,3107.0,430.0,F6
549,2745.0,435.0,F6
550,2409.0,440.0,F6
551,2106.0,445.0,F6
552,1823.0,450.0,F6
553,1581.0,455.0,F6
554,1383.0,460.0,F6
555,1226.0,465.0,F6
556,1115.0,470.0,F6
557,1021.0,475.0,F6
558,929.0,480.0,F6
559,836.0,485.0,F6
560,757.0,490.0,F6
561,691.0,495.0,F6
562,625.0,500.0,F6
563,559.0,505.0,F6
564,508.0,510.0,F6
565,468.0,515.0,F6
566,429.0,520.0,F6
567,396.0,525.0,F6
568,358.0,530.0,F6
569,328.0,535.0,F6
570,308.0,540.0,F6
571,285.0,545.0,F6
572,263.0,550.0,F6
573,249.0,555.0,F6
574,225.0,560.0,F6
575,209.0,565.0,F6
576,194.0,570.0,F6
577,188.0,575.0,F6
578,173.0,580.0,F6
579,166.0,585.0,F6
580,150.0,590.0,F6
581,144.0,595.0,F6
582,137.0,600.0,F6
583,407147.0,340.0,F5
584,360965.0,345.0,F5
585,319247.0,350.0,F5
586,285901.0,355.0,F5
587,256476.0,360.0,F5
588,228355.0,365.0,F5
589,19825.0,370.0,F5
590,15293.0,375.0,F5
591,13758.0,380.0,F5
592,11764.0,385.0,F5
593,9763.0,390.0,F5
594,8367.0,395.0,F5
595,7425.0,400.0,F5
596,5867.0,405.0,F5
597,5351.0,410.0,F5
598,4772.0,415.0,F5
599,4183.0,420.0,F5
600,3650.0,425.0,F5
601,3208.0,430.0,F5
602,2822.0,435.0,F5
603,2474.0,440.0,F5
604,2164.0,445.0,F5
605,1882.0,450.0,F5
606,1632.0,455.0,F5
607,1423.0,460.0,F5
608,1261.0,465.0,F5
609,1147.0,470.0,F5
610,1049.0,475.0,F5
611,951.0,480.0,F5
612,856.0,485.0,F5
613,776.0,490.0,F5
614,707.0,495.0,F5
615,631.0,500.0,F5
616,573.0,505.0,F5
617,517.0,510.0,F5
618,473.0,515.0,F5
619,436.0,520.0,F5
620,403.0,525.0,F5
621,363.0,530.0,F5
622,342.0,535.0,F5
623,313.0,540.0,F5
624,292.0,545.0,F5
625,266.0,550.0,F5
626,250.0,555.0,F5
627,228.0,560.0,F5
628,219.0,565.0,F5
629,206.0,570.0,F5
630,191.0,575.0,F5
631,180.0,580.0,F5
632,162.0,585.0,F5
633,152.0,590.0,F5
634,143.0,595.0,F5
635,136.0,600.0,F5
636,404296.0,340.0,G5
637,356908.0,345.0,G5
638,320686.0,350.0,G5
639,283876.0,355.0,G5
640,255609.0,360.0,G5
641,229418.0,365.0,G5
642,20142.0,370.0,G5
643,15752.0,375.0,G5
644,14202.0,380.0,G5
645,12026.0,385.0,G5
646,10055.0,390.0,G5
647,8542.0,395.0,G5
648,7607.0,400.0,G5
649,6047.0,405.0,G5
650,5524.0,410.0,G5
651,4981.0,415.0,G5
652,4375.0,420.0,G5
653,3853.0,425.0,G5
654,3375.0,430.0,G5
655,2978.0,435.0,G5
656,2614.0,440.0,G5
657,2274.0,445.0,G5
658,1977.0,450.0,G5
659,1678.0,455.0,G5
660,1470.0,460.0,G5
661,1294.0,465.0,G5
662,1186.0,470.0,G5
663,1076.0,475.0,G5
664,979.0,480.0,G5
665,891.0,485.0,G5
666,800.0,490.0,G5
667,720.0,495.0,G5
668,653.0,500.0,G5
669,581.0,505.0,G5
670,534.0,510.0,G5
671,490.0,515.0,G5
672,440.0,520.0,G5
673,410.0,525.0,G5
674,375.0,530.0,G5
675,344.0,535.0,G5
676,318.0,540.0,G5
677,295.0,545.0,G5
678,269.0,550.0,G5
679,252.0,555.0,G5
680,233.0,560.0,G5
681,217.0,565.0,G5
682,207.0,570.0,G5
683,192.0,575.0,G5
684,177.0,580.0,G5
685,168.0,585.0,G5
686,157.0,590.0,G5
687,145.0,595.0,G5
688,142.0,600.0,G5
689,409090.0,340.0,G6
690,357144.0,345.0,G6
691,318764.0,350.0,G6
692,286907.0,355.0,G6
693,257288.0,360.0,G6
694,228568.0,365.0,G6
695,19640.0,370.0,G6
696,15128.0,375.0,G6
697,13665.0,380.0,G6
698,11610.0,385.0,G6
699,9571.0,390.0,G6
700,8288.0,395.0,G6
701,7334.0,400.0,G6
702,5818.0,405.0,G6
703,5277.0,410.0,G6
704,4716.0,415.0,G6
705,4120.0,420.0,G6
706,3609.0,425.0,G6
707,3165.0,430.0,G6
708,2826.0,435.0,G6
709,2472.0,440.0,G6
710,2185.0,445.0,G6
711,1889.0,450.0,G6
712,1626.0,455.0,G6
713,1428.0,460.0,G6
714,1264.0,465.0,G6
715,1144.0,470.0,G6
716,1047.0,475.0,G6
717,952.0,480.0,G6
718,869.0,485.0,G6
719,779.0,490.0,G6
720,716.0,495.0,G6
721,641.0,500.0,G6
722,584.0,505.0,G6
723,526.0,510.0,G6
724,476.0,515.0,G6
725,438.0,520.0,G6
726,393.0,525.0,G6
727,368.0,530.0,G6
728,337.0,535.0,G6
729,311.0,540.0,G6
730,291.0,545.0,G6
731,266.0,550.0,G6
732,245.0,555.0,G6
733,241.0,560.0,G6
734,221.0,565.0,G6
735,197.0,570.0,G6
736,190.0,575.0,G6
737,177.0,580.0,G6
738,162.0,585.0,G6
739,155.0,590.0,G6
740,147.0,595.0,G6
741,137.0,600.0,G6
742,410331.0,340.0,H6
743,359056.0,345.0,H6
744,323323.0,350.0,H6
745,285639.0,355.0,H6
746,255094.0,360.0,H6
747,230339.0,365.0,H6
748,19346.0,370.0,H6
749,15040.0,375.0,H6
750,13462.0,380.0,H6
751,11350.0,385.0,H6
752,9344.0,390.0,H6
753,7954.0,395.0,H6
754,7048.0,400.0,H6
755,5591.0,405.0,H6
756,5142.0,410.0,H6
757,4625.0,415.0,H6
758,4035.0,420.0,H6
759,3537.0,425.0,H6
760,3095.0,430.0,H6
761,2751.0,435.0,H6
762,2411.0,440.0,H6
763,2118.0,445.0,H6
764,1823.0,450.0,H6
765,1591.0,455.0,H6
766,1378.0,460.0,H6
767,1238.0,465.0,H6
768,1114.0,470.0,H6
769,1025.0,475.0,H6
770,924.0,480.0,H6
771,839.0,485.0,H6
772,775.0,490.0,H6
773,695.0,495.0,H6
774,632.0,500.0,H6
775,566.0,505.0,H6
776,512.0,510.0,H6
777,470.0,515.0,H6
778,427.0,520.0,H6
779,393.0,525.0,H6
780,371.0,530.0,H6
781,333.0,535.0,H6
782,308.0,540.0,H6
783,288.0,545.0,H6
784,265.0,550.0,H6
785,247.0,555.0,H6
786,227.0,560.0,H6
787,211.0,565.0,H6
788,196.0,570.0,H6
789,187.0,575.0,H6
790,171.0,580.0,H6
791,163.0,585.0,H6
792,156.0,590.0,H6
793,139.0,595.0,H6
794,137.0,600.0,H6
795,411776.0,340.0,H5
796,359040.0,345.0,H5
797,319903.0,350.0,H5
798,284952.0,355.0,H5
799,254684.0,360.0,H5
800,229809.0,365.0,H5
801,20405.0,370.0,H5
802,15940.0,375.0,H5
803,14269.0,380.0,H5
804,12204.0,385.0,H5
805,10168.0,390.0,H5
806,8660.0,395.0,H5
807,7815.0,400.0,H5
808,6216.0,405.0,H5
809,5708.0,410.0,H5
810,5076.0,415.0,H5
811,4488.0,420.0,H5
812,3930.0,425.0,H5
813,3504.0,430.0,H5
814,3060.0,435.0,H5
815,2706.0,440.0,H5
816,2375.0,445.0,H5
817,2068.0,450.0,H5
818,1774.0,455.0,H5
819,1563.0,460.0,H5
820,1382.0,465.0,H5
821,1238.0,470.0,H5
822,1146.0,475.0,H5
823,1036.0,480.0,H5
824,933.0,485.0,H5
825,854.0,490.0,H5
826,771.0,495.0,H5
827,693.0,500.0,H5
828,625.0,505.0,H5
829,556.0,510.0,H5
830,519.0,515.0,H5
831,469.0,520.0,H5
832,432.0,525.0,H5
833,392.0,530.0,H5
834,369.0,535.0,H5
835,336.0,540.0,H5
836,310.0,545.0,H5
837,285.0,550.0,H5
838,267.0,555.0,H5
839,244.0,560.0,H5
840,223.0,565.0,H5
841,210.0,570.0,H5
842,200.0,575.0,H5
843,191.0,580.0,H5
844,173.0,585.0,H5
845,160.0,590.0,H5
846,150.0,595.0,H5
847,144.0,600.0,H5
