,fluorescence,wavelength (nm),Well
76,2182.0,455.0,A6
77,1892.0,460.0,A6
78,1668.0,465.0,A6
79,1503.0,470.0,A6
80,1365.0,475.0,A6
81,1233.0,480.0,A6
82,1103.0,485.0,A6
83,997.0,490.0,A6
84,893.0,495.0,A6
85,809.0,500.0,A6
86,723.0,505.0,A6
87,656.0,510.0,A6
88,592.0,515.0,A6
89,538.0,520.0,A6
90,498.0,525.0,A6
91,447.0,530.0,A6
92,424.0,535.0,A6
93,383.0,540.0,A6
94,351.0,545.0,A6
95,323.0,550.0,A6
96,299.0,555.0,A6
97,282.0,560.0,A6
98,263.0,565.0,A6
99,245.0,570.0,A6
100,227.0,575.0,A6
101,211.0,580.0,A6
102,199.0,585.0,A6
103,186.0,590.0,A6
104,176.0,595.0,A6
105,162.0,600.0,A6
106,418202.0,340.0,B6
107,364466.0,345.0,B6
108,323323.0,350.0,B6
109,291683.0,355.0,B6
110,259978.0,360.0,B6
111,233376.0,365.0,B6
112,23188.0,370.0,B6
113,18606.0,375.0,B6
114,16819.0,380.0,B6
115,14097.0,385.0,B6
116,11785.0,390.0,B6
117,9997.0,395.0,B6
118,8805.0,400.0,B6
119,6984.0,405.0,B6
120,6401.0,410.0,B6
121,5690.0,415.0,B6
122,4951.0,420.0,B6
123,4349.0,425.0,B6
124,3770.0,430.0,B6
125,3336.0,435.0,B6
126,2892.0,440.0,B6
127,2541.0,445.0,B6
128,2200.0,450.0,B6
129,1889.0,455.0,B6
130,1639.0,460.0,B6
131,1459.0,465.0,B6
132,1311.0,470.0,B6
133,1197.0,475.0,B6
134,1098.0,480.0,B6
135,982.0,485.0,B6
136,886.0,490.0,B6
137,798.0,495.0,B6
138,719.0,500.0,B6
139,641.0,505.0,B6
140,589.0,510.0,B6
141,533.0,515.0,B6
142,484.0,520.0,B6
143,449.0,525.0,B6
144,409.0,530.0,B6
145,378.0,535.0,B6
146,342.0,540.0,B6
147,321.0,545.0,B6
148,294.0,550.0,B6
149,275.0,555.0,B6
150,259.0,560.0,B6
151,238.0,565.0,B6
152,219.0,570.0,B6
153,209.0,575.0,B6
154,193.0,580.0,B6
155,180.0,585.0,B6
156,175.0,590.0,B6
157,155.0,595.0,B6
158,152.0,600.0,B6
159,411862.0,340.0,B5
160,362593.0,345.0,B5
161,322793.0,350.0,B5
162,289690.0,355.0,B5
163,259535.0,360.0,B5
164,233499.0,365.0,B5
165,24235.0,370.0,B5
166,19465.0,375.0,B5
167,17558.0,380.0,B5
168,14906.0,385.0,B5
169,12370.0,390.0,B5
170,10585.0,395.0,B5
171,9442.0,400.0,B5
172,7408.0,405.0,B5
173,6856.0,410.0,B5
174,6182.0,415.0,B5
175,5361.0,420.0,B5
176,4683.0,425.0,B5
177,4104.0,430.0,B5
178,3599.0,435.0,B5
179,3134.0,440.0,B5
180,2758.0,445.0,B5
181,2384.0,450.0,B5
182,2051.0,455.0,B5
183,1776.0,460.0,B5
184,1577.0,465.0,B5
185,1420.0,470.0,B5
186,1291.0,475.0,B5
187,1170.0,480.0,B5
188,1052.0,485.0,B5
189,947.0,490.0,B5
190,861.0,495.0,B5
191,780.0,500.0,B5
192,703.0,505.0,B5
193,639.0,510.0,B5
194,572.0,515.0,B5
195,529.0,520.0,B5
196,476.0,525.0,B5
197,446.0,530.0,B5
198,406.0,535.0,B5
199,369.0,540.0,B5
200,344.0,545.0,B5
201,318.0,550.0,B5
202,298.0,555.0,B5
203,271.0,560.0,B5
204,252.0,565.0,B5
205,236.0,570.0,B5
206,222.0,575.0,B5
207,202.0,580.0,B5
208,194.0,585.0,B5
209,177.0,590.0,B5
210,165.0,595.0,B5
211,160.0,600.0,B5
212,411446.0,340.0,C5
213,367058.0,345.0,C5
214,325310.0,350.0,C5
215,289690.0,355.0,C5
216,261967.0,360.0,C5
217,231748.0,365.0,C5
218,21084.0,370.0,C5
219,16611.0,375.0,C5
220,14974.0,380.0,C5
221,12867.0,385.0,C5
222,10861.0,390.0,C5
223,9367.0,395.0,C5
224,8443.0,400.0,C5
225,6784.0,405.0,C5
226,6270.0,410.0,C5
227,5689.0,415.0,C5
228,5007.0,420.0,C5
229,4459.0,425.0,C5
230,3968.0,430.0,C5
231,3549.0,435.0,C5
232,3152.0,440.0,C5
233,2787.0,445.0,C5
234,2439.0,450.0,C5
235,2130.0,455.0,C5
236,1871.0,460.0,C5
237,1680.0,465.0,C5
238,1552.0,470.0,C5
239,1430.0,475.0,C5
240,1311.0,480.0,C5
241,1191.0,485.0,C5
242,1066.0,490.0,C5
243,981.0,495.0,C5
244,889.0,500.0,C5
245,816.0,505.0,C5
246,733.0,510.0,C5
247,668.0,515.0,C5
248,608.0,520.0,C5
249,562.0,525.0,C5
250,510.0,530.0,C5
251,474.0,535.0,C5
252,434.0,540.0,C5
253,402.0,545.0,C5
254,367.0,550.0,C5
255,345.0,555.0,C5
256,314.0,560.0,C5
257,291.0,565.0,C5
258,267.0,570.0,C5
259,252.0,575.0,C5
260,232.0,580.0,C5
261,217.0,585.0,C5
262,209.0,590.0,C5
263,192.0,595.0,C5
264,180.0,600.0,C5
265,409977.0,340.0,C6
266,363300.0,345.0,C6
267,324175.0,350.0,C6
268,288685.0,355.0,C6
269,260788.0,360.0,C6
270,233606.0,365.0,C6
271,20507.0,370.0,C6
272,16043.0,375.0,C6
273,14316.0,380.0,C6
274,12233.0,385.0,C6
275,10100.0,390.0,C6
276,8690.0,395.0,C6
277,7735.0,400.0,C6
278,6068.0,405.0,C6
279,5579.0,410.0,C6
280,5036.0,415.0,C6
281,4395.0,420.0,C6
282,3851.0,425.0,C6
283,3412.0,430.0,C6
284,2992.0,435.0,C6
285,2649.0,440.0,C6
286,2331.0,445.0,C6
287,2045.0,450.0,C6
288,1762.0,455.0,C6
289,1552.0,460.0,C6
290,1377.0,465.0,C6
291,1277.0,470.0,C6
292,1154.0,475.0,C6
293,1055.0,480.0,C6
294,969.0,485.0,C6
295,885.0,490.0,C6
296,802.0,495.0,C6
297,723.0,500.0,C6
298,653.0,505.0,C6
299,591.0,510.0,C6
300,545.0,515.0,C6
301,506.0,520.0,C6
302,460.0,525.0,C6
303,422.0,530.0,C6
304,393.0,535.0,C6
305,361.0,540.0,C6
306,335.0,545.0,C6
307,309.0,550.0,C6
308,286.0,555.0,C6
309,267.0,560.0,C6
310,250.0,565.0,C6
311,231.0,570.0,C6
312,216.0,575.0,C6
313,206.0,580.0,C6
314,190.0,585.0,C6
315,177.0,590.0,C6
316,170.0,595.0,C6
317,156.0,600.0,C6
318,417112.0,340.0,D6
319,362466.0,345.0,D6
320,322419.0,350.0,D6
321,290307.0,355.0,D6
322,259105.0,360.0,D6
323,232587.0,365.0,D6
324,21555.0,370.0,D6
325,16820.0,375.0,D6
326,15248.0,380.0,D6
327,12965.0,385.0,D6
328,10763.0,390.0,D6
329,9201.0,395.0,D6
330,8207.0,400.0,D6
331,6418.0,405.0,D6
332,5975.0,410.0,D6
333,5336.0,415.0,D6
334,4659.0,420.0,D6
335,4025.0,425.0,D6
336,3529.0,430.0,D6
337,3146.0,435.0,D6
338,2723.0,440.0,D6
339,2428.0,445.0,D6
340,2088.0,450.0,D6
341,1815.0,455.0,D6
342,1574.0,460.0,D6
343,1400.0,465.0,D6
344,1273.0,470.0,D6
345,1167.0,475.0,D6
346,1057.0,480.0,D6
347,962.0,485.0,D6
348,869.0,490.0,D6
349,788.0,495.0,D6
350,723.0,500.0,D6
351,651.0,505.0,D6
352,585.0,510.0,D6
353,537.0,515.0,D6
354,485.0,520.0,D6
355,457.0,525.0,D6
356,417.0,530.0,D6
357,379.0,535.0,D6
358,345.0,540.0,D6
359,325.0,545.0,D6
360,308.0,550.0,D6
361,278.0,555.0,D6
362,257.0,560.0,D6
363,243.0,565.0,D6
364,219.0,570.0,D6
365,211.0,575.0,D6
366,197.0,580.0,D6
367,182.0,585.0,D6
368,173.0,590.0,D6
369,163.0,595.0,D6
370,149.0,600.0,D6
371,414479.0,340.0,D5
372,363332.0,345.0,D5
373,320120.0,350.0,D5
374,286137.0,355.0,D5
375,260966.0,360.0,D5
376,232745.0,365.0,D5
377,21944.0,370.0,D5
378,17128.0,375.0,D5
379,15252.0,380.0,D5
380,12916.0,385.0,D5
381,10717.0,390.0,D5
382,9161.0,395.0,D5
383,8069.0,400.0,D5
384,6403.0,405.0,D5
385,5908.0,410.0,D5
386,5243.0,415.0,D5
387,4635.0,420.0,D5
388,4022.0,425.0,D5
389,3573.0,430.0,D5
390,3096.0,435.0,D5
391,2757.0,440.0,D5
392,2428.0,445.0,D5
393,2102.0,450.0,D5
394,1814.0,455.0,D5
395,1583.0,460.0,D5
396,1424.0,465.0,D5
397,1284.0,470.0,D5
398,1178.0,475.0,D5
399,1075.0,480.0,D5
400,965.0,485.0,D5
401,877.0,490.0,D5
402,795.0,495.0,D5
403,731.0,500.0,D5
404,656.0,505.0,D5
405,594.0,510.0,D5
406,539.0,515.0,D5
407,496.0,520.0,D5
408,454.0,525.0,D5
409,417.0,530.0,D5
410,381.0,535.0,D5
411,351.0,540.0,D5
412,330.0,545.0,D5
413,302.0,550.0,D5
414,280.0,555.0,D5
415,264.0,560.0,D5
416,243.0,565.0,D5
417,222.0,570.0,D5
418,210.0,575.0,D5
419,201.0,580.0,D5
420,181.0,585.0,D5
421,173.0,590.0,D5
422,162.0,595.0,D5
423,152.0,600.0,D5
424,415935.0,340.0,E5
425,364619.0,345.0,E5
426,322455.0,350.0,E5
427,289259.0,355.0,E5
428,257243.0,360.0,E5
429,230257.0,365.0,E5
430,22648.0,370.0,E5
431,17850.0,375.0,E5
432,16103.0,380.0,E5
433,13670.0,385.0,E5
434,11288.0,390.0,E5
435,9825.0,395.0,E5
436,8832.0,400.0,E5
437,7156.0,405.0,E5
438,6700.0,410.0,E5
439,6121.0,415.0,E5
440,5492.0,420.0,E5
441,4940.0,425.0,E5
442,4473.0,430.0,E5
443,4037.0,435.0,E5
444,3639.0,440.0,E5
445,3272.0,445.0,E5
446,2911.0,450.0,E5
447,2530.0,455.0,E5
448,2229.0,460.0,E5
449,2011.0,465.0,E5
450,1836.0,470.0,E5
451,1661.0,475.0,E5
452,1529.0,480.0,E5
453,1362.0,485.0,E5
454,1233.0,490.0,E5
455,1106.0,495.0,E5
456,1001.0,500.0,E5
457,882.0,505.0,E5
458,794.0,510.0,E5
459,709.0,515.0,E5
460,640.0,520.0,E5
461,583.0,525.0,E5
462,531.0,530.0,E5
463,483.0,535.0,E5
464,430.0,540.0,E5
465,405.0,545.0,E5
466,362.0,550.0,E5
467,333.0,555.0,E5
468,308.0,560.0,E5
469,277.0,565.0,E5
470,262.0,570.0,E5
471,238.0,575.0,E5
472,220.0,580.0,E5
473,206.0,585.0,E5
474,188.0,590.0,E5
475,179.0,595.0,E5
476,164.0,600.0,E5
477,413354.0,340.0,E6
478,360361.0,345.0,E6
479,322610.0,350.0,E6
480,287586.0,355.0,E6
481,259241.0,360.0,E6
482,230536.0,365.0,E6
483,23474.0,370.0,E6
484,19091.0,375.0,E6
485,17347.0,380.0,E6
486,14766.0,385.0,E6
487,12099.0,390.0,E6
488,10374.0,395.0,E6
489,9285.0,400.0,E6
490,7333.0,405.0,E6
491,6732.0,410.0,E6
492,6017.0,415.0,E6
493,5257.0,420.0,E6
494,4636.0,425.0,E6
495,4051.0,430.0,E6
496,3553.0,435.0,E6
497,3125.0,440.0,E6
498,2769.0,445.0,E6
499,2395.0,450.0,E6
500,2078.0,455.0,E6
501,1791.0,460.0,E6
502,1604.0,465.0,E6
503,1446.0,470.0,E6
504,1342.0,475.0,E6
505,1216.0,480.0,E6
506,1100.0,485.0,E6
507,1003.0,490.0,E6
508,904.0,495.0,E6
509,815.0,500.0,E6
510,739.0,505.0,E6
511,664.0,510.0,E6
512,611.0,515.0,E6
513,557.0,520.0,E6
514,507.0,525.0,E6
515,471.0,530.0,E6
516,435.0,535.0,E6
517,392.0,540.0,E6
518,361.0,545.0,E6
519,334.0,550.0,E6
520,311.0,555.0,E6
521,294.0,560.0,E6
522,269.0,565.0,E6
523,254.0,570.0,E6
524,238.0,575.0,E6
525,217.0,580.0,E6
526,207.0,585.0,E6
527,192.0,590.0,E6
528,177.0,595.0,E6
529,172.0,600.0,E6
530,417456.0,340.0,F6
531,362331.0,345.0,F6
532,322370.0,350.0,F6
533,289443.0,355.0,F6
534,259100.0,360.0,F6
535,231407.0,365.0,F6
536,19753.0,370.0,F6
537,15105.0,375.0,F6
538,13610.0,380.0,F6
539,11558.0,385.0,F6
540,9561.0,390.0,F6
541,8179.0,395.0,F6
542,7158.0,400.0,F6
543,5730.0,405.0,F6
544,5246.0,410.0,F6
545,4678.0,415.0,F6
546,4116.0,420.0,F6
547,3589.0,425.0,F6
548,3139.0,430.0,F6
549,2759.0,435.0,F6
550,2458.0,440.0,F6
551,2142.0,445.0,F6
552,1870.0,450.0,F6
553,1598.0,455.0,F6
554,1412.0,460.0,F6
555,1248.0,465.0,F6
556,1143.0,470.0,F6
557,1032.0,475.0,F6
558,953.0,480.0,F6
559,853.0,485.0,F6
560,776.0,490.0,F6
561,701.0,495.0,F6
562,639.0,500.0,F6
563,584.0,505.0,F6
564,524.0,510.0,F6
565,483.0,515.0,F6
566,436.0,520.0,F6
567,406.0,525.0,F6
568,372.0,530.0,F6
569,348.0,535.0,F6
570,310.0,540.0,F6
571,300.0,545.0,F6
572,271.0,550.0,F6
573,252.0,555.0,F6
574,240.0,560.0,F6
575,222.0,565.0,F6
576,208.0,570.0,F6
577,191.0,575.0,F6
578,175.0,580.0,F6
579,169.0,585.0,F6
580,159.0,590.0,F6
581,153.0,595.0,F6
582,143.0,600.0,F6
583,405923.0,340.0,F5
584,360652.0,345.0,F5
585,322110.0,350.0,F5
586,286950.0,355.0,F5
587,258648.0,360.0,F5
588,233688.0,365.0,F5
589,19888.0,370.0,F5
590,15358.0,375.0,F5
591,13824.0,380.0,F5
592,11805.0,385.0,F5
593,9771.0,390.0,F5
594,8377.0,395.0,F5
595,7496.0,400.0,F5
596,5917.0,405.0,F5
597,5471.0,410.0,F5
598,4895.0,415.0,F5
599,4293.0,420.0,F5
600,3772.0,425.0,F5
601,3340.0,430.0,F5
602,2957.0,435.0,F5
603,2598.0,440.0,F5
604,2281.0,445.0,F5
605,1978.0,450.0,F5
606,1708.0,455.0,F5
607,1505.0,460.0,F5
608,1346.0,465.0,F5
609,1227.0,470.0,F5
610,1131.0,475.0,F5
611,1023.0,480.0,F5
612,922.0,485.0,F5
613,839.0,490.0,F5
614,770.0,495.0,F5
615,699.0,500.0,F5
616,631.0,505.0,F5
617,564.0,510.0,F5
618,522.0,515.0,F5
619,479.0,520.0,F5
620,450.0,525.0,F5
621,416.0,530.0,F5
622,374.0,535.0,F5
623,354.0,540.0,F5
624,325.0,545.0,F5
625,301.0,550.0,F5
626,281.0,555.0,F5
627,258.0,560.0,F5
628,244.0,565.0,F5
629,228.0,570.0,F5
630,210.0,575.0,F5
631,200.0,580.0,F5
632,182.0,585.0,F5
633,176.0,590.0,F5
634,163.0,595.0,F5
635,150.0,600.0,F5
636,414580.0,340.0,G5
637,362505.0,345.0,G5
638,321717.0,350.0,G5
639,289209.0,355.0,G5
640,257818.0,360.0,G5
641,231527.0,365.0,G5
642,20491.0,370.0,G5
643,15819.0,375.0,G5
644,14194.0,380.0,G5
645,12135.0,385.0,G5
646,10206.0,390.0,G5
647,8646.0,395.0,G5
648,7716.0,400.0,G5
649,6138.0,405.0,G5
650,5643.0,410.0,G5
651,5114.0,415.0,G5
652,4447.0,420.0,G5
653,3918.0,425.0,G5
654,3432.0,430.0,G5
655,3074.0,435.0,G5
656,2687.0,440.0,G5
657,2344.0,445.0,G5
658,2031.0,450.0,G5
659,1739.0,455.0,G5
660,1511.0,460.0,G5
661,1354.0,465.0,G5
662,1210.0,470.0,G5
663,1121.0,475.0,G5
664,1005.0,480.0,G5
665,910.0,485.0,G5
666,824.0,490.0,G5
667,749.0,495.0,G5
668,673.0,500.0,G5
669,605.0,505.0,G5
670,545.0,510.0,G5
671,496.0,515.0,G5
672,458.0,520.0,G5
673,428.0,525.0,G5
674,385.0,530.0,G5
675,356.0,535.0,G5
676,330.0,540.0,G5
677,300.0,545.0,G5
678,278.0,550.0,G5
679,257.0,555.0,G5
680,243.0,560.0,G5
681,222.0,565.0,G5
682,209.0,570.0,G5
683,196.0,575.0,G5
684,186.0,580.0,G5
685,174.0,585.0,G5
686,160.0,590.0,G5
687,156.0,595.0,G5
688,146.0,600.0,G5
689,412507.0,340.0,G6
690,361619.0,345.0,G6
691,325971.0,350.0,G6
692,288131.0,355.0,G6
693,259700.0,360.0,G6
694,231281.0,365.0,G6
695,19653.0,370.0,G6
696,15217.0,375.0,G6
697,13710.0,380.0,G6
698,11607.0,385.0,G6
699,9583.0,390.0,G6
700,8241.0,395.0,G6
701,7291.0,400.0,G6
702,5791.0,405.0,G6
703,5318.0,410.0,G6
704,4746.0,415.0,G6
705,4185.0,420.0,G6
706,3627.0,425.0,G6
707,3216.0,430.0,G6
708,2834.0,435.0,G6
709,2511.0,440.0,G6
710,2185.0,445.0,G6
711,1886.0,450.0,G6
712,1612.0,455.0,G6
713,1419.0,460.0,G6
714,1268.0,465.0,G6
715,1158.0,470.0,G6
716,1052.0,475.0,G6
717,956.0,480.0,G6
718,872.0,485.0,G6
719,778.0,490.0,G6
720,713.0,495.0,G6
721,631.0,500.0,G6
722,578.0,505.0,G6
723,523.0,510.0,G6
724,488.0,515.0,G6
725,441.0,520.0,G6
726,406.0,525.0,G6
727,369.0,530.0,G6
728,338.0,535.0,G6
729,313.0,540.0,G6
730,290.0,545.0,G6
731,268.0,550.0,G6
732,251.0,555.0,G6
733,235.0,560.0,G6
734,218.0,565.0,G6
735,206.0,570.0,G6
736,186.0,575.0,G6
737,175.0,580.0,G6
738,167.0,585.0,G6
739,158.0,590.0,G6
740,149.0,595.0,G6
741,139.0,600.0,G6
742,419166.0,340.0,H6
743,364803.0,345.0,H6
744,322610.0,350.0,H6
745,288578.0,355.0,H6
746,258581.0,360.0,H6
747,233709.0,365.0,H6
748,19668.0,370.0,H6
749,15070.0,375.0,H6
750,13385.0,380.0,H6
751,11397.0,385.0,H6
752,9366.0,390.0,H6
753,8023.0,395.0,H6
754,7176.0,400.0,H6
755,5677.0,405.0,H6
756,5207.0,410.0,H6
757,4657.0,415.0,H6
758,4086.0,420.0,H6
759,3555.0,425.0,H6
760,3167.0,430.0,H6
761,2799.0,435.0,H6
762,2481.0,440.0,H6
763,2152.0,445.0,H6
764,1885.0,450.0,H6
765,1631.0,455.0,H6
766,1425.0,460.0,H6
767,1273.0,465.0,H6
768,1156.0,470.0,H6
769,1068.0,475.0,H6
770,976.0,480.0,H6
771,873.0,485.0,H6
772,794.0,490.0,H6
773,714.0,495.0,H6
774,656.0,500.0,H6
775,591.0,505.0,H6
776,536.0,510.0,H6
777,492.0,515.0,H6
778,443.0,520.0,H6
779,415.0,525.0,H6
780,386.0,530.0,H6
781,351.0,535.0,H6
782,326.0,540.0,H6
783,305.0,545.0,H6
784,281.0,550.0,H6
785,262.0,555.0,H6
786,247.0,560.0,H6
787,227.0,565.0,H6
788,212.0,570.0,H6
789,196.0,575.0,H6
790,183.0,580.0,H6
791,172.0,585.0,H6
792,164.0,590.0,H6
793,153.0,595.0,H6
794,146.0,600.0,H6
795,414994.0,340.0,H5
796,365197.0,345.0,H5
797,324446.0,350.0,H5
798,289095.0,355.0,H5
799,256898.0,360.0,H5
800,232882.0,365.0,H5
801,20970.0,370.0,H5
802,16005.0,375.0,H5
803,14565.0,380.0,H5
804,12479.0,385.0,H5
805,10425.0,390.0,H5
806,8961.0,395.0,H5
807,8086.0,400.0,H5
808,6599.0,405.0,H5
809,6207.0,410.0,H5
810,5654.0,415.0,H5
811,5072.0,420.0,H5
812,4484.0,425.0,H5
813,4021.0,430.0,H5
814,3629.0,435.0,H5
815,3232.0,440.0,H5
816,2865.0,445.0,H5
817,2494.0,450.0,H5
818,2143.0,455.0,H5
819,1867.0,460.0,H5
820,1651.0,465.0,H5
821,1515.0,470.0,H5
822,1385.0,475.0,H5
823,1240.0,480.0,H5
824,1111.0,485.0,H5
825,1009.0,490.0,H5
826,899.0,495.0,H5
827,803.0,500.0,H5
828,732.0,505.0,H5
829,653.0,510.0,H5
830,594.0,515.0,H5
831,535.0,520.0,H5
832,490.0,525.0,H5
833,450.0,530.0,H5
834,409.0,535.0,H5
835,373.0,540.0,H5
836,352.0,545.0,H5
837,315.0,550.0,H5
838,297.0,555.0,H5
839,273.0,560.0,H5
840,251.0,565.0,H5
841,238.0,570.0,H5
842,220.0,575.0,H5
843,200.0,580.0,H5
844,194.0,585.0,H5
845,176.0,590.0,H5
846,164.0,595.0,H5
847,157.0,600.0,H5
