,fluorescence,wavelength (nm),Well
273,13840.0,380.0,C6
274,11991.0,385.0,C6
275,10005.0,390.0,C6
276,8784.0,395.0,C6
277,8085.0,400.0,C6
278,6669.0,405.0,C6
279,6398.0,410.0,C6
280,6010.0,415.0,C6
281,5576.0,420.0,C6
282,5175.0,425.0,C6
283,4855.0,430.0,C6
284,4629.0,435.0,C6
285,4394.0,440.0,C6
286,4127.0,445.0,C6
287,3897.0,450.0,C6
288,3577.0,455.0,C6
289,3373.0,460.0,C6
290,3182.0,465.0,C6
291,3091.0,470.0,C6
292,3015.0,475.0,C6
293,2886.0,480.0,C6
294,2739.0,485.0,C6
295,2612.0,490.0,C6
296,2464.0,495.0,C6
297,2329.0,500.0,C6
298,2170.0,505.0,C6
299,2034.0,510.0,C6
300,1904.0,515.0,C6
301,1771.0,520.0,C6
302,1646.0,525.0,C6
303,1548.0,530.0,C6
304,1443.0,535.0,C6
305,1325.0,540.0,C6
306,1225.0,545.0,C6
307,1137.0,550.0,C6
308,1080.0,555.0,C6
309,978.0,560.0,C6
310,906.0,565.0,C6
311,834.0,570.0,C6
312,768.0,575.0,C6
313,704.0,580.0,C6
314,669.0,585.0,C6
315,609.0,590.0,C6
316,568.0,595.0,C6
317,527.0,600.0,C6
318,404860.0,340.0,D6
319,355480.0,345.0,D6
320,315298.0,350.0,D6
321,283030.0,355.0,D6
322,255826.0,360.0,D6
323,227783.0,365.0,D6
324,60088.0,370.0,D6
325,60913.0,375.0,D6
326,61208.0,380.0,D6
327,57357.0,385.0,D6
328,51849.0,390.0,D6
329,48007.0,395.0,D6
330,44715.0,400.0,D6
331,36394.0,405.0,D6
332,33257.0,410.0,D6
333,29790.0,415.0,D6
334,25531.0,420.0,D6
335,21732.0,425.0,D6
336,18526.0,430.0,D6
337,15887.0,435.0,D6
338,13659.0,440.0,D6
339,11611.0,445.0,D6
340,9842.0,450.0,D6
341,8263.0,455.0,D6
342,7065.0,460.0,D6
343,6197.0,465.0,D6
344,5561.0,470.0,D6
345,5060.0,475.0,D6
346,4569.0,480.0,D6
347,4100.0,485.0,D6
348,3729.0,490.0,D6
349,3387.0,495.0,D6
350,3105.0,500.0,D6
351,2802.0,505.0,D6
352,2567.0,510.0,D6
353,2337.0,515.0,D6
354,2160.0,520.0,D6
355,1972.0,525.0,D6
356,1814.0,530.0,D6
357,1673.0,535.0,D6
358,1525.0,540.0,D6
359,1405.0,545.0,D6
360,1288.0,550.0,D6
361,1193.0,555.0,D6
362,1093.0,560.0,D6
363,1018.0,565.0,D6
364,929.0,570.0,D6
365,870.0,575.0,D6
366,797.0,580.0,D6
367,737.0,585.0,D6
368,691.0,590.0,D6
369,632.0,595.0,D6
370,592.0,600.0,D6
371,405901.0,340.0,D5
372,352226.0,345.0,D5
373,314385.0,350.0,D5
374,285253.0,355.0,D5
375,251640.0,360.0,D5
376,227245.0,365.0,D5
377,25034.0,370.0,D5
378,21299.0,375.0,D5
379,20174.0,380.0,D5
380,18168.0,385.0,D5
381,16084.0,390.0,D5
382,14916.0,395.0,D5
383,14470.0,400.0,D5
384,12539.0,405.0,D5
385,12591.0,410.0,D5
386,12230.0,415.0,D5
387,11639.0,420.0,D5
388,11092.0,425.0,D5
389,10566.0,430.0,D5
390,10095.0,435.0,D5
391,9577.0,440.0,D5
392,9059.0,445.0,D5
393,8318.0,450.0,D5
394,7563.0,455.0,D5
395,6915.0,460.0,D5
396,6449.0,465.0,D5
397,6055.0,470.0,D5
398,5764.0,475.0,D5
399,5368.0,480.0,D5
400,4925.0,485.0,D5
401,4520.0,490.0,D5
402,4172.0,495.0,D5
403,3799.0,500.0,D5
404,3461.0,505.0,D5
405,3114.0,510.0,D5
406,2856.0,515.0,D5
407,2601.0,520.0,D5
408,2386.0,525.0,D5
409,2149.0,530.0,D5
410,1957.0,535.0,D5
411,1757.0,540.0,D5
412,1605.0,545.0,D5
413,1454.0,550.0,D5
414,1316.0,555.0,D5
415,1202.0,560.0,D5
416,1095.0,565.0,D5
417,999.0,570.0,D5
418,898.0,575.0,D5
419,831.0,580.0,D5
420,757.0,585.0,D5
421,698.0,590.0,D5
422,634.0,595.0,D5
423,581.0,600.0,D5
424,409468.0,340.0,E5
425,357408.0,345.0,E5
426,317118.0,350.0,E5
427,281786.0,355.0,E5
428,253008.0,360.0,E5
429,225942.0,365.0,E5
430,21528.0,370.0,E5
431,16684.0,375.0,E5
432,15444.0,380.0,E5
433,13705.0,385.0,E5
434,12231.0,390.0,E5
435,11739.0,395.0,E5
436,12295.0,400.0,E5
437,12239.0,405.0,E5
438,14621.0,410.0,E5
439,17578.0,415.0,E5
440,21319.0,420.0,E5
441,25688.0,425.0,E5
442,30518.0,430.0,E5
443,35962.0,435.0,E5
444,40845.0,440.0,E5
445,44974.0,445.0,E5
446,46930.0,450.0,E5
447,48226.0,455.0,E5
448,48681.0,460.0,E5
449,49582.0,465.0,E5
450,50274.0,470.0,E5
451,50457.0,475.0,E5
452,49769.0,480.0,E5
453,48103.0,485.0,E5
454,45905.0,490.0,E5
455,43845.0,495.0,E5
456,41548.0,500.0,E5
457,38499.0,505.0,E5
458,35861.0,510.0,E5
459,33101.0,515.0,E5
460,30333.0,520.0,E5
461,27781.0,525.0,E5
462,25550.0,530.0,E5
463,23243.0,535.0,E5
464,20922.0,540.0,E5
465,19091.0,545.0,E5
466,17173.0,550.0,E5
467,15497.0,555.0,E5
468,13968.0,560.0,E5
469,12496.0,565.0,E5
470,11258.0,570.0,E5
471,10056.0,575.0,E5
472,8991.0,580.0,E5
473,8091.0,585.0,E5
474,7258.0,590.0,E5
475,6519.0,595.0,E5
476,5844.0,600.0,E5
477,408642.0,340.0,E6
478,357082.0,345.0,E6
479,317085.0,350.0,E6
480,282948.0,355.0,E6
481,252268.0,360.0,E6
482,225477.0,365.0,E6
483,22444.0,370.0,E6
484,17504.0,375.0,E6
485,15851.0,380.0,E6
486,13502.0,385.0,E6
487,11339.0,390.0,E6
488,9898.0,395.0,E6
489,9285.0,400.0,E6
490,8179.0,405.0,E6
491,8803.0,410.0,E6
492,9887.0,415.0,E6
493,11503.0,420.0,E6
494,13811.0,425.0,E6
495,16789.0,430.0,E6
496,19993.0,435.0,E6
497,22935.0,440.0,E6
498,25877.0,445.0,E6
499,27613.0,450.0,E6
500,28825.0,455.0,E6
501,29727.0,460.0,E6
502,30517.0,465.0,E6
503,31331.0,470.0,E6
504,31894.0,475.0,E6
505,31790.0,480.0,E6
506,30970.0,485.0,E6
507,29925.0,490.0,E6
508,28868.0,495.0,E6
509,27450.0,500.0,E6
510,25712.0,505.0,E6
511,23955.0,510.0,E6
512,22312.0,515.0,E6
513,20565.0,520.0,E6
514,19064.0,525.0,E6
515,17592.0,530.0,E6
516,16027.0,535.0,E6
517,14633.0,540.0,E6
518,13352.0,545.0,E6
519,12027.0,550.0,E6
520,10992.0,555.0,E6
521,9881.0,560.0,E6
522,8900.0,565.0,E6
523,8079.0,570.0,E6
524,7227.0,575.0,E6
525,6528.0,580.0,E6
526,5855.0,585.0,E6
527,5253.0,590.0,E6
528,4754.0,595.0,E6
529,4283.0,600.0,E6
530,406504.0,340.0,F6
531,355649.0,345.0,F6
532,315941.0,350.0,F6
533,282482.0,355.0,F6
534,254559.0,360.0,F6
535,228319.0,365.0,F6
536,18300.0,370.0,F6
537,13763.0,375.0,F6
538,12284.0,380.0,F6
539,10509.0,385.0,F6
540,8734.0,390.0,F6
541,7607.0,395.0,F6
542,6910.0,400.0,F6
543,5835.0,405.0,F6
544,5786.0,410.0,F6
545,5709.0,415.0,F6
546,5655.0,420.0,F6
547,5688.0,425.0,F6
548,5839.0,430.0,F6
549,6047.0,435.0,F6
550,6332.0,440.0,F6
551,6531.0,445.0,F6
552,6677.0,450.0,F6
553,6706.0,455.0,F6
554,6731.0,460.0,F6
555,6871.0,465.0,F6
556,7105.0,470.0,F6
557,7339.0,475.0,F6
558,7482.0,480.0,F6
559,7438.0,485.0,F6
560,7390.0,490.0,F6
561,7291.0,495.0,F6
562,7106.0,500.0,F6
563,6922.0,505.0,F6
564,6676.0,510.0,F6
565,6412.0,515.0,F6
566,6174.0,520.0,F6
567,5903.0,525.0,F6
568,5635.0,530.0,F6
569,5361.0,535.0,F6
570,5040.0,540.0,F6
571,4736.0,545.0,F6
572,4478.0,550.0,F6
573,4195.0,555.0,F6
574,3902.0,560.0,F6
575,3668.0,565.0,F6
576,3447.0,570.0,F6
577,3209.0,575.0,F6
578,2964.0,580.0,F6
579,2767.0,585.0,F6
580,2558.0,590.0,F6
581,2404.0,595.0,F6
582,2211.0,600.0,F6
583,410628.0,340.0,F5
584,358997.0,345.0,F5
585,317065.0,350.0,F5
586,283152.0,355.0,F5
587,253356.0,360.0,F5
588,227390.0,365.0,F5
589,18317.0,370.0,F5
590,13908.0,375.0,F5
591,12638.0,380.0,F5
592,10951.0,385.0,F5
593,9286.0,390.0,F5
594,8271.0,395.0,F5
595,7867.0,400.0,F5
596,6912.0,405.0,F5
597,7163.0,410.0,F5
598,7527.0,415.0,F5
599,7751.0,420.0,F5
600,8183.0,425.0,F5
601,8656.0,430.0,F5
602,9255.0,435.0,F5
603,9836.0,440.0,F5
604,10389.0,445.0,F5
605,10659.0,450.0,F5
606,10770.0,455.0,F5
607,10938.0,460.0,F5
608,11197.0,465.0,F5
609,11549.0,470.0,F5
610,11897.0,475.0,F5
611,12088.0,480.0,F5
612,11979.0,485.0,F5
613,11898.0,490.0,F5
614,11712.0,495.0,F5
615,11458.0,500.0,F5
616,11022.0,505.0,F5
617,10600.0,510.0,F5
618,10125.0,515.0,F5
619,9737.0,520.0,F5
620,9230.0,525.0,F5
621,8724.0,530.0,F5
622,8244.0,535.0,F5
623,7704.0,540.0,F5
624,7230.0,545.0,F5
625,6760.0,550.0,F5
626,6333.0,555.0,F5
627,5929.0,560.0,F5
628,5455.0,565.0,F5
629,5087.0,570.0,F5
630,4686.0,575.0,F5
631,4368.0,580.0,F5
632,4054.0,585.0,F5
633,3710.0,590.0,F5
634,3444.0,595.0,F5
635,3188.0,600.0,F5
636,406257.0,340.0,G5
637,355811.0,345.0,G5
638,314715.0,350.0,G5
639,281370.0,355.0,G5
640,253763.0,360.0,G5
641,228234.0,365.0,G5
642,32581.0,370.0,G5
643,27195.0,375.0,G5
644,24654.0,380.0,G5
645,21574.0,385.0,G5
646,18695.0,390.0,G5
647,16763.0,395.0,G5
648,15966.0,400.0,G5
649,13576.0,405.0,G5
650,13253.0,410.0,G5
651,12728.0,415.0,G5
652,11826.0,420.0,G5
653,11091.0,425.0,G5
654,10371.0,430.0,G5
655,9713.0,435.0,G5
656,9132.0,440.0,G5
657,8377.0,445.0,G5
658,7667.0,450.0,G5
659,6945.0,455.0,G5
660,6290.0,460.0,G5
661,5827.0,465.0,G5
662,5452.0,470.0,G5
663,5115.0,475.0,G5
664,4757.0,480.0,G5
665,4342.0,485.0,G5
666,4016.0,490.0,G5
667,3717.0,495.0,G5
668,3389.0,500.0,G5
669,3063.0,505.0,G5
670,2746.0,510.0,G5
671,2540.0,515.0,G5
672,2307.0,520.0,G5
673,2104.0,525.0,G5
674,1909.0,530.0,G5
675,1736.0,535.0,G5
676,1558.0,540.0,G5
677,1435.0,545.0,G5
678,1309.0,550.0,G5
679,1170.0,555.0,G5
680,1091.0,560.0,G5
681,982.0,565.0,G5
682,896.0,570.0,G5
683,817.0,575.0,G5
684,753.0,580.0,G5
685,684.0,585.0,G5
686,620.0,590.0,G5
687,571.0,595.0,G5
688,531.0,600.0,G5
689,406130.0,340.0,G6
690,355304.0,345.0,G6
691,313922.0,350.0,G6
692,285585.0,355.0,G6
693,255773.0,360.0,G6
694,227092.0,365.0,G6
695,25740.0,370.0,G6
696,22431.0,375.0,G6
697,22882.0,380.0,G6
698,22723.0,385.0,G6
699,22090.0,390.0,G6
700,22307.0,395.0,G6
701,22843.0,400.0,G6
702,20694.0,405.0,G6
703,20918.0,410.0,G6
704,20368.0,415.0,G6
705,19267.0,420.0,G6
706,18152.0,425.0,G6
707,17047.0,430.0,G6
708,15874.0,435.0,G6
709,14550.0,440.0,G6
710,13366.0,445.0,G6
711,11899.0,450.0,G6
712,10585.0,455.0,G6
713,9443.0,460.0,G6
714,8504.0,465.0,G6
715,7836.0,470.0,G6
716,7222.0,475.0,G6
717,6599.0,480.0,G6
718,5986.0,485.0,G6
719,5425.0,490.0,G6
720,4898.0,495.0,G6
721,4436.0,500.0,G6
722,3984.0,505.0,G6
723,3581.0,510.0,G6
724,3230.0,515.0,G6
725,2899.0,520.0,G6
726,2631.0,525.0,G6
727,2374.0,530.0,G6
728,2146.0,535.0,G6
729,1929.0,540.0,G6
730,1758.0,545.0,G6
731,1572.0,550.0,G6
732,1443.0,555.0,G6
733,1300.0,560.0,G6
734,1185.0,565.0,G6
735,1073.0,570.0,G6
736,971.0,575.0,G6
737,894.0,580.0,G6
738,798.0,585.0,G6
739,732.0,590.0,G6
740,675.0,595.0,G6
741,608.0,600.0,G6
742,410307.0,340.0,H6
743,354097.0,345.0,H6
744,314224.0,350.0,H6
745,282285.0,355.0,H6
746,253554.0,360.0,H6
747,228933.0,365.0,H6
748,20915.0,370.0,H6
749,17860.0,375.0,H6
750,18657.0,380.0,H6
751,18707.0,385.0,H6
752,18176.0,390.0,H6
753,18566.0,395.0,H6
754,19635.0,400.0,H6
755,18487.0,405.0,H6
756,19649.0,410.0,H6
757,19847.0,415.0,H6
758,19253.0,420.0,H6
759,18123.0,425.0,H6
760,16893.0,430.0,H6
761,15557.0,435.0,H6
762,14042.0,440.0,H6
763,12524.0,445.0,H6
764,10767.0,450.0,H6
765,9176.0,455.0,H6
766,7840.0,460.0,H6
767,6763.0,465.0,H6
768,5978.0,470.0,H6
769,5349.0,475.0,H6
770,4722.0,480.0,H6
771,4162.0,485.0,H6
772,3778.0,490.0,H6
773,3544.0,495.0,H6
774,3569.0,500.0,H6
775,3864.0,505.0,H6
776,4564.0,510.0,H6
777,5867.0,515.0,H6
778,8055.0,520.0,H6
779,11157.0,525.0,H6
780,15311.0,530.0,H6
781,20599.0,535.0,H6
782,27672.0,540.0,H6
783,35045.0,545.0,H6
784,44199.0,550.0,H6
785,53311.0,555.0,H6
786,62059.0,560.0,H6
787,70413.0,565.0,H6
788,76791.0,570.0,H6
789,81245.0,575.0,H6
790,83358.0,580.0,H6
791,84245.0,585.0,H6
792,82548.0,590.0,H6
793,78977.0,595.0,H6
794,74326.0,600.0,H6
795,407707.0,340.0,H5
796,353966.0,345.0,H5
797,314295.0,350.0,H5
798,282569.0,355.0,H5
799,254255.0,360.0,H5
800,229194.0,365.0,H5
801,26467.0,370.0,H5
802,22990.0,375.0,H5
803,21780.0,380.0,H5
804,19620.0,385.0,H5
805,17170.0,390.0,H5
806,15639.0,395.0,H5
807,14847.0,400.0,H5
808,12616.0,405.0,H5
809,12196.0,410.0,H5
810,11477.0,415.0,H5
811,10572.0,420.0,H5
812,9735.0,425.0,H5
813,8931.0,430.0,H5
814,8145.0,435.0,H5
815,7452.0,440.0,H5
816,6752.0,445.0,H5
817,6054.0,450.0,H5
818,5282.0,455.0,H5
819,4685.0,460.0,H5
820,4244.0,465.0,H5
821,3894.0,470.0,H5
822,3610.0,475.0,H5
823,3297.0,480.0,H5
824,3001.0,485.0,H5
825,2750.0,490.0,H5
826,2499.0,495.0,H5
827,2314.0,500.0,H5
828,2120.0,505.0,H5
829,1980.0,510.0,H5
830,1863.0,515.0,H5
831,1770.0,520.0,H5
832,1697.0,525.0,H5
833,1636.0,530.0,H5
834,1579.0,535.0,H5
835,1517.0,540.0,H5
836,1456.0,545.0,H5
837,1391.0,550.0,H5
838,1321.0,555.0,H5
839,1260.0,560.0,H5
840,1183.0,565.0,H5
841,1113.0,570.0,H5
842,1009.0,575.0,H5
843,954.0,580.0,H5
844,889.0,585.0,H5
845,807.0,590.0,H5
846,746.0,595.0,H5
847,688.0,600.0,H5
