,fluorescence,wavelength (nm),Well
84,9445.0,375.0,A6
85,6975.0,380.0,A6
86,5093.0,385.0,A6
87,3651.0,390.0,A6
88,2779.0,395.0,A6
89,2228.0,400.0,A6
90,1585.0,405.0,A6
91,1356.0,410.0,A6
92,1153.0,415.0,A6
93,945.0,420.0,A6
94,803.0,425.0,A6
95,717.0,430.0,A6
96,623.0,435.0,A6
97,558.0,440.0,A6
98,508.0,445.0,A6
99,449.0,450.0,A6
100,405.0,455.0,A6
101,375.0,460.0,A6
102,350.0,465.0,A6
103,341.0,470.0,A6
104,330.0,475.0,A6
105,315.0,480.0,A6
106,299.0,485.0,A6
107,291.0,490.0,A6
108,288.0,495.0,A6
109,269.0,500.0,A6
110,251.0,505.0,A6
111,242.0,510.0,A6
112,225.0,515.0,A6
113,216.0,520.0,A6
114,209.0,525.0,A6
115,194.0,530.0,A6
116,185.0,535.0,A6
117,180.0,540.0,A6
118,191.0,545.0,A6
119,195.0,550.0,A6
120,210.0,555.0,A6
121,208.0,560.0,A6
122,189.0,565.0,A6
123,169.0,570.0,A6
124,142.0,575.0,A6
125,120.0,580.0,A6
126,103.0,585.0,A6
127,91.0,590.0,A6
128,81.0,595.0,A6
129,79.0,600.0,A6
130,3303126.0,280.0,B6
131,2604271.0,285.0,B6
132,2125948.0,290.0,B6
133,1717151.0,295.0,B6
134,1400629.0,300.0,B6
135,872549.0,305.0,B6
136,145464.0,310.0,B6
137,133943.0,315.0,B6
138,116170.0,320.0,B6
139,97789.0,325.0,B6
140,78917.0,330.0,B6
141,62696.0,335.0,B6
142,48922.0,340.0,B6
143,38088.0,345.0,B6
144,29534.0,350.0,B6
145,22736.0,355.0,B6
146,17905.0,360.0,B6
147,14178.0,365.0,B6
148,11123.0,370.0,B6
149,8711.0,375.0,B6
150,6557.0,380.0,B6
151,4713.0,385.0,B6
152,3422.0,390.0,B6
153,2566.0,395.0,B6
154,2051.0,400.0,B6
155,1455.0,405.0,B6
156,1231.0,410.0,B6
157,1024.0,415.0,B6
158,839.0,420.0,B6
159,722.0,425.0,B6
160,636.0,430.0,B6
161,551.0,435.0,B6
162,486.0,440.0,B6
163,444.0,445.0,B6
164,393.0,450.0,B6
165,353.0,455.0,B6
166,323.0,460.0,B6
167,297.0,465.0,B6
168,292.0,470.0,B6
169,280.0,475.0,B6
170,262.0,480.0,B6
171,259.0,485.0,B6
172,244.0,490.0,B6
173,236.0,495.0,B6
174,225.0,500.0,B6
175,213.0,505.0,B6
176,207.0,510.0,B6
177,196.0,515.0,B6
178,184.0,520.0,B6
179,171.0,525.0,B6
180,163.0,530.0,B6
181,157.0,535.0,B6
182,157.0,540.0,B6
183,164.0,545.0,B6
184,178.0,550.0,B6
185,184.0,555.0,B6
186,189.0,560.0,B6
187,172.0,565.0,B6
188,150.0,570.0,B6
189,126.0,575.0,B6
190,102.0,580.0,B6
191,86.0,585.0,B6
192,76.0,590.0,B6
193,68.0,595.0,B6
194,66.0,600.0,B6
195,3275735.0,280.0,B5
196,2620159.0,285.0,B5
197,2134330.0,290.0,B5
198,1740494.0,295.0,B5
199,1427026.0,300.0,B5
200,964393.0,305.0,B5
201,204570.0,310.0,B5
202,200336.0,315.0,B5
203,186285.0,320.0,B5
204,168233.0,325.0,B5
205,146614.0,330.0,B5
206,126073.0,335.0,B5
207,104973.0,340.0,B5
208,87758.0,345.0,B5
209,71831.0,350.0,B5
210,58678.0,355.0,B5
211,47531.0,360.0,B5
212,38206.0,365.0,B5
213,30041.0,370.0,B5
214,23042.0,375.0,B5
215,17043.0,380.0,B5
216,12088.0,385.0,B5
217,8804.0,390.0,B5
218,6670.0,395.0,B5
219,5260.0,400.0,B5
220,3819.0,405.0,B5
221,3141.0,410.0,B5
222,2630.0,415.0,B5
223,2113.0,420.0,B5
224,1803.0,425.0,B5
225,1532.0,430.0,B5
226,1368.0,435.0,B5
227,1214.0,440.0,B5
228,1096.0,445.0,B5
229,999.0,450.0,B5
230,897.0,455.0,B5
231,836.0,460.0,B5
232,790.0,465.0,B5
233,764.0,470.0,B5
234,748.0,475.0,B5
235,718.0,480.0,B5
236,689.0,485.0,B5
237,667.0,490.0,B5
238,645.0,495.0,B5
239,613.0,500.0,B5
240,571.0,505.0,B5
241,546.0,510.0,B5
242,508.0,515.0,B5
243,486.0,520.0,B5
244,458.0,525.0,B5
245,429.0,530.0,B5
246,399.0,535.0,B5
247,386.0,540.0,B5
248,373.0,545.0,B5
249,366.0,550.0,B5
250,367.0,555.0,B5
251,343.0,560.0,B5
252,319.0,565.0,B5
253,284.0,570.0,B5
254,252.0,575.0,B5
255,219.0,580.0,B5
256,191.0,585.0,B5
257,176.0,590.0,B5
258,161.0,595.0,B5
259,149.0,600.0,B5
260,3327454.0,280.0,C5
261,2645180.0,285.0,C5
262,2113765.0,290.0,C5
263,1733580.0,295.0,C5
264,1418238.0,300.0,C5
265,1019409.0,305.0,C5
266,183255.0,310.0,C5
267,178325.0,315.0,C5
268,167583.0,320.0,C5
269,151345.0,325.0,C5
270,132906.0,330.0,C5
271,113988.0,335.0,C5
272,95907.0,340.0,C5
273,80339.0,345.0,C5
274,66116.0,350.0,C5
275,53885.0,355.0,C5
276,44398.0,360.0,C5
277,36306.0,365.0,C5
278,29337.0,370.0,C5
279,23199.0,375.0,C5
280,17940.0,380.0,C5
281,13536.0,385.0,C5
282,10437.0,390.0,C5
283,8634.0,395.0,C5
284,7547.0,400.0,C5
285,5980.0,405.0,C5
286,5592.0,410.0,C5
287,5140.0,415.0,C5
288,4686.0,420.0,C5
289,4340.0,425.0,C5
290,4018.0,430.0,C5
291,3780.0,435.0,C5
292,3534.0,440.0,C5
293,3263.0,445.0,C5
294,2971.0,450.0,C5
295,2706.0,455.0,C5
296,2472.0,460.0,C5
297,2257.0,465.0,C5
298,2140.0,470.0,C5
299,2007.0,475.0,C5
300,1849.0,480.0,C5
301,1718.0,485.0,C5
302,1565.0,490.0,C5
303,1447.0,495.0,C5
304,1311.0,500.0,C5
305,1179.0,505.0,C5
306,1069.0,510.0,C5
307,972.0,515.0,C5
308,881.0,520.0,C5
309,814.0,525.0,C5
310,722.0,530.0,C5
311,660.0,535.0,C5
312,609.0,540.0,C5
313,559.0,545.0,C5
314,523.0,550.0,C5
315,499.0,555.0,C5
316,460.0,560.0,C5
317,424.0,565.0,C5
318,368.0,570.0,C5
319,325.0,575.0,C5
320,279.0,580.0,C5
321,240.0,585.0,C5
322,210.0,590.0,C5
323,196.0,595.0,C5
324,177.0,600.0,C5
325,3303126.0,280.0,C6
326,2639233.0,285.0,C6
327,2104208.0,290.0,C6
328,1715590.0,295.0,C6
329,1397981.0,300.0,C6
330,945322.0,305.0,C6
331,127582.0,310.0,C6
332,117035.0,315.0,C6
333,102493.0,320.0,C6
334,86121.0,325.0,C6
335,69822.0,330.0,C6
336,55794.0,335.0,C6
337,43490.0,340.0,C6
338,34131.0,345.0,C6
339,26455.0,350.0,C6
340,20706.0,355.0,C6
341,16238.0,360.0,C6
342,12981.0,365.0,C6
343,10319.0,370.0,C6
344,8079.0,375.0,C6
345,6117.0,380.0,C6
346,4450.0,385.0,C6
347,3249.0,390.0,C6
348,2460.0,395.0,C6
349,1971.0,400.0,C6
350,1461.0,405.0,C6
351,1260.0,410.0,C6
352,1092.0,415.0,C6
353,924.0,420.0,C6
354,826.0,425.0,C6
355,739.0,430.0,C6
356,677.0,435.0,C6
357,631.0,440.0,C6
358,578.0,445.0,C6
359,536.0,450.0,C6
360,481.0,455.0,C6
361,443.0,460.0,C6
362,423.0,465.0,C6
363,397.0,470.0,C6
364,393.0,475.0,C6
365,376.0,480.0,C6
366,350.0,485.0,C6
367,339.0,490.0,C6
368,323.0,495.0,C6
369,305.0,500.0,C6
370,287.0,505.0,C6
371,272.0,510.0,C6
372,257.0,515.0,C6
373,240.0,520.0,C6
374,222.0,525.0,C6
375,214.0,530.0,C6
376,199.0,535.0,C6
377,197.0,540.0,C6
378,208.0,545.0,C6
379,208.0,550.0,C6
380,215.0,555.0,C6
381,211.0,560.0,C6
382,196.0,565.0,C6
383,176.0,570.0,C6
384,147.0,575.0,C6
385,123.0,580.0,C6
386,104.0,585.0,C6
387,91.0,590.0,C6
388,85.0,595.0,C6
389,80.0,600.0,C6
390,3328388.0,280.0,D6
391,2641835.0,285.0,D6
392,2108976.0,290.0,D6
393,1711575.0,295.0,D6
394,1427056.0,300.0,D6
395,877221.0,305.0,D6
396,130451.0,310.0,D6
397,119637.0,315.0,D6
398,104695.0,320.0,D6
399,88071.0,325.0,D6
400,71668.0,330.0,D6
401,57328.0,335.0,D6
402,44677.0,340.0,D6
403,35248.0,345.0,D6
404,27150.0,350.0,D6
405,20987.0,355.0,D6
406,16729.0,360.0,D6
407,13100.0,365.0,D6
408,10402.0,370.0,D6
409,8188.0,375.0,D6
410,6093.0,380.0,D6
411,4441.0,385.0,D6
412,3211.0,390.0,D6
413,2441.0,395.0,D6
414,1943.0,400.0,D6
415,1404.0,405.0,D6
416,1191.0,410.0,D6
417,1004.0,415.0,D6
418,834.0,420.0,D6
419,715.0,425.0,D6
420,621.0,430.0,D6
421,551.0,435.0,D6
422,491.0,440.0,D6
423,439.0,445.0,D6
424,397.0,450.0,D6
425,348.0,455.0,D6
426,316.0,460.0,D6
427,296.0,465.0,D6
428,283.0,470.0,D6
429,271.0,475.0,D6
430,262.0,480.0,D6
431,245.0,485.0,D6
432,239.0,490.0,D6
433,219.0,495.0,D6
434,207.0,500.0,D6
435,202.0,505.0,D6
436,189.0,510.0,D6
437,179.0,515.0,D6
438,166.0,520.0,D6
439,162.0,525.0,D6
440,149.0,530.0,D6
441,147.0,535.0,D6
442,145.0,540.0,D6
443,155.0,545.0,D6
444,164.0,550.0,D6
445,171.0,555.0,D6
446,179.0,560.0,D6
447,162.0,565.0,D6
448,142.0,570.0,D6
449,118.0,575.0,D6
450,93.0,580.0,D6
451,79.0,585.0,D6
452,69.0,590.0,D6
453,64.0,595.0,D6
454,61.0,600.0,D6
455,3353383.0,280.0,D5
456,2669701.0,285.0,D5
457,2105587.0,290.0,D5
458,1727125.0,295.0,D5
459,1434067.0,300.0,D5
460,935678.0,305.0,D5
461,194392.0,310.0,D5
462,189860.0,315.0,D5
463,177537.0,320.0,D5
464,161042.0,325.0,D5
465,143110.0,330.0,D5
466,121323.0,335.0,D5
467,102123.0,340.0,D5
468,85163.0,345.0,D5
469,69598.0,350.0,D5
470,56626.0,355.0,D5
471,46402.0,360.0,D5
472,37500.0,365.0,D5
473,29312.0,370.0,D5
474,22595.0,375.0,D5
475,16922.0,380.0,D5
476,12213.0,385.0,D5
477,8981.0,390.0,D5
478,6807.0,395.0,D5
479,5533.0,400.0,D5
480,4072.0,405.0,D5
481,3474.0,410.0,D5
482,2970.0,415.0,D5
483,2505.0,420.0,D5
484,2156.0,425.0,D5
485,1871.0,430.0,D5
486,1649.0,435.0,D5
487,1476.0,440.0,D5
488,1318.0,445.0,D5
489,1150.0,450.0,D5
490,1023.0,455.0,D5
491,913.0,460.0,D5
492,828.0,465.0,D5
493,772.0,470.0,D5
494,722.0,475.0,D5
495,667.0,480.0,D5
496,610.0,485.0,D5
497,565.0,490.0,D5
498,525.0,495.0,D5
499,489.0,500.0,D5
500,442.0,505.0,D5
501,412.0,510.0,D5
502,377.0,515.0,D5
503,346.0,520.0,D5
504,310.0,525.0,D5
505,293.0,530.0,D5
506,271.0,535.0,D5
507,257.0,540.0,D5
508,253.0,545.0,D5
509,252.0,550.0,D5
510,254.0,555.0,D5
511,246.0,560.0,D5
512,231.0,565.0,D5
513,200.0,570.0,D5
514,167.0,575.0,D5
515,141.0,580.0,D5
516,119.0,585.0,D5
517,101.0,590.0,D5
518,95.0,595.0,D5
519,92.0,600.0,D5
520,3351559.0,280.0,E5
521,2653323.0,285.0,E5
522,2142687.0,290.0,E5
523,1738816.0,295.0,E5
524,1424735.0,300.0,E5
525,1008621.0,305.0,E5
526,185882.0,310.0,E5
527,179856.0,315.0,E5
528,165066.0,320.0,E5
529,146632.0,325.0,E5
530,126667.0,330.0,E5
531,107964.0,335.0,E5
532,89567.0,340.0,E5
533,73181.0,345.0,E5
534,59608.0,350.0,E5
535,47898.0,355.0,E5
536,38848.0,360.0,E5
537,31196.0,365.0,E5
538,24926.0,370.0,E5
539,20103.0,375.0,E5
540,16578.0,380.0,E5
541,14716.0,385.0,E5
542,14131.0,390.0,E5
543,15424.0,395.0,E5
544,18037.0,400.0,E5
545,19127.0,405.0,E5
546,22399.0,410.0,E5
547,24857.0,415.0,E5
548,26764.0,420.0,E5
549,28064.0,425.0,E5
550,28626.0,430.0,E5
551,29050.0,435.0,E5
552,28806.0,440.0,E5
553,27732.0,445.0,E5
554,25897.0,450.0,E5
555,23602.0,455.0,E5
556,21604.0,460.0,E5
557,19953.0,465.0,E5
558,18499.0,470.0,E5
559,17112.0,475.0,E5
560,15614.0,480.0,E5
561,13982.0,485.0,E5
562,12610.0,490.0,E5
563,11076.0,495.0,E5
564,9888.0,500.0,E5
565,8706.0,505.0,E5
566,7543.0,510.0,E5
567,6613.0,515.0,E5
568,5798.0,520.0,E5
569,5036.0,525.0,E5
570,4387.0,530.0,E5
571,3822.0,535.0,E5
572,3320.0,540.0,E5
573,2933.0,545.0,E5
574,2522.0,550.0,E5
575,2243.0,555.0,E5
576,1959.0,560.0,E5
577,1694.0,565.0,E5
578,1482.0,570.0,E5
579,1261.0,575.0,E5
580,1105.0,580.0,E5
581,943.0,585.0,E5
582,821.0,590.0,E5
583,706.0,595.0,E5
584,619.0,600.0,E5
585,3326304.0,280.0,E6
586,2644386.0,285.0,E6
587,2131362.0,290.0,E6
588,1745134.0,295.0,E6
589,1429815.0,300.0,E6
590,987629.0,305.0,E6
591,153563.0,310.0,E6
592,140662.0,315.0,E6
593,122464.0,320.0,E6
594,102395.0,325.0,E6
595,83469.0,330.0,E6
596,66390.0,335.0,E6
597,51715.0,340.0,E6
598,40099.0,345.0,E6
599,30928.0,350.0,E6
600,23762.0,355.0,E6
601,18821.0,360.0,E6
602,14842.0,365.0,E6
603,11709.0,370.0,E6
604,9088.0,375.0,E6
605,6858.0,380.0,E6
606,4991.0,385.0,E6
607,3623.0,390.0,E6
608,2739.0,395.0,E6
609,2238.0,400.0,E6
610,1685.0,405.0,E6
611,1522.0,410.0,E6
612,1433.0,415.0,E6
613,1361.0,420.0,E6
614,1344.0,425.0,E6
615,1394.0,430.0,E6
616,1438.0,435.0,E6
617,1495.0,440.0,E6
618,1536.0,445.0,E6
619,1527.0,450.0,E6
620,1503.0,455.0,E6
621,1475.0,460.0,E6
622,1440.0,465.0,E6
623,1437.0,470.0,E6
624,1421.0,475.0,E6
625,1378.0,480.0,E6
626,1320.0,485.0,E6
627,1251.0,490.0,E6
628,1175.0,495.0,E6
629,1107.0,500.0,E6
630,1037.0,505.0,E6
631,947.0,510.0,E6
632,871.0,515.0,E6
633,802.0,520.0,E6
634,736.0,525.0,E6
635,674.0,530.0,E6
636,617.0,535.0,E6
637,566.0,540.0,E6
638,533.0,545.0,E6
639,509.0,550.0,E6
640,482.0,555.0,E6
641,452.0,560.0,E6
642,404.0,565.0,E6
643,363.0,570.0,E6
644,310.0,575.0,E6
645,269.0,580.0,E6
646,230.0,585.0,E6
647,207.0,590.0,E6
648,187.0,595.0,E6
649,174.0,600.0,E6
650,3323004.0,280.0,F6
651,2650185.0,285.0,F6
652,2135703.0,290.0,F6
653,1733506.0,295.0,F6
654,1434809.0,300.0,F6
655,935826.0,305.0,F6
656,125381.0,310.0,F6
657,115519.0,315.0,F6
658,100817.0,320.0,F6
659,85310.0,325.0,F6
660,69615.0,330.0,F6
661,55054.0,335.0,F6
662,42890.0,340.0,F6
663,33824.0,345.0,F6
664,26149.0,350.0,F6
665,20351.0,355.0,F6
666,16031.0,360.0,F6
667,12720.0,365.0,F6
668,10106.0,370.0,F6
669,7899.0,375.0,F6
670,5951.0,380.0,F6
671,4356.0,385.0,F6
672,3148.0,390.0,F6
673,2376.0,395.0,F6
674,1876.0,400.0,F6
675,1360.0,405.0,F6
676,1142.0,410.0,F6
677,969.0,415.0,F6
678,805.0,420.0,F6
679,680.0,425.0,F6
680,593.0,430.0,F6
681,526.0,435.0,F6
682,474.0,440.0,F6
683,423.0,445.0,F6
684,378.0,450.0,F6
685,330.0,455.0,F6
686,309.0,460.0,F6
687,290.0,465.0,F6
688,273.0,470.0,F6
689,265.0,475.0,F6
690,253.0,480.0,F6
691,242.0,485.0,F6
692,237.0,490.0,F6
693,224.0,495.0,F6
694,217.0,500.0,F6
695,196.0,505.0,F6
696,190.0,510.0,F6
697,181.0,515.0,F6
698,171.0,520.0,F6
699,161.0,525.0,F6
700,151.0,530.0,F6
701,150.0,535.0,F6
702,148.0,540.0,F6
703,157.0,545.0,F6
704,165.0,550.0,F6
705,175.0,555.0,F6
706,175.0,560.0,F6
707,165.0,565.0,F6
708,143.0,570.0,F6
709,123.0,575.0,F6
710,95.0,580.0,F6
711,79.0,585.0,F6
712,71.0,590.0,F6
713,68.0,595.0,F6
714,62.0,600.0,F6
715,3331195.0,280.0,F5
716,2645294.0,285.0,F5
717,2124723.0,290.0,F5
718,1746486.0,295.0,F5
719,1411381.0,300.0,F5
720,1015343.0,305.0,F5
721,181580.0,310.0,F5
722,178806.0,315.0,F5
723,166304.0,320.0,F5
724,151410.0,325.0,F5
725,133989.0,330.0,F5
726,115199.0,335.0,F5
727,96734.0,340.0,F5
728,81106.0,345.0,F5
729,66769.0,350.0,F5
730,54264.0,355.0,F5
731,44073.0,360.0,F5
732,35652.0,365.0,F5
733,27800.0,370.0,F5
734,21571.0,375.0,F5
735,15940.0,380.0,F5
736,11412.0,385.0,F5
737,8353.0,390.0,F5
738,6336.0,395.0,F5
739,5135.0,400.0,F5
740,3765.0,405.0,F5
741,3201.0,410.0,F5
742,2705.0,415.0,F5
743,2264.0,420.0,F5
744,1948.0,425.0,F5
745,1691.0,430.0,F5
746,1501.0,435.0,F5
747,1343.0,440.0,F5
748,1212.0,445.0,F5
749,1071.0,450.0,F5
750,972.0,455.0,F5
751,883.0,460.0,F5
752,810.0,465.0,F5
753,781.0,470.0,F5
754,748.0,475.0,F5
755,719.0,480.0,F5
756,677.0,485.0,F5
757,645.0,490.0,F5
758,615.0,495.0,F5
759,581.0,500.0,F5
760,541.0,505.0,F5
761,513.0,510.0,F5
762,490.0,515.0,F5
763,463.0,520.0,F5
764,430.0,525.0,F5
765,414.0,530.0,F5
766,382.0,535.0,F5
767,369.0,540.0,F5
768,361.0,545.0,F5
769,361.0,550.0,F5
770,368.0,555.0,F5
771,346.0,560.0,F5
772,320.0,565.0,F5
773,288.0,570.0,F5
774,251.0,575.0,F5
775,221.0,580.0,F5
776,195.0,585.0,F5
777,176.0,590.0,F5
778,159.0,595.0,F5
779,151.0,600.0,F5
780,3309015.0,280.0,G5
781,2652523.0,285.0,G5
782,2141489.0,290.0,G5
783,1731805.0,295.0,G5
784,1423364.0,300.0,G5
785,1007061.0,305.0,G5
786,183665.0,310.0,G5
787,179728.0,315.0,G5
788,168399.0,320.0,G5
789,152072.0,325.0,G5
790,133908.0,330.0,G5
791,117398.0,335.0,G5
792,100100.0,340.0,G5
793,86307.0,345.0,G5
794,73698.0,350.0,G5
795,63517.0,355.0,G5
796,54126.0,360.0,G5
797,45577.0,365.0,G5
798,37513.0,370.0,G5
799,29734.0,375.0,G5
800,22840.0,380.0,G5
801,17011.0,385.0,G5
802,12761.0,390.0,G5
803,9982.0,395.0,G5
804,8077.0,400.0,G5
805,6032.0,405.0,G5
806,5123.0,410.0,G5
807,4288.0,415.0,G5
808,3501.0,420.0,G5
809,2942.0,425.0,G5
810,2474.0,430.0,G5
811,2092.0,435.0,G5
812,1791.0,440.0,G5
813,1536.0,445.0,G5
814,1317.0,450.0,G5
815,1113.0,455.0,G5
816,945.0,460.0,G5
817,838.0,465.0,G5
818,755.0,470.0,G5
819,696.0,475.0,G5
820,619.0,480.0,G5
821,569.0,485.0,G5
822,525.0,490.0,G5
823,472.0,495.0,G5
824,438.0,500.0,G5
825,393.0,505.0,G5
826,366.0,510.0,G5
827,335.0,515.0,G5
828,304.0,520.0,G5
829,281.0,525.0,G5
830,263.0,530.0,G5
831,245.0,535.0,G5
832,234.0,540.0,G5
833,233.0,545.0,G5
834,239.0,550.0,G5
835,239.0,555.0,G5
836,236.0,560.0,G5
837,213.0,565.0,G5
838,191.0,570.0,G5
839,164.0,575.0,G5
840,138.0,580.0,G5
841,112.0,585.0,G5
842,100.0,590.0,G5
843,94.0,595.0,G5
844,92.0,600.0,G5
845,3292467.0,280.0,G6
846,2625014.0,285.0,G6
847,2116101.0,290.0,G6
848,1732803.0,295.0,G6
849,1419872.0,300.0,G6
850,936839.0,305.0,G6
851,123350.0,310.0,G6
852,113954.0,315.0,G6
853,99096.0,320.0,G6
854,82788.0,325.0,G6
855,67564.0,330.0,G6
856,54357.0,335.0,G6
857,42123.0,340.0,G6
858,33101.0,345.0,G6
859,25629.0,350.0,G6
860,19970.0,355.0,G6
861,16004.0,360.0,G6
862,12572.0,365.0,G6
863,9979.0,370.0,G6
864,7918.0,375.0,G6
865,5929.0,380.0,G6
866,4354.0,385.0,G6
867,3164.0,390.0,G6
868,2389.0,395.0,G6
869,1918.0,400.0,G6
870,1371.0,405.0,G6
871,1173.0,410.0,G6
872,1010.0,415.0,G6
873,833.0,420.0,G6
874,727.0,425.0,G6
875,631.0,430.0,G6
876,559.0,435.0,G6
877,509.0,440.0,G6
878,457.0,445.0,G6
879,408.0,450.0,G6
880,370.0,455.0,G6
881,335.0,460.0,G6
882,315.0,465.0,G6
883,299.0,470.0,G6
884,288.0,475.0,G6
885,281.0,480.0,G6
886,265.0,485.0,G6
887,256.0,490.0,G6
888,239.0,495.0,G6
889,231.0,500.0,G6
890,222.0,505.0,G6
891,208.0,510.0,G6
892,194.0,515.0,G6
893,185.0,520.0,G6
894,177.0,525.0,G6
895,165.0,530.0,G6
896,163.0,535.0,G6
897,163.0,540.0,G6
898,167.0,545.0,G6
899,184.0,550.0,G6
900,186.0,555.0,G6
901,191.0,560.0,G6
902,172.0,565.0,G6
903,156.0,570.0,G6
904,129.0,575.0,G6
905,111.0,580.0,G6
906,91.0,585.0,G6
907,81.0,590.0,G6
908,77.0,595.0,G6
909,72.0,600.0,G6
910,3313356.0,280.0,H6
911,2648420.0,285.0,H6
912,2116730.0,290.0,H6
913,1729849.0,295.0,H6
914,1403553.0,300.0,H6
915,907187.0,305.0,H6
916,123396.0,310.0,H6
917,113019.0,315.0,H6
918,98764.0,320.0,H6
919,83115.0,325.0,H6
920,67427.0,330.0,H6
921,53919.0,335.0,H6
922,41830.0,340.0,H6
923,32761.0,345.0,H6
924,25339.0,350.0,H6
925,19854.0,355.0,H6
926,15551.0,360.0,H6
927,12319.0,365.0,H6
928,9689.0,370.0,H6
929,7556.0,375.0,H6
930,5650.0,380.0,H6
931,4149.0,385.0,H6
932,3051.0,390.0,H6
933,2305.0,395.0,H6
934,1850.0,400.0,H6
935,1371.0,405.0,H6
936,1163.0,410.0,H6
937,997.0,415.0,H6
938,848.0,420.0,H6
939,734.0,425.0,H6
940,642.0,430.0,H6
941,576.0,435.0,H6
942,521.0,440.0,H6
943,472.0,445.0,H6
944,431.0,450.0,H6
945,379.0,455.0,H6
946,355.0,460.0,H6
947,329.0,465.0,H6
948,310.0,470.0,H6
949,304.0,475.0,H6
950,289.0,480.0,H6
951,279.0,485.0,H6
952,261.0,490.0,H6
953,249.0,495.0,H6
954,234.0,500.0,H6
955,221.0,505.0,H6
956,211.0,510.0,H6
957,198.0,515.0,H6
958,185.0,520.0,H6
959,177.0,525.0,H6
960,164.0,530.0,H6
961,159.0,535.0,H6
962,159.0,540.0,H6
963,168.0,545.0,H6
964,179.0,550.0,H6
965,183.0,555.0,H6
966,183.0,560.0,H6
967,172.0,565.0,H6
968,155.0,570.0,H6
969,127.0,575.0,H6
970,101.0,580.0,H6
971,85.0,585.0,H6
972,75.0,590.0,H6
973,69.0,595.0,H6
974,65.0,600.0,H6
975,3297682.0,280.0,H5
976,2648249.0,285.0,H5
977,2108128.0,290.0,H5
978,1714286.0,295.0,H5
979,1418933.0,300.0,H5
980,981417.0,305.0,H5
981,183840.0,310.0,H5
982,179643.0,315.0,H5
983,166220.0,320.0,H5
984,150800.0,325.0,H5
985,132205.0,330.0,H5
986,113164.0,335.0,H5
987,94864.0,340.0,H5
988,79267.0,345.0,H5
989,64975.0,350.0,H5
990,53352.0,355.0,H5
991,43628.0,360.0,H5
992,35392.0,365.0,H5
993,27977.0,370.0,H5
994,21775.0,375.0,H5
995,16205.0,380.0,H5
996,11816.0,385.0,H5
997,8635.0,390.0,H5
998,6700.0,395.0,H5
999,5350.0,400.0,H5
1000,3953.0,405.0,H5
1001,3370.0,410.0,H5
1002,2866.0,415.0,H5
1003,2342.0,420.0,H5
1004,1997.0,425.0,H5
1005,1702.0,430.0,H5
1006,1464.0,435.0,H5
1007,1279.0,440.0,H5
1008,1109.0,445.0,H5
1009,952.0,450.0,H5
1010,819.0,455.0,H5
1011,703.0,460.0,H5
1012,628.0,465.0,H5
1013,575.0,470.0,H5
1014,524.0,475.0,H5
1015,484.0,480.0,H5
1016,436.0,485.0,H5
1017,398.0,490.0,H5
1018,375.0,495.0,H5
1019,338.0,500.0,H5
1020,314.0,505.0,H5
1021,284.0,510.0,H5
