,fluorescence,wavelength (nm),Well
103,267.0,470.0,A6
104,254.0,475.0,A6
105,239.0,480.0,A6
106,223.0,485.0,A6
107,214.0,490.0,A6
108,201.0,495.0,A6
109,191.0,500.0,A6
110,174.0,505.0,A6
111,164.0,510.0,A6
112,154.0,515.0,A6
113,148.0,520.0,A6
114,138.0,525.0,A6
115,128.0,530.0,A6
116,127.0,535.0,A6
117,126.0,540.0,A6
118,139.0,545.0,A6
119,147.0,550.0,A6
120,163.0,555.0,A6
121,166.0,560.0,A6
122,156.0,565.0,A6
123,135.0,570.0,A6
124,106.0,575.0,A6
125,87.0,580.0,A6
126,65.0,585.0,A6
127,58.0,590.0,A6
128,55.0,595.0,A6
129,53.0,600.0,A6
130,3325811.0,280.0,A7
131,2593875.0,285.0,A7
132,2103627.0,290.0,A7
133,1707107.0,295.0,A7
134,1403186.0,300.0,A7
135,1137838.0,305.0,A7
136,244722.0,310.0,A7
137,232724.0,315.0,A7
138,216609.0,320.0,A7
139,193982.0,325.0,A7
140,169664.0,330.0,A7
141,144175.0,335.0,A7
142,121431.0,340.0,A7
143,99777.0,345.0,A7
144,83017.0,350.0,A7
145,67190.0,355.0,A7
146,54628.0,360.0,A7
147,44116.0,365.0,A7
148,34318.0,370.0,A7
149,26342.0,375.0,A7
150,19299.0,380.0,A7
151,14066.0,385.0,A7
152,10035.0,390.0,A7
153,7471.0,395.0,A7
154,6047.0,400.0,A7
155,4284.0,405.0,A7
156,3674.0,410.0,A7
157,3093.0,415.0,A7
158,2583.0,420.0,A7
159,2178.0,425.0,A7
160,1883.0,430.0,A7
161,1615.0,435.0,A7
162,1412.0,440.0,A7
163,1239.0,445.0,A7
164,1053.0,450.0,A7
165,898.0,455.0,A7
166,764.0,460.0,A7
167,670.0,465.0,A7
168,602.0,470.0,A7
169,552.0,475.0,A7
170,490.0,480.0,A7
171,444.0,485.0,A7
172,401.0,490.0,A7
173,355.0,495.0,A7
174,317.0,500.0,A7
175,284.0,505.0,A7
176,256.0,510.0,A7
177,234.0,515.0,A7
178,215.0,520.0,A7
179,197.0,525.0,A7
180,177.0,530.0,A7
181,162.0,535.0,A7
182,159.0,540.0,A7
183,166.0,545.0,A7
184,185.0,550.0,A7
185,190.0,555.0,A7
186,191.0,560.0,A7
187,173.0,565.0,A7
188,147.0,570.0,A7
189,124.0,575.0,A7
190,98.0,580.0,A7
191,79.0,585.0,A7
192,71.0,590.0,A7
193,64.0,595.0,A7
194,59.0,600.0,A7
195,3246903.0,280.0,A8
196,2653042.0,285.0,A8
197,2104529.0,290.0,A8
198,1729220.0,295.0,A8
199,1428095.0,300.0,A8
200,1118613.0,305.0,A8
201,161583.0,310.0,A8
202,147238.0,315.0,A8
203,126323.0,320.0,A8
204,104660.0,325.0,A8
205,85016.0,330.0,A8
206,67110.0,335.0,A8
207,52344.0,340.0,A8
208,40661.0,345.0,A8
209,31994.0,350.0,A8
210,24475.0,355.0,A8
211,19421.0,360.0,A8
212,15483.0,365.0,A8
213,12314.0,370.0,A8
214,9646.0,375.0,A8
215,7387.0,380.0,A8
216,5403.0,385.0,A8
217,3869.0,390.0,A8
218,2961.0,395.0,A8
219,2419.0,400.0,A8
220,1759.0,405.0,A8
221,1581.0,410.0,A8
222,1387.0,415.0,A8
223,1211.0,420.0,A8
224,1054.0,425.0,A8
225,932.0,430.0,A8
226,840.0,435.0,A8
227,751.0,440.0,A8
228,670.0,445.0,A8
229,600.0,450.0,A8
230,527.0,455.0,A8
231,462.0,460.0,A8
232,411.0,465.0,A8
233,389.0,470.0,A8
234,363.0,475.0,A8
235,330.0,480.0,A8
236,300.0,485.0,A8
237,276.0,490.0,A8
238,256.0,495.0,A8
239,232.0,500.0,A8
240,218.0,505.0,A8
241,196.0,510.0,A8
242,184.0,515.0,A8
243,177.0,520.0,A8
244,161.0,525.0,A8
245,147.0,530.0,A8
246,143.0,535.0,A8
247,139.0,540.0,A8
248,152.0,545.0,A8
249,162.0,550.0,A8
250,172.0,555.0,A8
251,175.0,560.0,A8
252,164.0,565.0,A8
253,138.0,570.0,A8
254,115.0,575.0,A8
255,92.0,580.0,A8
256,73.0,585.0,A8
257,64.0,590.0,A8
258,58.0,595.0,A8
259,52.0,600.0,A8
260,3297843.0,280.0,B8
261,2618882.0,285.0,B8
262,2121182.0,290.0,B8
263,1728173.0,295.0,B8
264,1410127.0,300.0,B8
265,1106570.0,305.0,B8
266,168724.0,310.0,B8
267,150825.0,315.0,B8
268,129621.0,320.0,B8
269,107605.0,325.0,B8
270,86369.0,330.0,B8
271,67537.0,335.0,B8
272,52817.0,340.0,B8
273,40557.0,345.0,B8
274,31433.0,350.0,B8
275,24266.0,355.0,B8
276,18941.0,360.0,B8
277,15191.0,365.0,B8
278,12064.0,370.0,B8
279,9376.0,375.0,B8
280,7149.0,380.0,B8
281,5184.0,385.0,B8
282,3773.0,390.0,B8
283,2745.0,395.0,B8
284,2217.0,400.0,B8
285,1566.0,405.0,B8
286,1316.0,410.0,B8
287,1074.0,415.0,B8
288,880.0,420.0,B8
289,736.0,425.0,B8
290,622.0,430.0,B8
291,539.0,435.0,B8
292,468.0,440.0,B8
293,405.0,445.0,B8
294,353.0,450.0,B8
295,308.0,455.0,B8
296,279.0,460.0,B8
297,259.0,465.0,B8
298,237.0,470.0,B8
299,225.0,475.0,B8
300,218.0,480.0,B8
301,200.0,485.0,B8
302,192.0,490.0,B8
303,181.0,495.0,B8
304,168.0,500.0,B8
305,160.0,505.0,B8
306,153.0,510.0,B8
307,145.0,515.0,B8
308,138.0,520.0,B8
309,127.0,525.0,B8
310,121.0,530.0,B8
311,118.0,535.0,B8
312,121.0,540.0,B8
313,129.0,545.0,B8
314,145.0,550.0,B8
315,157.0,555.0,B8
316,162.0,560.0,B8
317,152.0,565.0,B8
318,131.0,570.0,B8
319,101.0,575.0,B8
320,86.0,580.0,B8
321,67.0,585.0,B8
322,58.0,590.0,B8
323,55.0,595.0,B8
324,51.0,600.0,B8
325,3300640.0,280.0,B7
326,2597593.0,285.0,B7
327,2101104.0,290.0,B7
328,1705577.0,295.0,B7
329,1387772.0,300.0,B7
330,1128241.0,305.0,B7
331,235547.0,310.0,B7
332,227522.0,315.0,B7
333,210538.0,320.0,B7
334,189449.0,325.0,B7
335,164558.0,330.0,B7
336,141500.0,335.0,B7
337,119319.0,340.0,B7
338,98770.0,345.0,B7
339,82078.0,350.0,B7
340,66573.0,355.0,B7
341,54299.0,360.0,B7
342,43448.0,365.0,B7
343,34361.0,370.0,B7
344,26012.0,375.0,B7
345,19250.0,380.0,B7
346,13926.0,385.0,B7
347,9943.0,390.0,B7
348,7429.0,395.0,B7
349,5974.0,400.0,B7
350,4231.0,405.0,B7
351,3497.0,410.0,B7
352,2801.0,415.0,B7
353,2303.0,420.0,B7
354,1868.0,425.0,B7
355,1525.0,430.0,B7
356,1277.0,435.0,B7
357,1054.0,440.0,B7
358,877.0,445.0,B7
359,743.0,450.0,B7
360,621.0,455.0,B7
361,524.0,460.0,B7
362,458.0,465.0,B7
363,414.0,470.0,B7
364,386.0,475.0,B7
365,347.0,480.0,B7
366,311.0,485.0,B7
367,280.0,490.0,B7
368,258.0,495.0,B7
369,235.0,500.0,B7
370,212.0,505.0,B7
371,197.0,510.0,B7
372,180.0,515.0,B7
373,170.0,520.0,B7
374,157.0,525.0,B7
375,147.0,530.0,B7
376,140.0,535.0,B7
377,145.0,540.0,B7
378,149.0,545.0,B7
379,157.0,550.0,B7
380,169.0,555.0,B7
381,172.0,560.0,B7
382,164.0,565.0,B7
383,142.0,570.0,B7
384,115.0,575.0,B7
385,93.0,580.0,B7
386,71.0,585.0,B7
387,63.0,590.0,B7
388,58.0,595.0,B7
389,55.0,600.0,B7
390,3315059.0,280.0,B6
391,2600987.0,285.0,B6
392,2083303.0,290.0,B6
393,1719256.0,295.0,B6
394,1423847.0,300.0,B6
395,1119271.0,305.0,B6
396,151149.0,310.0,B6
397,136657.0,315.0,B6
398,117516.0,320.0,B6
399,98713.0,325.0,B6
400,79284.0,330.0,B6
401,62424.0,335.0,B6
402,48753.0,340.0,B6
403,37515.0,345.0,B6
404,29603.0,350.0,B6
405,22911.0,355.0,B6
406,18135.0,360.0,B6
407,14207.0,365.0,B6
408,11364.0,370.0,B6
409,8819.0,375.0,B6
410,6675.0,380.0,B6
411,4859.0,385.0,B6
412,3503.0,390.0,B6
413,2587.0,395.0,B6
414,2062.0,400.0,B6
415,1459.0,405.0,B6
416,1226.0,410.0,B6
417,982.0,415.0,B6
418,843.0,420.0,B6
419,705.0,425.0,B6
420,604.0,430.0,B6
421,507.0,435.0,B6
422,450.0,440.0,B6
423,398.0,445.0,B6
424,351.0,450.0,B6
425,312.0,455.0,B6
426,277.0,460.0,B6
427,255.0,465.0,B6
428,234.0,470.0,B6
429,233.0,475.0,B6
430,219.0,480.0,B6
431,202.0,485.0,B6
432,197.0,490.0,B6
433,186.0,495.0,B6
434,175.0,500.0,B6
435,159.0,505.0,B6
436,153.0,510.0,B6
437,142.0,515.0,B6
438,137.0,520.0,B6
439,129.0,525.0,B6
440,118.0,530.0,B6
441,122.0,535.0,B6
442,124.0,540.0,B6
443,136.0,545.0,B6
444,148.0,550.0,B6
445,161.0,555.0,B6
446,161.0,560.0,B6
447,153.0,565.0,B6
448,131.0,570.0,B6
449,108.0,575.0,B6
450,85.0,580.0,B6
451,67.0,585.0,B6
452,59.0,590.0,B6
453,53.0,595.0,B6
454,51.0,600.0,B6
455,3374319.0,280.0,B5
456,2628576.0,285.0,B5
457,2122375.0,290.0,B5
458,1708055.0,295.0,B5
459,1414844.0,300.0,B5
460,1135291.0,305.0,B5
461,227720.0,310.0,B5
462,219042.0,315.0,B5
463,208432.0,320.0,B5
464,187792.0,325.0,B5
465,165501.0,330.0,B5
466,144299.0,335.0,B5
467,121575.0,340.0,B5
468,100969.0,345.0,B5
469,83810.0,350.0,B5
470,68840.0,355.0,B5
471,55468.0,360.0,B5
472,44726.0,365.0,B5
473,35157.0,370.0,B5
474,27032.0,375.0,B5
475,19960.0,380.0,B5
476,14173.0,385.0,B5
477,10166.0,390.0,B5
478,7593.0,395.0,B5
479,6039.0,400.0,B5
480,4283.0,405.0,B5
481,3519.0,410.0,B5
482,2812.0,415.0,B5
483,2263.0,420.0,B5
484,1799.0,425.0,B5
485,1468.0,430.0,B5
486,1205.0,435.0,B5
487,999.0,440.0,B5
488,819.0,445.0,B5
489,688.0,450.0,B5
490,570.0,455.0,B5
491,489.0,460.0,B5
492,422.0,465.0,B5
493,379.0,470.0,B5
494,353.0,475.0,B5
495,311.0,480.0,B5
496,286.0,485.0,B5
497,267.0,490.0,B5
498,243.0,495.0,B5
499,225.0,500.0,B5
500,205.0,505.0,B5
501,194.0,510.0,B5
502,177.0,515.0,B5
503,165.0,520.0,B5
504,156.0,525.0,B5
505,146.0,530.0,B5
506,139.0,535.0,B5
507,142.0,540.0,B5
508,153.0,545.0,B5
509,164.0,550.0,B5
510,177.0,555.0,B5
511,182.0,560.0,B5
512,167.0,565.0,B5
513,147.0,570.0,B5
514,117.0,575.0,B5
515,97.0,580.0,B5
516,74.0,585.0,B5
517,64.0,590.0,B5
518,66.0,595.0,B5
519,57.0,600.0,B5
520,3309421.0,280.0,C5
521,2613639.0,285.0,C5
522,2119166.0,290.0,C5
523,1715898.0,295.0,C5
524,1411159.0,300.0,C5
525,1127231.0,305.0,C5
526,211089.0,310.0,C5
527,204556.0,315.0,C5
528,195726.0,320.0,C5
529,176082.0,325.0,C5
530,156629.0,330.0,C5
531,135528.0,335.0,C5
532,115061.0,340.0,C5
533,96363.0,345.0,C5
534,79677.0,350.0,C5
535,66218.0,355.0,C5
536,53390.0,360.0,C5
537,42791.0,365.0,C5
538,33971.0,370.0,C5
539,25896.0,375.0,C5
540,19136.0,380.0,C5
541,13488.0,385.0,C5
542,9808.0,390.0,C5
543,7381.0,395.0,C5
544,5891.0,400.0,C5
545,4078.0,405.0,C5
546,3400.0,410.0,C5
547,2730.0,415.0,C5
548,2182.0,420.0,C5
549,1768.0,425.0,C5
550,1436.0,430.0,C5
551,1187.0,435.0,C5
552,996.0,440.0,C5
553,824.0,445.0,C5
554,674.0,450.0,C5
555,565.0,455.0,C5
556,477.0,460.0,C5
557,424.0,465.0,C5
558,381.0,470.0,C5
559,353.0,475.0,C5
560,318.0,480.0,C5
561,284.0,485.0,C5
562,266.0,490.0,C5
563,247.0,495.0,C5
564,227.0,500.0,C5
565,210.0,505.0,C5
566,200.0,510.0,C5
567,182.0,515.0,C5
568,172.0,520.0,C5
569,159.0,525.0,C5
570,148.0,530.0,C5
571,147.0,535.0,C5
572,146.0,540.0,C5
573,158.0,545.0,C5
574,173.0,550.0,C5
575,180.0,555.0,C5
576,185.0,560.0,C5
577,167.0,565.0,C5
578,143.0,570.0,C5
579,116.0,575.0,C5
580,102.0,580.0,C5
581,76.0,585.0,C5
582,68.0,590.0,C5
583,64.0,595.0,C5
584,61.0,600.0,C5
585,3320717.0,280.0,C6
586,2638572.0,285.0,C6
587,2115419.0,290.0,C6
588,1728323.0,295.0,C6
589,1417444.0,300.0,C6
590,1070205.0,305.0,C6
591,132517.0,310.0,C6
592,122605.0,315.0,C6
593,105480.0,320.0,C6
594,88184.0,325.0,C6
595,71468.0,330.0,C6
596,56104.0,335.0,C6
597,44465.0,340.0,C6
598,34894.0,345.0,C6
599,27224.0,350.0,C6
600,20927.0,355.0,C6
601,16622.0,360.0,C6
602,13292.0,365.0,C6
603,10525.0,370.0,C6
604,8240.0,375.0,C6
605,6209.0,380.0,C6
606,4512.0,385.0,C6
607,3268.0,390.0,C6
608,2430.0,395.0,C6
609,1951.0,400.0,C6
610,1370.0,405.0,C6
611,1170.0,410.0,C6
612,967.0,415.0,C6
613,813.0,420.0,C6
614,686.0,425.0,C6
615,597.0,430.0,C6
616,508.0,435.0,C6
617,453.0,440.0,C6
618,400.0,445.0,C6
619,354.0,450.0,C6
620,317.0,455.0,C6
621,283.0,460.0,C6
622,265.0,465.0,C6
623,248.0,470.0,C6
624,240.0,475.0,C6
625,227.0,480.0,C6
626,214.0,485.0,C6
627,203.0,490.0,C6
628,191.0,495.0,C6
629,186.0,500.0,C6
630,171.0,505.0,C6
631,166.0,510.0,C6
632,152.0,515.0,C6
633,147.0,520.0,C6
634,135.0,525.0,C6
635,131.0,530.0,C6
636,122.0,535.0,C6
637,130.0,540.0,C6
638,143.0,545.0,C6
639,154.0,550.0,C6
640,165.0,555.0,C6
641,171.0,560.0,C6
642,158.0,565.0,C6
643,133.0,570.0,C6
644,107.0,575.0,C6
645,89.0,580.0,C6
646,71.0,585.0,C6
647,60.0,590.0,C6
648,57.0,595.0,C6
649,55.0,600.0,C6
650,3282437.0,280.0,C7
651,2617357.0,285.0,C7
652,2095271.0,290.0,C7
653,1706087.0,295.0,C7
654,1411797.0,300.0,C7
655,1126316.0,305.0,C7
656,202239.0,310.0,C7
657,201194.0,315.0,C7
658,189983.0,320.0,C7
659,172365.0,325.0,C7
660,153751.0,330.0,C7
661,132129.0,335.0,C7
662,112391.0,340.0,C7
663,94291.0,345.0,C7
664,78292.0,350.0,C7
665,64165.0,355.0,C7
666,52254.0,360.0,C7
667,42074.0,365.0,C7
668,33280.0,370.0,C7
669,24968.0,375.0,C7
670,18508.0,380.0,C7
671,13316.0,385.0,C7
672,9545.0,390.0,C7
673,7043.0,395.0,C7
674,5614.0,400.0,C7
675,3974.0,405.0,C7
676,3285.0,410.0,C7
677,2622.0,415.0,C7
678,2088.0,420.0,C7
679,1671.0,425.0,C7
680,1362.0,430.0,C7
681,1133.0,435.0,C7
682,928.0,440.0,C7
683,760.0,445.0,C7
684,630.0,450.0,C7
685,530.0,455.0,C7
686,447.0,460.0,C7
687,388.0,465.0,C7
688,351.0,470.0,C7
689,316.0,475.0,C7
690,292.0,480.0,C7
691,267.0,485.0,C7
692,239.0,490.0,C7
693,229.0,495.0,C7
694,207.0,500.0,C7
695,200.0,505.0,C7
696,181.0,510.0,C7
697,169.0,515.0,C7
698,156.0,520.0,C7
699,146.0,525.0,C7
700,139.0,530.0,C7
701,134.0,535.0,C7
702,134.0,540.0,C7
703,145.0,545.0,C7
704,159.0,550.0,C7
705,176.0,555.0,C7
706,176.0,560.0,C7
707,158.0,565.0,C7
708,140.0,570.0,C7
709,111.0,575.0,C7
710,87.0,580.0,C7
711,71.0,585.0,C7
712,62.0,590.0,C7
713,59.0,595.0,C7
714,54.0,600.0,C7
715,3282863.0,280.0,C8
716,2604501.0,285.0,C8
717,2083568.0,290.0,C8
718,1729369.0,295.0,C8
719,1396521.0,300.0,C8
720,1054591.0,305.0,C8
721,125555.0,310.0,C8
722,113501.0,315.0,C8
723,99058.0,320.0,C8
724,82588.0,325.0,C8
725,66834.0,330.0,C8
726,53158.0,335.0,C8
727,41681.0,340.0,C8
728,32598.0,345.0,C8
729,25604.0,350.0,C8
730,19777.0,355.0,C8
731,15707.0,360.0,C8
732,12510.0,365.0,C8
733,10110.0,370.0,C8
734,7906.0,375.0,C8
735,6079.0,380.0,C8
736,4470.0,385.0,C8
737,3252.0,390.0,C8
738,2444.0,395.0,C8
739,1976.0,400.0,C8
740,1410.0,405.0,C8
741,1214.0,410.0,C8
742,1008.0,415.0,C8
743,847.0,420.0,C8
744,708.0,425.0,C8
745,609.0,430.0,C8
746,531.0,435.0,C8
747,461.0,440.0,C8
748,413.0,445.0,C8
749,369.0,450.0,C8
750,321.0,455.0,C8
751,290.0,460.0,C8
752,270.0,465.0,C8
753,257.0,470.0,C8
754,241.0,475.0,C8
755,233.0,480.0,C8
756,213.0,485.0,C8
757,206.0,490.0,C8
758,196.0,495.0,C8
759,184.0,500.0,C8
760,169.0,505.0,C8
761,162.0,510.0,C8
762,158.0,515.0,C8
763,147.0,520.0,C8
764,134.0,525.0,C8
765,133.0,530.0,C8
766,128.0,535.0,C8
767,132.0,540.0,C8
768,138.0,545.0,C8
769,155.0,550.0,C8
770,165.0,555.0,C8
771,171.0,560.0,C8
772,154.0,565.0,C8
773,137.0,570.0,C8
774,111.0,575.0,C8
775,86.0,580.0,C8
776,72.0,585.0,C8
777,59.0,590.0,C8
778,58.0,595.0,C8
779,55.0,600.0,C8
780,3277899.0,280.0,D8
781,2603273.0,285.0,D8
782,2093795.0,290.0,D8
783,1720550.0,295.0,D8
784,1398845.0,300.0,D8
785,1056050.0,305.0,D8
786,115979.0,310.0,D8
787,105373.0,315.0,D8
788,93194.0,320.0,D8
789,77222.0,325.0,D8
790,62423.0,330.0,D8
791,50026.0,335.0,D8
792,39432.0,340.0,D8
793,30451.0,345.0,D8
794,23805.0,350.0,D8
795,18641.0,355.0,D8
796,14837.0,360.0,D8
797,11780.0,365.0,D8
798,9377.0,370.0,D8
799,7403.0,375.0,D8
800,5646.0,380.0,D8
801,4085.0,385.0,D8
802,2966.0,390.0,D8
803,2202.0,395.0,D8
804,1782.0,400.0,D8
805,1264.0,405.0,D8
806,1072.0,410.0,D8
807,883.0,415.0,D8
808,741.0,420.0,D8
809,618.0,425.0,D8
810,531.0,430.0,D8
811,459.0,435.0,D8
812,412.0,440.0,D8
813,353.0,445.0,D8
814,319.0,450.0,D8
815,285.0,455.0,D8
816,251.0,460.0,D8
817,231.0,465.0,D8
818,224.0,470.0,D8
819,207.0,475.0,D8
820,203.0,480.0,D8
821,190.0,485.0,D8
822,181.0,490.0,D8
823,174.0,495.0,D8
824,168.0,500.0,D8
825,154.0,505.0,D8
826,144.0,510.0,D8
827,140.0,515.0,D8
828,133.0,520.0,D8
829,124.0,525.0,D8
830,118.0,530.0,D8
831,113.0,535.0,D8
832,119.0,540.0,D8
833,133.0,545.0,D8
834,143.0,550.0,D8
835,154.0,555.0,D8
836,162.0,560.0,D8
837,152.0,565.0,D8
838,129.0,570.0,D8
839,104.0,575.0,D8
840,79.0,580.0,D8
841,66.0,585.0,D8
842,56.0,590.0,D8
843,52.0,595.0,D8
844,47.0,600.0,D8
845,3292620.0,280.0,D7
846,2592822.0,285.0,D7
847,2115784.0,290.0,D7
848,1700499.0,295.0,D7
849,1402286.0,300.0,D7
850,1113628.0,305.0,D7
851,190831.0,310.0,D7
852,190055.0,315.0,D7
853,179710.0,320.0,D7
854,164338.0,325.0,D7
855,146239.0,330.0,D7
856,126409.0,335.0,D7
857,108143.0,340.0,D7
858,90381.0,345.0,D7
859,75254.0,350.0,D7
860,61656.0,355.0,D7
861,50055.0,360.0,D7
862,40602.0,365.0,D7
863,31783.0,370.0,D7
864,24210.0,375.0,D7
865,18122.0,380.0,D7
866,12896.0,385.0,D7
867,9210.0,390.0,D7
868,6862.0,395.0,D7
869,5517.0,400.0,D7
870,3930.0,405.0,D7
871,3175.0,410.0,D7
872,2553.0,415.0,D7
873,2061.0,420.0,D7
874,1662.0,425.0,D7
875,1353.0,430.0,D7
876,1124.0,435.0,D7
877,927.0,440.0,D7
878,776.0,445.0,D7
879,630.0,450.0,D7
880,533.0,455.0,D7
881,460.0,460.0,D7
882,398.0,465.0,D7
883,358.0,470.0,D7
884,331.0,475.0,D7
885,300.0,480.0,D7
886,271.0,485.0,D7
887,249.0,490.0,D7
888,233.0,495.0,D7
889,216.0,500.0,D7
890,200.0,505.0,D7
891,184.0,510.0,D7
892,169.0,515.0,D7
893,164.0,520.0,D7
894,152.0,525.0,D7
895,142.0,530.0,D7
896,133.0,535.0,D7
897,136.0,540.0,D7
898,144.0,545.0,D7
899,158.0,550.0,D7
900,176.0,555.0,D7
901,174.0,560.0,D7
902,160.0,565.0,D7
903,139.0,570.0,D7
904,115.0,575.0,D7
905,92.0,580.0,D7
906,72.0,585.0,D7
907,62.0,590.0,D7
908,58.0,595.0,D7
909,54.0,600.0,D7
910,3244474.0,280.0,D6
911,2622558.0,285.0,D6
912,2108147.0,290.0,D6
913,1711345.0,295.0,D6
914,1392961.0,300.0,D6
915,1053499.0,305.0,D6
916,133100.0,310.0,D6
917,122222.0,315.0,D6
918,106568.0,320.0,D6
919,88701.0,325.0,D6
920,71328.0,330.0,D6
921,57025.0,335.0,D6
922,44518.0,340.0,D6
923,34416.0,345.0,D6
924,26952.0,350.0,D6
925,20994.0,355.0,D6
926,16505.0,360.0,D6
927,13204.0,365.0,D6
928,10432.0,370.0,D6
929,8111.0,375.0,D6
930,6175.0,380.0,D6
931,4514.0,385.0,D6
932,3197.0,390.0,D6
933,2411.0,395.0,D6
934,1952.0,400.0,D6
935,1387.0,405.0,D6
936,1160.0,410.0,D6
937,952.0,415.0,D6
938,793.0,420.0,D6
939,682.0,425.0,D6
940,580.0,430.0,D6
941,499.0,435.0,D6
942,435.0,440.0,D6
943,392.0,445.0,D6
944,347.0,450.0,D6
945,305.0,455.0,D6
946,273.0,460.0,D6
947,249.0,465.0,D6
948,239.0,470.0,D6
949,229.0,475.0,D6
950,216.0,480.0,D6
951,204.0,485.0,D6
952,192.0,490.0,D6
953,185.0,495.0,D6
954,177.0,500.0,D6
955,166.0,505.0,D6
956,157.0,510.0,D6
957,148.0,515.0,D6
958,139.0,520.0,D6
959,130.0,525.0,D6
960,126.0,530.0,D6
961,119.0,535.0,D6
962,124.0,540.0,D6
963,136.0,545.0,D6
964,151.0,550.0,D6
965,158.0,555.0,D6
966,167.0,560.0,D6
967,152.0,565.0,D6
968,131.0,570.0,D6
969,108.0,575.0,D6
970,87.0,580.0,D6
971,66.0,585.0,D6
972,58.0,590.0,D6
973,53.0,595.0,D6
974,52.0,600.0,D6
975,3281230.0,280.0,D5
976,2604613.0,285.0,D5
977,2118342.0,290.0,D5
978,1717077.0,295.0,D5
979,1408582.0,300.0,D5
980,1117053.0,305.0,D5
981,214243.0,310.0,D5
982,211730.0,315.0,D5
983,198788.0,320.0,D5
984,180110.0,325.0,D5
985,159756.0,330.0,D5
986,138183.0,335.0,D5
987,115633.0,340.0,D5
988,97419.0,345.0,D5
989,80994.0,350.0,D5
990,65425.0,355.0,D5
991,53733.0,360.0,D5
992,42727.0,365.0,D5
993,33838.0,370.0,D5
994,25764.0,375.0,D5
995,19071.0,380.0,D5
996,13476.0,385.0,D5
997,9644.0,390.0,D5
998,7207.0,395.0,D5
999,5750.0,400.0,D5
1000,4069.0,405.0,D5
1001,3317.0,410.0,D5
1002,2670.0,415.0,D5
1003,2144.0,420.0,D5
1004,1711.0,425.0,D5
1005,1396.0,430.0,D5
1006,1149.0,435.0,D5
1007,933.0,440.0,D5
1008,790.0,445.0,D5
1009,653.0,450.0,D5
1010,538.0,455.0,D5
1011,459.0,460.0,D5
1012,400.0,465.0,D5
1013,360.0,470.0,D5
1014,329.0,475.0,D5
1015,302.0,480.0,D5
1016,275.0,485.0,D5
1017,251.0,490.0,D5
1018,232.0,495.0,D5
1019,218.0,500.0,D5
1020,201.0,505.0,D5
1021,187.0,510.0,D5
1022,176.0,515.0,D5
1023,163.0,520.0,D5
1024,152.0,525.0,D5
1025,140.0,530.0,D5
1026,139.0,535.0,D5
