,fluorescence,wavelength (nm),Well
133,1700.0,475.0,B6
134,1595.0,480.0,B6
135,1497.0,485.0,B6
136,1401.0,490.0,B6
137,1316.0,495.0,B6
138,1247.0,500.0,B6
139,1133.0,505.0,B6
140,1068.0,510.0,B6
141,1003.0,515.0,B6
142,920.0,520.0,B6
143,873.0,525.0,B6
144,824.0,530.0,B6
145,764.0,535.0,B6
146,711.0,540.0,B6
147,666.0,545.0,B6
148,619.0,550.0,B6
149,584.0,555.0,B6
150,548.0,560.0,B6
151,512.0,565.0,B6
152,474.0,570.0,B6
153,444.0,575.0,B6
154,413.0,580.0,B6
155,379.0,585.0,B6
156,353.0,590.0,B6
157,332.0,595.0,B6
158,310.0,600.0,B6
159,412014.0,340.0,B5
160,361067.0,345.0,B5
161,321150.0,350.0,B5
162,288282.0,355.0,B5
163,257379.0,360.0,B5
164,230247.0,365.0,B5
165,23126.0,370.0,B5
166,18435.0,375.0,B5
167,16837.0,380.0,B5
168,14315.0,385.0,B5
169,11859.0,390.0,B5
170,10359.0,395.0,B5
171,9217.0,400.0,B5
172,7414.0,405.0,B5
173,6902.0,410.0,B5
174,6230.0,415.0,B5
175,5611.0,420.0,B5
176,5080.0,425.0,B5
177,4596.0,430.0,B5
178,4196.0,435.0,B5
179,3911.0,440.0,B5
180,3603.0,445.0,B5
181,3327.0,450.0,B5
182,3038.0,455.0,B5
183,2803.0,460.0,B5
184,2654.0,465.0,B5
185,2529.0,470.0,B5
186,2468.0,475.0,B5
187,2369.0,480.0,B5
188,2232.0,485.0,B5
189,2105.0,490.0,B5
190,2004.0,495.0,B5
191,1882.0,500.0,B5
192,1763.0,505.0,B5
193,1638.0,510.0,B5
194,1536.0,515.0,B5
195,1447.0,520.0,B5
196,1343.0,525.0,B5
197,1252.0,530.0,B5
198,1166.0,535.0,B5
199,1082.0,540.0,B5
200,1003.0,545.0,B5
201,918.0,550.0,B5
202,865.0,555.0,B5
203,801.0,560.0,B5
204,739.0,565.0,B5
205,680.0,570.0,B5
206,628.0,575.0,B5
207,583.0,580.0,B5
208,537.0,585.0,B5
209,506.0,590.0,B5
210,461.0,595.0,B5
211,429.0,600.0,B5
212,411595.0,340.0,C5
213,363253.0,345.0,C5
214,318185.0,350.0,C5
215,287895.0,355.0,C5
216,257868.0,360.0,C5
217,233568.0,365.0,C5
218,26836.0,370.0,C5
219,23409.0,375.0,C5
220,22504.0,380.0,C5
221,20748.0,385.0,C5
222,18804.0,390.0,C5
223,17818.0,395.0,C5
224,17636.0,400.0,C5
225,15661.0,405.0,C5
226,15886.0,410.0,C5
227,15493.0,415.0,C5
228,14932.0,420.0,C5
229,14344.0,425.0,C5
230,13752.0,430.0,C5
231,13197.0,435.0,C5
232,12615.0,440.0,C5
233,11883.0,445.0,C5
234,10997.0,450.0,C5
235,10003.0,455.0,C5
236,9152.0,460.0,C5
237,8586.0,465.0,C5
238,8024.0,470.0,C5
239,7615.0,475.0,C5
240,7097.0,480.0,C5
241,6506.0,485.0,C5
242,5978.0,490.0,C5
243,5510.0,495.0,C5
244,4998.0,500.0,C5
245,4551.0,505.0,C5
246,4111.0,510.0,C5
247,3717.0,515.0,C5
248,3364.0,520.0,C5
249,3027.0,525.0,C5
250,2740.0,530.0,C5
251,2472.0,535.0,C5
252,2228.0,540.0,C5
253,2007.0,545.0,C5
254,1794.0,550.0,C5
255,1632.0,555.0,C5
256,1478.0,560.0,C5
257,1335.0,565.0,C5
258,1204.0,570.0,C5
259,1073.0,575.0,C5
260,986.0,580.0,C5
261,884.0,585.0,C5
262,793.0,590.0,C5
263,723.0,595.0,C5
264,658.0,600.0,C5
265,413961.0,340.0,C6
266,359318.0,345.0,C6
267,321156.0,350.0,C6
268,287011.0,355.0,C6
269,257261.0,360.0,C6
270,231925.0,365.0,C6
271,20099.0,370.0,C6
272,15802.0,375.0,C6
273,14352.0,380.0,C6
274,12282.0,385.0,C6
275,10289.0,390.0,C6
276,8973.0,395.0,C6
277,8136.0,400.0,C6
278,6664.0,405.0,C6
279,6326.0,410.0,C6
280,5864.0,415.0,C6
281,5349.0,420.0,C6
282,4890.0,425.0,C6
283,4526.0,430.0,C6
284,4216.0,435.0,C6
285,3943.0,440.0,C6
286,3678.0,445.0,C6
287,3393.0,450.0,C6
288,3078.0,455.0,C6
289,2866.0,460.0,C6
290,2681.0,465.0,C6
291,2586.0,470.0,C6
292,2484.0,475.0,C6
293,2379.0,480.0,C6
294,2228.0,485.0,C6
295,2106.0,490.0,C6
296,2005.0,495.0,C6
297,1872.0,500.0,C6
298,1737.0,505.0,C6
299,1618.0,510.0,C6
300,1525.0,515.0,C6
301,1404.0,520.0,C6
302,1308.0,525.0,C6
303,1228.0,530.0,C6
304,1145.0,535.0,C6
305,1054.0,540.0,C6
306,971.0,545.0,C6
307,897.0,550.0,C6
308,835.0,555.0,C6
309,768.0,560.0,C6
310,714.0,565.0,C6
311,658.0,570.0,C6
312,610.0,575.0,C6
313,563.0,580.0,C6
314,521.0,585.0,C6
315,485.0,590.0,C6
316,447.0,595.0,C6
317,419.0,600.0,C6
318,413451.0,340.0,D6
319,360515.0,345.0,D6
320,319059.0,350.0,D6
321,284232.0,355.0,D6
322,257132.0,360.0,D6
323,230645.0,365.0,D6
324,29668.0,370.0,D6
325,25987.0,375.0,D6
326,24616.0,380.0,D6
327,21638.0,385.0,D6
328,18580.0,390.0,D6
329,16513.0,395.0,D6
330,14888.0,400.0,D6
331,12148.0,405.0,D6
332,11138.0,410.0,D6
333,9910.0,415.0,D6
334,8571.0,420.0,D6
335,7434.0,425.0,D6
336,6482.0,430.0,D6
337,5767.0,435.0,D6
338,5053.0,440.0,D6
339,4460.0,445.0,D6
340,3897.0,450.0,D6
341,3398.0,455.0,D6
342,2977.0,460.0,D6
343,2702.0,465.0,D6
344,2512.0,470.0,D6
345,2343.0,475.0,D6
346,2175.0,480.0,D6
347,2012.0,485.0,D6
348,1859.0,490.0,D6
349,1720.0,495.0,D6
350,1605.0,500.0,D6
351,1473.0,505.0,D6
352,1360.0,510.0,D6
353,1268.0,515.0,D6
354,1170.0,520.0,D6
355,1094.0,525.0,D6
356,1006.0,530.0,D6
357,953.0,535.0,D6
358,868.0,540.0,D6
359,826.0,545.0,D6
360,756.0,550.0,D6
361,702.0,555.0,D6
362,654.0,560.0,D6
363,601.0,565.0,D6
364,560.0,570.0,D6
365,515.0,575.0,D6
366,486.0,580.0,D6
367,460.0,585.0,D6
368,420.0,590.0,D6
369,396.0,595.0,D6
370,369.0,600.0,D6
371,412582.0,340.0,D5
372,360666.0,345.0,D5
373,321844.0,350.0,D5
374,286789.0,355.0,D5
375,256646.0,360.0,D5
376,231122.0,365.0,D5
377,24017.0,370.0,D5
378,19788.0,375.0,D5
379,18313.0,380.0,D5
380,16358.0,385.0,D5
381,14103.0,390.0,D5
382,12841.0,395.0,D5
383,12141.0,400.0,D5
384,10419.0,405.0,D5
385,10199.0,410.0,D5
386,9707.0,415.0,D5
387,9089.0,420.0,D5
388,8510.0,425.0,D5
389,8040.0,430.0,D5
390,7617.0,435.0,D5
391,7157.0,440.0,D5
392,6644.0,445.0,D5
393,6073.0,450.0,D5
394,5476.0,455.0,D5
395,5007.0,460.0,D5
396,4634.0,465.0,D5
397,4337.0,470.0,D5
398,4080.0,475.0,D5
399,3797.0,480.0,D5
400,3481.0,485.0,D5
401,3190.0,490.0,D5
402,2936.0,495.0,D5
403,2661.0,500.0,D5
404,2412.0,505.0,D5
405,2175.0,510.0,D5
406,1995.0,515.0,D5
407,1809.0,520.0,D5
408,1628.0,525.0,D5
409,1495.0,530.0,D5
410,1354.0,535.0,D5
411,1217.0,540.0,D5
412,1101.0,545.0,D5
413,1002.0,550.0,D5
414,922.0,555.0,D5
415,832.0,560.0,D5
416,754.0,565.0,D5
417,689.0,570.0,D5
418,619.0,575.0,D5
419,577.0,580.0,D5
420,521.0,585.0,D5
421,480.0,590.0,D5
422,443.0,595.0,D5
423,408.0,600.0,D5
424,410865.0,340.0,E5
425,358003.0,345.0,E5
426,317895.0,350.0,E5
427,286927.0,355.0,E5
428,256390.0,360.0,E5
429,231184.0,365.0,E5
430,22052.0,370.0,E5
431,17393.0,375.0,E5
432,15965.0,380.0,E5
433,14334.0,385.0,E5
434,12630.0,390.0,E5
435,12057.0,395.0,E5
436,12376.0,400.0,E5
437,11569.0,405.0,E5
438,12697.0,410.0,E5
439,13853.0,415.0,E5
440,14843.0,420.0,E5
441,15930.0,425.0,E5
442,17225.0,430.0,E5
443,18368.0,435.0,E5
444,19563.0,440.0,E5
445,20183.0,445.0,E5
446,20317.0,450.0,E5
447,19918.0,455.0,E5
448,19476.0,460.0,E5
449,19180.0,465.0,E5
450,19040.0,470.0,E5
451,18837.0,475.0,E5
452,18334.0,480.0,E5
453,17277.0,485.0,E5
454,16349.0,490.0,E5
455,15345.0,495.0,E5
456,14332.0,500.0,E5
457,13206.0,505.0,E5
458,12076.0,510.0,E5
459,11079.0,515.0,E5
460,10152.0,520.0,E5
461,9223.0,525.0,E5
462,8377.0,530.0,E5
463,7627.0,535.0,E5
464,6781.0,540.0,E5
465,6154.0,545.0,E5
466,5504.0,550.0,E5
467,4944.0,555.0,E5
468,4434.0,560.0,E5
469,3972.0,565.0,E5
470,3578.0,570.0,E5
471,3172.0,575.0,E5
472,2812.0,580.0,E5
473,2532.0,585.0,E5
474,2271.0,590.0,E5
475,2026.0,595.0,E5
476,1820.0,600.0,E5
477,412906.0,340.0,E6
478,357929.0,345.0,E6
479,320305.0,350.0,E6
480,288125.0,355.0,E6
481,259375.0,360.0,E6
482,230809.0,365.0,E6
483,23070.0,370.0,E6
484,18390.0,375.0,E6
485,16553.0,380.0,E6
486,14058.0,385.0,E6
487,11792.0,390.0,E6
488,10128.0,395.0,E6
489,9196.0,400.0,E6
490,7656.0,405.0,E6
491,7576.0,410.0,E6
492,7419.0,415.0,E6
493,7593.0,420.0,E6
494,7979.0,425.0,E6
495,8610.0,430.0,E6
496,9420.0,435.0,E6
497,10267.0,440.0,E6
498,10935.0,445.0,E6
499,11416.0,450.0,E6
500,11589.0,455.0,E6
501,11669.0,460.0,E6
502,11730.0,465.0,E6
503,11958.0,470.0,E6
504,12110.0,475.0,E6
505,11924.0,480.0,E6
506,11594.0,485.0,E6
507,11180.0,490.0,E6
508,10720.0,495.0,E6
509,10163.0,500.0,E6
510,9534.0,505.0,E6
511,8906.0,510.0,E6
512,8279.0,515.0,E6
513,7676.0,520.0,E6
514,7099.0,525.0,E6
515,6520.0,530.0,E6
516,6005.0,535.0,E6
517,5429.0,540.0,E6
518,5011.0,545.0,E6
519,4506.0,550.0,E6
520,4137.0,555.0,E6
521,3771.0,560.0,E6
522,3384.0,565.0,E6
523,3067.0,570.0,E6
524,2765.0,575.0,E6
525,2490.0,580.0,E6
526,2249.0,585.0,E6
527,2039.0,590.0,E6
528,1846.0,595.0,E6
529,1660.0,600.0,E6
530,414597.0,340.0,F6
531,358637.0,345.0,F6
532,323896.0,350.0,F6
533,288463.0,355.0,F6
534,259800.0,360.0,F6
535,230353.0,365.0,F6
536,19252.0,370.0,F6
537,14368.0,375.0,F6
538,12944.0,380.0,F6
539,10895.0,385.0,F6
540,9040.0,390.0,F6
541,7807.0,395.0,F6
542,6947.0,400.0,F6
543,5571.0,405.0,F6
544,5121.0,410.0,F6
545,4607.0,415.0,F6
546,4100.0,420.0,F6
547,3625.0,425.0,F6
548,3229.0,430.0,F6
549,2906.0,435.0,F6
550,2632.0,440.0,F6
551,2373.0,445.0,F6
552,2132.0,450.0,F6
553,1904.0,455.0,F6
554,1738.0,460.0,F6
555,1613.0,465.0,F6
556,1552.0,470.0,F6
557,1501.0,475.0,F6
558,1444.0,480.0,F6
559,1378.0,485.0,F6
560,1333.0,490.0,F6
561,1291.0,495.0,F6
562,1243.0,500.0,F6
563,1176.0,505.0,F6
564,1117.0,510.0,F6
565,1099.0,515.0,F6
566,1058.0,520.0,F6
567,1000.0,525.0,F6
568,963.0,530.0,F6
569,921.0,535.0,F6
570,868.0,540.0,F6
571,840.0,545.0,F6
572,796.0,550.0,F6
573,762.0,555.0,F6
574,719.0,560.0,F6
575,694.0,565.0,F6
576,653.0,570.0,F6
577,617.0,575.0,F6
578,591.0,580.0,F6
579,549.0,585.0,F6
580,519.0,590.0,F6
581,495.0,595.0,F6
582,468.0,600.0,F6
583,416399.0,340.0,F5
584,365521.0,345.0,F5
585,323275.0,350.0,F5
586,288548.0,355.0,F5
587,258522.0,360.0,F5
588,232363.0,365.0,F5
589,19289.0,370.0,F5
590,14575.0,375.0,F5
591,13169.0,380.0,F5
592,11402.0,385.0,F5
593,9568.0,390.0,F5
594,8409.0,395.0,F5
595,7682.0,400.0,F5
596,6410.0,405.0,F5
597,6153.0,410.0,F5
598,5854.0,415.0,F5
599,5546.0,420.0,F5
600,5263.0,425.0,F5
601,5001.0,430.0,F5
602,4915.0,435.0,F5
603,4764.0,440.0,F5
604,4609.0,445.0,F5
605,4441.0,450.0,F5
606,4252.0,455.0,F5
607,4106.0,460.0,F5
608,4030.0,465.0,F5
609,4043.0,470.0,F5
610,4041.0,475.0,F5
611,4004.0,480.0,F5
612,3933.0,485.0,F5
613,3845.0,490.0,F5
614,3729.0,495.0,F5
615,3586.0,500.0,F5
616,3437.0,505.0,F5
617,3303.0,510.0,F5
618,3133.0,515.0,F5
619,3003.0,520.0,F5
620,2854.0,525.0,F5
621,2712.0,530.0,F5
622,2555.0,535.0,F5
623,2375.0,540.0,F5
624,2252.0,545.0,F5
625,2102.0,550.0,F5
626,1974.0,555.0,F5
627,1862.0,560.0,F5
628,1722.0,565.0,F5
629,1597.0,570.0,F5
630,1499.0,575.0,F5
631,1384.0,580.0,F5
632,1293.0,585.0,F5
633,1192.0,590.0,F5
634,1123.0,595.0,F5
635,1027.0,600.0,F5
636,415057.0,340.0,G5
637,364206.0,345.0,G5
638,322114.0,350.0,G5
639,283388.0,355.0,G5
640,258095.0,360.0,G5
641,229622.0,365.0,G5
642,27756.0,370.0,G5
643,22066.0,375.0,G5
644,19547.0,380.0,G5
645,16297.0,385.0,G5
646,13464.0,390.0,G5
647,11553.0,395.0,G5
648,10206.0,400.0,G5
649,8120.0,405.0,G5
650,7453.0,410.0,G5
651,6664.0,415.0,G5
652,5796.0,420.0,G5
653,5123.0,425.0,G5
654,4487.0,430.0,G5
655,3953.0,435.0,G5
656,3504.0,440.0,G5
657,3053.0,445.0,G5
658,2621.0,450.0,G5
659,2276.0,455.0,G5
660,1976.0,460.0,G5
661,1769.0,465.0,G5
662,1600.0,470.0,G5
663,1464.0,475.0,G5
664,1325.0,480.0,G5
665,1186.0,485.0,G5
666,1090.0,490.0,G5
667,982.0,495.0,G5
668,881.0,500.0,G5
669,790.0,505.0,G5
670,721.0,510.0,G5
671,654.0,515.0,G5
672,591.0,520.0,G5
673,544.0,525.0,G5
674,502.0,530.0,G5
675,456.0,535.0,G5
676,422.0,540.0,G5
677,389.0,545.0,G5
678,352.0,550.0,G5
679,334.0,555.0,G5
680,308.0,560.0,G5
681,282.0,565.0,G5
682,265.0,570.0,G5
683,247.0,575.0,G5
684,229.0,580.0,G5
685,207.0,585.0,G5
686,199.0,590.0,G5
687,186.0,595.0,G5
688,178.0,600.0,G5
689,413847.0,340.0,G6
690,366041.0,345.0,G6
691,320935.0,350.0,G6
692,286736.0,355.0,G6
693,261346.0,360.0,G6
694,233268.0,365.0,G6
695,19660.0,370.0,G6
696,14910.0,375.0,G6
697,13453.0,380.0,G6
698,11516.0,385.0,G6
699,9527.0,390.0,G6
700,8190.0,395.0,G6
701,7363.0,400.0,G6
702,5844.0,405.0,G6
703,5402.0,410.0,G6
704,4867.0,415.0,G6
705,4257.0,420.0,G6
706,3758.0,425.0,G6
707,3350.0,430.0,G6
708,3004.0,435.0,G6
709,2617.0,440.0,G6
710,2299.0,445.0,G6
711,2018.0,450.0,G6
712,1747.0,455.0,G6
713,1533.0,460.0,G6
714,1358.0,465.0,G6
715,1251.0,470.0,G6
716,1152.0,475.0,G6
717,1056.0,480.0,G6
718,961.0,485.0,G6
719,866.0,490.0,G6
720,787.0,495.0,G6
721,722.0,500.0,G6
722,646.0,505.0,G6
723,587.0,510.0,G6
724,535.0,515.0,G6
725,494.0,520.0,G6
726,458.0,525.0,G6
727,421.0,530.0,G6
728,390.0,535.0,G6
729,362.0,540.0,G6
730,340.0,545.0,G6
731,313.0,550.0,G6
732,289.0,555.0,G6
733,272.0,560.0,G6
734,250.0,565.0,G6
735,235.0,570.0,G6
736,220.0,575.0,G6
737,207.0,580.0,G6
738,194.0,585.0,G6
739,183.0,590.0,G6
740,172.0,595.0,G6
741,162.0,600.0,G6
742,414332.0,340.0,H6
743,362199.0,345.0,H6
744,322459.0,350.0,H6
745,288730.0,355.0,H6
746,259456.0,360.0,H6
747,232509.0,365.0,H6
748,20506.0,370.0,H6
749,16499.0,375.0,H6
750,15914.0,380.0,H6
751,14628.0,385.0,H6
752,13162.0,390.0,H6
753,12562.0,395.0,H6
754,12400.0,400.0,H6
755,11036.0,405.0,H6
756,11124.0,410.0,H6
757,10893.0,415.0,H6
758,10250.0,420.0,H6
759,9430.0,425.0,H6
760,8732.0,430.0,H6
761,8011.0,435.0,H6
762,7211.0,440.0,H6
763,6463.0,445.0,H6
764,5600.0,450.0,H6
765,4834.0,455.0,H6
766,4168.0,460.0,H6
767,3668.0,465.0,H6
768,3279.0,470.0,H6
769,2972.0,475.0,H6
770,2643.0,480.0,H6
771,2353.0,485.0,H6
772,2110.0,490.0,H6
773,1925.0,495.0,H6
774,1830.0,500.0,H6
775,1747.0,505.0,H6
776,1793.0,510.0,H6
777,1954.0,515.0,H6
778,2299.0,520.0,H6
779,2820.0,525.0,H6
780,3560.0,530.0,H6
781,4540.0,535.0,H6
782,5855.0,540.0,H6
783,7246.0,545.0,H6
784,9036.0,550.0,H6
785,10892.0,555.0,H6
786,12688.0,560.0,H6
787,14340.0,565.0,H6
788,15789.0,570.0,H6
789,16749.0,575.0,H6
790,17375.0,580.0,H6
791,17504.0,585.0,H6
792,17026.0,590.0,H6
793,16376.0,595.0,H6
794,15371.0,600.0,H6
795,418604.0,340.0,H5
796,362244.0,345.0,H5
797,324300.0,350.0,H5
798,289527.0,355.0,H5
799,261014.0,360.0,H5
800,233563.0,365.0,H5
801,25503.0,370.0,H5
802,21291.0,375.0,H5
803,19736.0,380.0,H5
804,17197.0,385.0,H5
805,14638.0,390.0,H5
806,13148.0,395.0,H5
807,12137.0,400.0,H5
808,10027.0,405.0,H5
809,9428.0,410.0,H5
810,8765.0,415.0,H5
811,7862.0,420.0,H5
812,7033.0,425.0,H5
813,6417.0,430.0,H5
814,5771.0,435.0,H5
815,5204.0,440.0,H5
816,4672.0,445.0,H5
817,4093.0,450.0,H5
818,3575.0,455.0,H5
819,3156.0,460.0,H5
820,2838.0,465.0,H5
821,2579.0,470.0,H5
822,2400.0,475.0,H5
823,2183.0,480.0,H5
824,1989.0,485.0,H5
825,1798.0,490.0,H5
826,1647.0,495.0,H5
827,1500.0,500.0,H5
828,1368.0,505.0,H5
829,1259.0,510.0,H5
830,1161.0,515.0,H5
831,1090.0,520.0,H5
832,1024.0,525.0,H5
833,976.0,530.0,H5
834,931.0,535.0,H5
835,862.0,540.0,H5
836,819.0,545.0,H5
837,776.0,550.0,H5
838,740.0,555.0,H5
839,694.0,560.0,H5
840,639.0,565.0,H5
841,600.0,570.0,H5
842,556.0,575.0,H5
843,511.0,580.0,H5
844,474.0,585.0,H5
845,441.0,590.0,H5
846,413.0,595.0,H5
847,374.0,600.0,H5
