,fluorescence,wavelength (nm),Well
224,1762.0,425.0,B5
225,1442.0,430.0,B5
226,1173.0,435.0,B5
227,979.0,440.0,B5
228,815.0,445.0,B5
229,684.0,450.0,B5
230,568.0,455.0,B5
231,490.0,460.0,B5
232,432.0,465.0,B5
233,398.0,470.0,B5
234,363.0,475.0,B5
235,327.0,480.0,B5
236,302.0,485.0,B5
237,278.0,490.0,B5
238,261.0,495.0,B5
239,238.0,500.0,B5
240,219.0,505.0,B5
241,205.0,510.0,B5
242,198.0,515.0,B5
243,180.0,520.0,B5
244,169.0,525.0,B5
245,158.0,530.0,B5
246,151.0,535.0,B5
247,153.0,540.0,B5
248,160.0,545.0,B5
249,168.0,550.0,B5
250,179.0,555.0,B5
251,184.0,560.0,B5
252,170.0,565.0,B5
253,148.0,570.0,B5
254,125.0,575.0,B5
255,100.0,580.0,B5
256,81.0,585.0,B5
257,72.0,590.0,B5
258,67.0,595.0,B5
259,62.0,600.0,B5
260,3319248.0,280.0,C5
261,2660241.0,285.0,C5
262,2152306.0,290.0,C5
263,1752344.0,295.0,C5
264,1436084.0,300.0,C5
265,1040918.0,305.0,C5
266,203002.0,310.0,C5
267,200156.0,315.0,C5
268,185869.0,320.0,C5
269,168072.0,325.0,C5
270,149734.0,330.0,C5
271,128883.0,335.0,C5
272,109477.0,340.0,C5
273,91367.0,345.0,C5
274,75926.0,350.0,C5
275,61531.0,355.0,C5
276,50509.0,360.0,C5
277,40432.0,365.0,C5
278,31762.0,370.0,C5
279,24301.0,375.0,C5
280,18011.0,380.0,C5
281,13042.0,385.0,C5
282,9245.0,390.0,C5
283,6977.0,395.0,C5
284,5607.0,400.0,C5
285,3966.0,405.0,C5
286,3288.0,410.0,C5
287,2644.0,415.0,C5
288,2144.0,420.0,C5
289,1740.0,425.0,C5
290,1424.0,430.0,C5
291,1190.0,435.0,C5
292,981.0,440.0,C5
293,830.0,445.0,C5
294,702.0,450.0,C5
295,587.0,455.0,C5
296,507.0,460.0,C5
297,445.0,465.0,C5
298,402.0,470.0,C5
299,378.0,475.0,C5
300,340.0,480.0,C5
301,313.0,485.0,C5
302,292.0,490.0,C5
303,270.0,495.0,C5
304,246.0,500.0,C5
305,232.0,505.0,C5
306,218.0,510.0,C5
307,203.0,515.0,C5
308,191.0,520.0,C5
309,177.0,525.0,C5
310,165.0,530.0,C5
311,160.0,535.0,C5
312,160.0,540.0,C5
313,167.0,545.0,C5
314,180.0,550.0,C5
315,185.0,555.0,C5
316,191.0,560.0,C5
317,173.0,565.0,C5
318,155.0,570.0,C5
319,127.0,575.0,C5
320,100.0,580.0,C5
321,84.0,585.0,C5
322,74.0,590.0,C5
323,71.0,595.0,C5
324,65.0,600.0,C5
325,3294949.0,280.0,C6
326,2651113.0,285.0,C6
327,2135706.0,290.0,C6
328,1734781.0,295.0,C6
329,1437644.0,300.0,C6
330,1025365.0,305.0,C6
331,133660.0,310.0,C6
332,121897.0,315.0,C6
333,106439.0,320.0,C6
334,88318.0,325.0,C6
335,71427.0,330.0,C6
336,57244.0,335.0,C6
337,44917.0,340.0,C6
338,34992.0,345.0,C6
339,27421.0,350.0,C6
340,21175.0,355.0,C6
341,16777.0,360.0,C6
342,13274.0,365.0,C6
343,10614.0,370.0,C6
344,8365.0,375.0,C6
345,6285.0,380.0,C6
346,4610.0,385.0,C6
347,3304.0,390.0,C6
348,2464.0,395.0,C6
349,1958.0,400.0,C6
350,1406.0,405.0,C6
351,1203.0,410.0,C6
352,987.0,415.0,C6
353,822.0,420.0,C6
354,690.0,425.0,C6
355,601.0,430.0,C6
356,532.0,435.0,C6
357,467.0,440.0,C6
358,413.0,445.0,C6
359,370.0,450.0,C6
360,324.0,455.0,C6
361,302.0,460.0,C6
362,277.0,465.0,C6
363,260.0,470.0,C6
364,256.0,475.0,C6
365,241.0,480.0,C6
366,225.0,485.0,C6
367,219.0,490.0,C6
368,205.0,495.0,C6
369,195.0,500.0,C6
370,187.0,505.0,C6
371,175.0,510.0,C6
372,164.0,515.0,C6
373,153.0,520.0,C6
374,152.0,525.0,C6
375,140.0,530.0,C6
376,137.0,535.0,C6
377,139.0,540.0,C6
378,148.0,545.0,C6
379,155.0,550.0,C6
380,170.0,555.0,C6
381,173.0,560.0,C6
382,158.0,565.0,C6
383,141.0,570.0,C6
384,116.0,575.0,C6
385,98.0,580.0,C6
386,75.0,585.0,C6
387,67.0,590.0,C6
388,63.0,595.0,C6
389,55.0,600.0,C6
390,3312830.0,280.0,D6
391,2639040.0,285.0,D6
392,2114270.0,290.0,D6
393,1734315.0,295.0,D6
394,1442917.0,300.0,D6
395,938340.0,305.0,D6
396,135278.0,310.0,D6
397,123062.0,315.0,D6
398,107666.0,320.0,D6
399,89394.0,325.0,D6
400,72497.0,330.0,D6
401,58223.0,335.0,D6
402,45045.0,340.0,D6
403,35056.0,345.0,D6
404,27477.0,350.0,D6
405,21182.0,355.0,D6
406,16815.0,360.0,D6
407,13396.0,365.0,D6
408,10609.0,370.0,D6
409,8232.0,375.0,D6
410,6275.0,380.0,D6
411,4540.0,385.0,D6
412,3270.0,390.0,D6
413,2449.0,395.0,D6
414,1966.0,400.0,D6
415,1438.0,405.0,D6
416,1165.0,410.0,D6
417,974.0,415.0,D6
418,823.0,420.0,D6
419,689.0,425.0,D6
420,598.0,430.0,D6
421,521.0,435.0,D6
422,454.0,440.0,D6
423,400.0,445.0,D6
424,366.0,450.0,D6
425,319.0,455.0,D6
426,284.0,460.0,D6
427,272.0,465.0,D6
428,251.0,470.0,D6
429,241.0,475.0,D6
430,227.0,480.0,D6
431,213.0,485.0,D6
432,207.0,490.0,D6
433,197.0,495.0,D6
434,189.0,500.0,D6
435,178.0,505.0,D6
436,167.0,510.0,D6
437,157.0,515.0,D6
438,150.0,520.0,D6
439,143.0,525.0,D6
440,134.0,530.0,D6
441,129.0,535.0,D6
442,132.0,540.0,D6
443,142.0,545.0,D6
444,156.0,550.0,D6
445,166.0,555.0,D6
446,168.0,560.0,D6
447,155.0,565.0,D6
448,135.0,570.0,D6
449,107.0,575.0,D6
450,86.0,580.0,D6
451,70.0,585.0,D6
452,65.0,590.0,D6
453,55.0,595.0,D6
454,54.0,600.0,D6
455,3321947.0,280.0,D5
456,2619464.0,285.0,D5
457,2132522.0,290.0,D5
458,1715217.0,295.0,D5
459,1407225.0,300.0,D5
460,1022711.0,305.0,D5
461,207434.0,310.0,D5
462,203967.0,315.0,D5
463,190116.0,320.0,D5
464,173016.0,325.0,D5
465,153179.0,330.0,D5
466,131319.0,335.0,D5
467,110399.0,340.0,D5
468,92459.0,345.0,D5
469,76353.0,350.0,D5
470,62250.0,355.0,D5
471,50749.0,360.0,D5
472,41117.0,365.0,D5
473,32010.0,370.0,D5
474,24571.0,375.0,D5
475,18063.0,380.0,D5
476,12851.0,385.0,D5
477,9176.0,390.0,D5
478,6932.0,395.0,D5
479,5529.0,400.0,D5
480,3882.0,405.0,D5
481,3177.0,410.0,D5
482,2582.0,415.0,D5
483,2017.0,420.0,D5
484,1651.0,425.0,D5
485,1344.0,430.0,D5
486,1137.0,435.0,D5
487,943.0,440.0,D5
488,791.0,445.0,D5
489,661.0,450.0,D5
490,557.0,455.0,D5
491,468.0,460.0,D5
492,414.0,465.0,D5
493,379.0,470.0,D5
494,347.0,475.0,D5
495,323.0,480.0,D5
496,291.0,485.0,D5
497,273.0,490.0,D5
498,250.0,495.0,D5
499,230.0,500.0,D5
500,211.0,505.0,D5
501,200.0,510.0,D5
502,193.0,515.0,D5
503,176.0,520.0,D5
504,166.0,525.0,D5
505,156.0,530.0,D5
506,150.0,535.0,D5
507,151.0,540.0,D5
508,161.0,545.0,D5
509,165.0,550.0,D5
510,176.0,555.0,D5
511,178.0,560.0,D5
512,169.0,565.0,D5
513,148.0,570.0,D5
514,120.0,575.0,D5
515,97.0,580.0,D5
516,78.0,585.0,D5
517,71.0,590.0,D5
518,64.0,595.0,D5
519,62.0,600.0,D5
520,3299794.0,280.0,E5
521,2635602.0,285.0,E5
522,2114964.0,290.0,E5
523,1705322.0,295.0,E5
524,1399329.0,300.0,E5
525,1053339.0,305.0,E5
526,214242.0,310.0,E5
527,210523.0,315.0,E5
528,196243.0,320.0,E5
529,177880.0,325.0,E5
530,157487.0,330.0,E5
531,132675.0,335.0,E5
532,112233.0,340.0,E5
533,93921.0,345.0,E5
534,77075.0,350.0,E5
535,62599.0,355.0,E5
536,51343.0,360.0,E5
537,40945.0,365.0,E5
538,32267.0,370.0,E5
539,24566.0,375.0,E5
540,18231.0,380.0,E5
541,13061.0,385.0,E5
542,9305.0,390.0,E5
543,7077.0,395.0,E5
544,5737.0,400.0,E5
545,4187.0,405.0,E5
546,3544.0,410.0,E5
547,2982.0,415.0,E5
548,2473.0,420.0,E5
549,2096.0,425.0,E5
550,1811.0,430.0,E5
551,1605.0,435.0,E5
552,1412.0,440.0,E5
553,1231.0,445.0,E5
554,1064.0,450.0,E5
555,918.0,455.0,E5
556,822.0,460.0,E5
557,728.0,465.0,E5
558,670.0,470.0,E5
559,631.0,475.0,E5
560,568.0,480.0,E5
561,514.0,485.0,E5
562,461.0,490.0,E5
563,424.0,495.0,E5
564,387.0,500.0,E5
565,346.0,505.0,E5
566,324.0,510.0,E5
567,292.0,515.0,E5
568,262.0,520.0,E5
569,241.0,525.0,E5
570,218.0,530.0,E5
571,201.0,535.0,E5
572,201.0,540.0,E5
573,204.0,545.0,E5
574,207.0,550.0,E5
575,213.0,555.0,E5
576,213.0,560.0,E5
577,194.0,565.0,E5
578,170.0,570.0,E5
579,138.0,575.0,E5
580,108.0,580.0,E5
581,93.0,585.0,E5
582,81.0,590.0,E5
583,76.0,595.0,E5
584,70.0,600.0,E5
585,3293383.0,280.0,E6
586,2603257.0,285.0,E6
587,2088506.0,290.0,E6
588,1710638.0,295.0,E6
589,1419471.0,300.0,E6
590,1013134.0,305.0,E6
591,156140.0,310.0,E6
592,143326.0,315.0,E6
593,125028.0,320.0,E6
594,103538.0,325.0,E6
595,84265.0,330.0,E6
596,66004.0,335.0,E6
597,51729.0,340.0,E6
598,40689.0,345.0,E6
599,31382.0,350.0,E6
600,24225.0,355.0,E6
601,18992.0,360.0,E6
602,15136.0,365.0,E6
603,11820.0,370.0,E6
604,9339.0,375.0,E6
605,6961.0,380.0,E6
606,5087.0,385.0,E6
607,3606.0,390.0,E6
608,2717.0,395.0,E6
609,2164.0,400.0,E6
610,1550.0,405.0,E6
611,1286.0,410.0,E6
612,1086.0,415.0,E6
613,885.0,420.0,E6
614,749.0,425.0,E6
615,647.0,430.0,E6
616,558.0,435.0,E6
617,492.0,440.0,E6
618,431.0,445.0,E6
619,386.0,450.0,E6
620,338.0,455.0,E6
621,309.0,460.0,E6
622,281.0,465.0,E6
623,271.0,470.0,E6
624,251.0,475.0,E6
625,245.0,480.0,E6
626,223.0,485.0,E6
627,215.0,490.0,E6
628,209.0,495.0,E6
629,194.0,500.0,E6
630,188.0,505.0,E6
631,171.0,510.0,E6
632,167.0,515.0,E6
633,156.0,520.0,E6
634,146.0,525.0,E6
635,142.0,530.0,E6
636,137.0,535.0,E6
637,137.0,540.0,E6
638,148.0,545.0,E6
639,160.0,550.0,E6
640,169.0,555.0,E6
641,169.0,560.0,E6
642,162.0,565.0,E6
643,138.0,570.0,E6
644,115.0,575.0,E6
645,91.0,580.0,E6
646,75.0,585.0,E6
647,68.0,590.0,E6
648,62.0,595.0,E6
649,57.0,600.0,E6
650,3306093.0,280.0,F6
651,2638603.0,285.0,F6
652,2118270.0,290.0,F6
653,1721901.0,295.0,F6
654,1409819.0,300.0,F6
655,992077.0,305.0,F6
656,128626.0,310.0,F6
657,118000.0,315.0,F6
658,101875.0,320.0,F6
659,85442.0,325.0,F6
660,70417.0,330.0,F6
661,56150.0,335.0,F6
662,43825.0,340.0,F6
663,34066.0,345.0,F6
664,26546.0,350.0,F6
665,20452.0,355.0,F6
666,16284.0,360.0,F6
667,12864.0,365.0,F6
668,10330.0,370.0,F6
669,8043.0,375.0,F6
670,6159.0,380.0,F6
671,4480.0,385.0,F6
672,3174.0,390.0,F6
673,2375.0,395.0,F6
674,1907.0,400.0,F6
675,1380.0,405.0,F6
676,1159.0,410.0,F6
677,972.0,415.0,F6
678,789.0,420.0,F6
679,672.0,425.0,F6
680,577.0,430.0,F6
681,498.0,435.0,F6
682,440.0,440.0,F6
683,394.0,445.0,F6
684,347.0,450.0,F6
685,307.0,455.0,F6
686,277.0,460.0,F6
687,260.0,465.0,F6
688,245.0,470.0,F6
689,228.0,475.0,F6
690,222.0,480.0,F6
691,212.0,485.0,F6
692,201.0,490.0,F6
693,193.0,495.0,F6
694,182.0,500.0,F6
695,170.0,505.0,F6
696,161.0,510.0,F6
697,156.0,515.0,F6
698,145.0,520.0,F6
699,138.0,525.0,F6
700,130.0,530.0,F6
701,126.0,535.0,F6
702,130.0,540.0,F6
703,138.0,545.0,F6
704,152.0,550.0,F6
705,165.0,555.0,F6
706,174.0,560.0,F6
707,155.0,565.0,F6
708,136.0,570.0,F6
709,109.0,575.0,F6
710,90.0,580.0,F6
711,72.0,585.0,F6
712,63.0,590.0,F6
713,59.0,595.0,F6
714,54.0,600.0,F6
715,3363886.0,280.0,F5
716,2657746.0,285.0,F5
717,2141255.0,290.0,F5
718,1741005.0,295.0,F5
719,1430771.0,300.0,F5
720,1069924.0,305.0,F5
721,196647.0,310.0,F5
722,193871.0,315.0,F5
723,182144.0,320.0,F5
724,165728.0,325.0,F5
725,147944.0,330.0,F5
726,127608.0,335.0,F5
727,107777.0,340.0,F5
728,89976.0,345.0,F5
729,74476.0,350.0,F5
730,60894.0,355.0,F5
731,49845.0,360.0,F5
732,40260.0,365.0,F5
733,31714.0,370.0,F5
734,24311.0,375.0,F5
735,17792.0,380.0,F5
736,12877.0,385.0,F5
737,9167.0,390.0,F5
738,6901.0,395.0,F5
739,5493.0,400.0,F5
740,3888.0,405.0,F5
741,3211.0,410.0,F5
742,2608.0,415.0,F5
743,2064.0,420.0,F5
744,1681.0,425.0,F5
745,1393.0,430.0,F5
746,1148.0,435.0,F5
747,944.0,440.0,F5
748,808.0,445.0,F5
749,669.0,450.0,F5
750,559.0,455.0,F5
751,476.0,460.0,F5
752,422.0,465.0,F5
753,384.0,470.0,F5
754,353.0,475.0,F5
755,320.0,480.0,F5
756,295.0,485.0,F5
757,271.0,490.0,F5
758,256.0,495.0,F5
759,234.0,500.0,F5
760,218.0,505.0,F5
761,201.0,510.0,F5
762,194.0,515.0,F5
763,179.0,520.0,F5
764,166.0,525.0,F5
765,159.0,530.0,F5
766,150.0,535.0,F5
767,150.0,540.0,F5
768,155.0,545.0,F5
769,172.0,550.0,F5
770,182.0,555.0,F5
771,188.0,560.0,F5
772,170.0,565.0,F5
773,149.0,570.0,F5
774,123.0,575.0,F5
775,96.0,580.0,F5
776,77.0,585.0,F5
777,68.0,590.0,F5
778,65.0,595.0,F5
779,61.0,600.0,F5
780,3367156.0,280.0,G5
781,2645831.0,285.0,G5
782,2142547.0,290.0,G5
783,1753149.0,295.0,G5
784,1418009.0,300.0,G5
785,1078612.0,305.0,G5
786,201971.0,310.0,G5
787,199139.0,315.0,G5
788,186229.0,320.0,G5
789,168572.0,325.0,G5
790,151008.0,330.0,G5
791,129757.0,335.0,G5
792,110199.0,340.0,G5
793,92029.0,345.0,G5
794,76081.0,350.0,G5
795,62378.0,355.0,G5
796,50775.0,360.0,G5
797,40909.0,365.0,G5
798,32305.0,370.0,G5
799,24931.0,375.0,G5
800,18300.0,380.0,G5
801,13153.0,385.0,G5
802,9406.0,390.0,G5
803,7008.0,395.0,G5
804,5656.0,400.0,G5
805,4037.0,405.0,G5
806,3269.0,410.0,G5
807,2681.0,415.0,G5
808,2123.0,420.0,G5
809,1732.0,425.0,G5
810,1401.0,430.0,G5
811,1178.0,435.0,G5
812,974.0,440.0,G5
813,820.0,445.0,G5
814,690.0,450.0,G5
815,577.0,455.0,G5
816,487.0,460.0,G5
817,430.0,465.0,G5
818,396.0,470.0,G5
819,360.0,475.0,G5
820,331.0,480.0,G5
821,302.0,485.0,G5
822,274.0,490.0,G5
823,255.0,495.0,G5
824,234.0,500.0,G5
825,223.0,505.0,G5
826,203.0,510.0,G5
827,194.0,515.0,G5
828,181.0,520.0,G5
829,168.0,525.0,G5
830,157.0,530.0,G5
831,149.0,535.0,G5
832,152.0,540.0,G5
833,165.0,545.0,G5
834,174.0,550.0,G5
835,183.0,555.0,G5
836,187.0,560.0,G5
837,171.0,565.0,G5
838,146.0,570.0,G5
839,123.0,575.0,G5
840,101.0,580.0,G5
841,79.0,585.0,G5
842,75.0,590.0,G5
843,65.0,595.0,G5
844,64.0,600.0,G5
845,3358568.0,280.0,G6
846,2687440.0,285.0,G6
847,2156452.0,290.0,G6
848,1760465.0,295.0,G6
849,1436743.0,300.0,G6
850,1012910.0,305.0,G6
851,129885.0,310.0,G6
852,118438.0,315.0,G6
853,102449.0,320.0,G6
854,86219.0,325.0,G6
855,70051.0,330.0,G6
856,55590.0,335.0,G6
857,43534.0,340.0,G6
858,34313.0,345.0,G6
859,26615.0,350.0,G6
860,20660.0,355.0,G6
861,16458.0,360.0,G6
862,13144.0,365.0,G6
863,10518.0,370.0,G6
864,8198.0,375.0,G6
865,6232.0,380.0,G6
866,4575.0,385.0,G6
867,3273.0,390.0,G6
868,2464.0,395.0,G6
869,1997.0,400.0,G6
870,1424.0,405.0,G6
871,1214.0,410.0,G6
872,1021.0,415.0,G6
873,851.0,420.0,G6
874,725.0,425.0,G6
875,631.0,430.0,G6
876,544.0,435.0,G6
877,487.0,440.0,G6
878,433.0,445.0,G6
879,383.0,450.0,G6
880,341.0,455.0,G6
881,303.0,460.0,G6
882,285.0,465.0,G6
883,276.0,470.0,G6
884,260.0,475.0,G6
885,246.0,480.0,G6
886,231.0,485.0,G6
887,220.0,490.0,G6
888,210.0,495.0,G6
889,199.0,500.0,G6
890,187.0,505.0,G6
891,176.0,510.0,G6
892,166.0,515.0,G6
893,155.0,520.0,G6
894,146.0,525.0,G6
895,136.0,530.0,G6
896,132.0,535.0,G6
897,140.0,540.0,G6
898,146.0,545.0,G6
899,158.0,550.0,G6
900,174.0,555.0,G6
901,177.0,560.0,G6
902,161.0,565.0,G6
903,145.0,570.0,G6
904,117.0,575.0,G6
905,93.0,580.0,G6
906,76.0,585.0,G6
907,66.0,590.0,G6
908,62.0,595.0,G6
909,58.0,600.0,G6
910,3368223.0,280.0,H6
911,2659021.0,285.0,H6
912,2142993.0,290.0,H6
913,1755825.0,295.0,H6
914,1431872.0,300.0,H6
915,976549.0,305.0,H6
916,127792.0,310.0,H6
917,116765.0,315.0,H6
918,101988.0,320.0,H6
919,85094.0,325.0,H6
920,69246.0,330.0,H6
921,55185.0,335.0,H6
922,42801.0,340.0,H6
923,33561.0,345.0,H6
924,26009.0,350.0,H6
925,20255.0,355.0,H6
926,16013.0,360.0,H6
927,12625.0,365.0,H6
928,10022.0,370.0,H6
929,7813.0,375.0,H6
930,5843.0,380.0,H6
931,4245.0,385.0,H6
932,3078.0,390.0,H6
933,2293.0,395.0,H6
934,1858.0,400.0,H6
935,1351.0,405.0,H6
936,1135.0,410.0,H6
937,946.0,415.0,H6
938,788.0,420.0,H6
939,684.0,425.0,H6
940,591.0,430.0,H6
941,519.0,435.0,H6
942,456.0,440.0,H6
943,414.0,445.0,H6
944,366.0,450.0,H6
945,325.0,455.0,H6
946,300.0,460.0,H6
947,279.0,465.0,H6
948,266.0,470.0,H6
949,253.0,475.0,H6
950,239.0,480.0,H6
951,226.0,485.0,H6
952,218.0,490.0,H6
953,206.0,495.0,H6
954,198.0,500.0,H6
955,187.0,505.0,H6
956,177.0,510.0,H6
957,167.0,515.0,H6
958,157.0,520.0,H6
959,146.0,525.0,H6
960,138.0,530.0,H6
961,134.0,535.0,H6
962,136.0,540.0,H6
963,144.0,545.0,H6
964,155.0,550.0,H6
965,168.0,555.0,H6
966,170.0,560.0,H6
967,162.0,565.0,H6
968,141.0,570.0,H6
969,113.0,575.0,H6
970,89.0,580.0,H6
971,70.0,585.0,H6
972,63.0,590.0,H6
973,59.0,595.0,H6
974,55.0,600.0,H6
975,3330070.0,280.0,H5
976,2652327.0,285.0,H5
977,2128908.0,290.0,H5
978,1735570.0,295.0,H5
979,1426560.0,300.0,H5
980,1069306.0,305.0,H5
981,202046.0,310.0,H5
982,199220.0,315.0,H5
983,186855.0,320.0,H5
984,169887.0,325.0,H5
985,152025.0,330.0,H5
986,129805.0,335.0,H5
987,109650.0,340.0,H5
988,91812.0,345.0,H5
989,75560.0,350.0,H5
990,62252.0,355.0,H5
991,50244.0,360.0,H5
992,40382.0,365.0,H5
993,31927.0,370.0,H5
994,24455.0,375.0,H5
995,18078.0,380.0,H5
996,12852.0,385.0,H5
997,9233.0,390.0,H5
998,6941.0,395.0,H5
999,5491.0,400.0,H5
1000,3980.0,405.0,H5
1001,3251.0,410.0,H5
1002,2657.0,415.0,H5
1003,2101.0,420.0,H5
1004,1733.0,425.0,H5
1005,1414.0,430.0,H5
1006,1183.0,435.0,H5
1007,984.0,440.0,H5
1008,830.0,445.0,H5
1009,692.0,450.0,H5
1010,585.0,455.0,H5
1011,500.0,460.0,H5
1012,437.0,465.0,H5
1013,400.0,470.0,H5
1014,366.0,475.0,H5
1015,339.0,480.0,H5
1016,304.0,485.0,H5
1017,283.0,490.0,H5
1018,264.0,495.0,H5
1019,245.0,500.0,H5
1020,227.0,505.0,H5
1021,210.0,510.0,H5
1022,190.0,515.0,H5
1023,184.0,520.0,H5
1024,174.0,525.0,H5
1025,158.0,530.0,H5
1026,151.0,535.0,H5
1027,153.0,540.0,H5
