,fluorescence,wavelength (nm),Well
88,2871.0,395.0,A6
89,2280.0,400.0,A6
90,1590.0,405.0,A6
91,1375.0,410.0,A6
92,1135.0,415.0,A6
93,939.0,420.0,A6
94,786.0,425.0,A6
95,681.0,430.0,A6
96,604.0,435.0,A6
97,524.0,440.0,A6
98,462.0,445.0,A6
99,416.0,450.0,A6
100,359.0,455.0,A6
101,318.0,460.0,A6
102,293.0,465.0,A6
103,279.0,470.0,A6
104,269.0,475.0,A6
105,248.0,480.0,A6
106,240.0,485.0,A6
107,224.0,490.0,A6
108,210.0,495.0,A6
109,201.0,500.0,A6
110,188.0,505.0,A6
111,182.0,510.0,A6
112,166.0,515.0,A6
113,160.0,520.0,A6
114,148.0,525.0,A6
115,142.0,530.0,A6
116,137.0,535.0,A6
117,138.0,540.0,A6
118,147.0,545.0,A6
119,157.0,550.0,A6
120,167.0,555.0,A6
121,169.0,560.0,A6
122,156.0,565.0,A6
123,136.0,570.0,A6
124,115.0,575.0,A6
125,90.0,580.0,A6
126,74.0,585.0,A6
127,66.0,590.0,A6
128,58.0,595.0,A6
129,59.0,600.0,A6
130,3289820.0,280.0,B6
131,2611330.0,285.0,B6
132,2150510.0,290.0,B6
133,1746680.0,295.0,B6
134,1421306.0,300.0,B6
135,929207.0,305.0,B6
136,147671.0,310.0,B6
137,134929.0,315.0,B6
138,118150.0,320.0,B6
139,98304.0,325.0,B6
140,78887.0,330.0,B6
141,62730.0,335.0,B6
142,49441.0,340.0,B6
143,38567.0,345.0,B6
144,29578.0,350.0,B6
145,22956.0,355.0,B6
146,18173.0,360.0,B6
147,14450.0,365.0,B6
148,11425.0,370.0,B6
149,8845.0,375.0,B6
150,6697.0,380.0,B6
151,4801.0,385.0,B6
152,3457.0,390.0,B6
153,2586.0,395.0,B6
154,2063.0,400.0,B6
155,1485.0,405.0,B6
156,1248.0,410.0,B6
157,1023.0,415.0,B6
158,838.0,420.0,B6
159,709.0,425.0,B6
160,614.0,430.0,B6
161,533.0,435.0,B6
162,463.0,440.0,B6
163,421.0,445.0,B6
164,365.0,450.0,B6
165,326.0,455.0,B6
166,287.0,460.0,B6
167,270.0,465.0,B6
168,253.0,470.0,B6
169,248.0,475.0,B6
170,231.0,480.0,B6
171,224.0,485.0,B6
172,210.0,490.0,B6
173,201.0,495.0,B6
174,194.0,500.0,B6
175,178.0,505.0,B6
176,170.0,510.0,B6
177,161.0,515.0,B6
178,156.0,520.0,B6
179,146.0,525.0,B6
180,134.0,530.0,B6
181,131.0,535.0,B6
182,135.0,540.0,B6
183,144.0,545.0,B6
184,155.0,550.0,B6
185,167.0,555.0,B6
186,162.0,560.0,B6
187,153.0,565.0,B6
188,133.0,570.0,B6
189,109.0,575.0,B6
190,89.0,580.0,B6
191,74.0,585.0,B6
192,66.0,590.0,B6
193,58.0,595.0,B6
194,57.0,600.0,B6
195,3299230.0,280.0,B5
196,2642109.0,285.0,B5
197,2154774.0,290.0,B5
198,1753486.0,295.0,B5
199,1438770.0,300.0,B5
200,1043278.0,305.0,B5
201,214840.0,310.0,B5
202,208271.0,315.0,B5
203,194631.0,320.0,B5
204,176432.0,325.0,B5
205,155728.0,330.0,B5
206,133143.0,335.0,B5
207,112374.0,340.0,B5
208,94234.0,345.0,B5
209,76864.0,350.0,B5
210,62643.0,355.0,B5
211,51706.0,360.0,B5
212,41066.0,365.0,B5
213,32164.0,370.0,B5
214,24857.0,375.0,B5
215,18468.0,380.0,B5
216,13071.0,385.0,B5
217,9485.0,390.0,B5
218,7042.0,395.0,B5
219,5607.0,400.0,B5
220,3989.0,405.0,B5
221,3276.0,410.0,B5
222,2672.0,415.0,B5
223,2119.0,420.0,B5
224,1718.0,425.0,B5
225,1399.0,430.0,B5
226,1160.0,435.0,B5
227,962.0,440.0,B5
228,820.0,445.0,B5
229,695.0,450.0,B5
230,575.0,455.0,B5
231,493.0,460.0,B5
232,432.0,465.0,B5
233,399.0,470.0,B5
234,364.0,475.0,B5
235,330.0,480.0,B5
236,309.0,485.0,B5
237,282.0,490.0,B5
238,260.0,495.0,B5
239,247.0,500.0,B5
240,226.0,505.0,B5
241,213.0,510.0,B5
242,197.0,515.0,B5
243,181.0,520.0,B5
244,174.0,525.0,B5
245,165.0,530.0,B5
246,155.0,535.0,B5
247,157.0,540.0,B5
248,162.0,545.0,B5
249,175.0,550.0,B5
250,181.0,555.0,B5
251,182.0,560.0,B5
252,171.0,565.0,B5
253,153.0,570.0,B5
254,124.0,575.0,B5
255,101.0,580.0,B5
256,82.0,585.0,B5
257,75.0,590.0,B5
258,67.0,595.0,B5
259,63.0,600.0,B5
260,3363272.0,280.0,C5
261,2680196.0,285.0,C5
262,2127622.0,290.0,C5
263,1746607.0,295.0,C5
264,1414972.0,300.0,C5
265,1024309.0,305.0,C5
266,196311.0,310.0,C5
267,194122.0,315.0,C5
268,181337.0,320.0,C5
269,164450.0,325.0,C5
270,144862.0,330.0,C5
271,126053.0,335.0,C5
272,106327.0,340.0,C5
273,89180.0,345.0,C5
274,73781.0,350.0,C5
275,60151.0,355.0,C5
276,48858.0,360.0,C5
277,39264.0,365.0,C5
278,31133.0,370.0,C5
279,23753.0,375.0,C5
280,17617.0,380.0,C5
281,12622.0,385.0,C5
282,9054.0,390.0,C5
283,6848.0,395.0,C5
284,5450.0,400.0,C5
285,3911.0,405.0,C5
286,3209.0,410.0,C5
287,2644.0,415.0,C5
288,2099.0,420.0,C5
289,1720.0,425.0,C5
290,1419.0,430.0,C5
291,1199.0,435.0,C5
292,991.0,440.0,C5
293,853.0,445.0,C5
294,708.0,450.0,C5
295,601.0,455.0,C5
296,529.0,460.0,C5
297,469.0,465.0,C5
298,426.0,470.0,C5
299,391.0,475.0,C5
300,360.0,480.0,C5
301,325.0,485.0,C5
302,305.0,490.0,C5
303,292.0,495.0,C5
304,262.0,500.0,C5
305,242.0,505.0,C5
306,234.0,510.0,C5
307,219.0,515.0,C5
308,197.0,520.0,C5
309,189.0,525.0,C5
310,176.0,530.0,C5
311,167.0,535.0,C5
312,169.0,540.0,C5
313,176.0,545.0,C5
314,184.0,550.0,C5
315,191.0,555.0,C5
316,196.0,560.0,C5
317,182.0,565.0,C5
318,159.0,570.0,C5
319,133.0,575.0,C5
320,110.0,580.0,C5
321,86.0,585.0,C5
322,78.0,590.0,C5
323,72.0,595.0,C5
324,66.0,600.0,C5
325,3315637.0,280.0,C6
326,2664381.0,285.0,C6
327,2115024.0,290.0,C6
328,1729841.0,295.0,C6
329,1437437.0,300.0,C6
330,1017263.0,305.0,C6
331,130367.0,310.0,C6
332,119594.0,315.0,C6
333,105200.0,320.0,C6
334,87511.0,325.0,C6
335,70674.0,330.0,C6
336,56231.0,335.0,C6
337,44446.0,340.0,C6
338,34750.0,345.0,C6
339,26729.0,350.0,C6
340,20940.0,355.0,C6
341,16507.0,360.0,C6
342,13118.0,365.0,C6
343,10386.0,370.0,C6
344,8178.0,375.0,C6
345,6243.0,380.0,C6
346,4528.0,385.0,C6
347,3237.0,390.0,C6
348,2431.0,395.0,C6
349,1985.0,400.0,C6
350,1386.0,405.0,C6
351,1174.0,410.0,C6
352,991.0,415.0,C6
353,818.0,420.0,C6
354,687.0,425.0,C6
355,597.0,430.0,C6
356,535.0,435.0,C6
357,461.0,440.0,C6
358,421.0,445.0,C6
359,369.0,450.0,C6
360,330.0,455.0,C6
361,301.0,460.0,C6
362,281.0,465.0,C6
363,260.0,470.0,C6
364,251.0,475.0,C6
365,240.0,480.0,C6
366,229.0,485.0,C6
367,219.0,490.0,C6
368,211.0,495.0,C6
369,197.0,500.0,C6
370,184.0,505.0,C6
371,178.0,510.0,C6
372,165.0,515.0,C6
373,159.0,520.0,C6
374,146.0,525.0,C6
375,140.0,530.0,C6
376,137.0,535.0,C6
377,138.0,540.0,C6
378,145.0,545.0,C6
379,163.0,550.0,C6
380,169.0,555.0,C6
381,174.0,560.0,C6
382,161.0,565.0,C6
383,143.0,570.0,C6
384,117.0,575.0,C6
385,92.0,580.0,C6
386,76.0,585.0,C6
387,66.0,590.0,C6
388,60.0,595.0,C6
389,56.0,600.0,C6
390,3382567.0,280.0,D6
391,2650528.0,285.0,D6
392,2108519.0,290.0,D6
393,1712583.0,295.0,D6
394,1423202.0,300.0,D6
395,904758.0,305.0,D6
396,132418.0,310.0,D6
397,122797.0,315.0,D6
398,105738.0,320.0,D6
399,90110.0,325.0,D6
400,72787.0,330.0,D6
401,57853.0,335.0,D6
402,45167.0,340.0,D6
403,35705.0,345.0,D6
404,27672.0,350.0,D6
405,21579.0,355.0,D6
406,16827.0,360.0,D6
407,13364.0,365.0,D6
408,10508.0,370.0,D6
409,8334.0,375.0,D6
410,6262.0,380.0,D6
411,4532.0,385.0,D6
412,3275.0,390.0,D6
413,2481.0,395.0,D6
414,1953.0,400.0,D6
415,1428.0,405.0,D6
416,1159.0,410.0,D6
417,978.0,415.0,D6
418,818.0,420.0,D6
419,696.0,425.0,D6
420,602.0,430.0,D6
421,534.0,435.0,D6
422,469.0,440.0,D6
423,418.0,445.0,D6
424,363.0,450.0,D6
425,327.0,455.0,D6
426,300.0,460.0,D6
427,271.0,465.0,D6
428,262.0,470.0,D6
429,252.0,475.0,D6
430,240.0,480.0,D6
431,226.0,485.0,D6
432,217.0,490.0,D6
433,205.0,495.0,D6
434,196.0,500.0,D6
435,182.0,505.0,D6
436,179.0,510.0,D6
437,161.0,515.0,D6
438,152.0,520.0,D6
439,147.0,525.0,D6
440,138.0,530.0,D6
441,132.0,535.0,D6
442,139.0,540.0,D6
443,145.0,545.0,D6
444,157.0,550.0,D6
445,168.0,555.0,D6
446,169.0,560.0,D6
447,154.0,565.0,D6
448,139.0,570.0,D6
449,111.0,575.0,D6
450,92.0,580.0,D6
451,76.0,585.0,D6
452,64.0,590.0,D6
453,60.0,595.0,D6
454,58.0,600.0,D6
455,3341368.0,280.0,D5
456,2667698.0,285.0,D5
457,2124172.0,290.0,D5
458,1720226.0,295.0,D5
459,1421868.0,300.0,D5
460,996852.0,305.0,D5
461,203596.0,310.0,D5
462,199869.0,315.0,D5
463,187706.0,320.0,D5
464,172333.0,325.0,D5
465,149433.0,330.0,D5
466,128581.0,335.0,D5
467,108865.0,340.0,D5
468,90535.0,345.0,D5
469,74952.0,350.0,D5
470,60770.0,355.0,D5
471,49823.0,360.0,D5
472,39855.0,365.0,D5
473,31221.0,370.0,D5
474,23856.0,375.0,D5
475,17547.0,380.0,D5
476,12541.0,385.0,D5
477,9099.0,390.0,D5
478,6812.0,395.0,D5
479,5334.0,400.0,D5
480,3821.0,405.0,D5
481,3117.0,410.0,D5
482,2573.0,415.0,D5
483,2009.0,420.0,D5
484,1641.0,425.0,D5
485,1335.0,430.0,D5
486,1118.0,435.0,D5
487,932.0,440.0,D5
488,792.0,445.0,D5
489,665.0,450.0,D5
490,556.0,455.0,D5
491,480.0,460.0,D5
492,424.0,465.0,D5
493,385.0,470.0,D5
494,352.0,475.0,D5
495,333.0,480.0,D5
496,300.0,485.0,D5
497,273.0,490.0,D5
498,261.0,495.0,D5
499,244.0,500.0,D5
500,228.0,505.0,D5
501,210.0,510.0,D5
502,193.0,515.0,D5
503,181.0,520.0,D5
504,172.0,525.0,D5
505,164.0,530.0,D5
506,153.0,535.0,D5
507,151.0,540.0,D5
508,161.0,545.0,D5
509,178.0,550.0,D5
510,184.0,555.0,D5
511,185.0,560.0,D5
512,170.0,565.0,D5
513,148.0,570.0,D5
514,125.0,575.0,D5
515,95.0,580.0,D5
516,82.0,585.0,D5
517,74.0,590.0,D5
518,68.0,595.0,D5
519,61.0,600.0,D5
520,3292699.0,280.0,E5
521,2591472.0,285.0,E5
522,2119236.0,290.0,E5
523,1701523.0,295.0,E5
524,1423291.0,300.0,E5
525,1012021.0,305.0,E5
526,209120.0,310.0,E5
527,206492.0,315.0,E5
528,192912.0,320.0,E5
529,172249.0,325.0,E5
530,152507.0,330.0,E5
531,130532.0,335.0,E5
532,110267.0,340.0,E5
533,90945.0,345.0,E5
534,75468.0,350.0,E5
535,61488.0,355.0,E5
536,49659.0,360.0,E5
537,40201.0,365.0,E5
538,31318.0,370.0,E5
539,24329.0,375.0,E5
540,17868.0,380.0,E5
541,12776.0,385.0,E5
542,9330.0,390.0,E5
543,7128.0,395.0,E5
544,5781.0,400.0,E5
545,4347.0,405.0,E5
546,3822.0,410.0,E5
547,3296.0,415.0,E5
548,2882.0,420.0,E5
549,2499.0,425.0,E5
550,2249.0,430.0,E5
551,2016.0,435.0,E5
552,1873.0,440.0,E5
553,1677.0,445.0,E5
554,1487.0,450.0,E5
555,1309.0,455.0,E5
556,1173.0,460.0,E5
557,1055.0,465.0,E5
558,979.0,470.0,E5
559,899.0,475.0,E5
560,808.0,480.0,E5
561,745.0,485.0,E5
562,659.0,490.0,E5
563,606.0,495.0,E5
564,548.0,500.0,E5
565,491.0,505.0,E5
566,438.0,510.0,E5
567,399.0,515.0,E5
568,359.0,520.0,E5
569,328.0,525.0,E5
570,297.0,530.0,E5
571,268.0,535.0,E5
572,249.0,540.0,E5
573,245.0,545.0,E5
574,252.0,550.0,E5
575,249.0,555.0,E5
576,242.0,560.0,E5
577,219.0,565.0,E5
578,189.0,570.0,E5
579,160.0,575.0,E5
580,130.0,580.0,E5
581,108.0,585.0,E5
582,94.0,590.0,E5
583,86.0,595.0,E5
584,80.0,600.0,E5
585,3306133.0,280.0,E6
586,2584743.0,285.0,E6
587,2114717.0,290.0,E6
588,1714452.0,295.0,E6
589,1409916.0,300.0,E6
590,988162.0,305.0,E6
591,154219.0,310.0,E6
592,142553.0,315.0,E6
593,123285.0,320.0,E6
594,102340.0,325.0,E6
595,82421.0,330.0,E6
596,66270.0,335.0,E6
597,51015.0,340.0,E6
598,39804.0,345.0,E6
599,30980.0,350.0,E6
600,23864.0,355.0,E6
601,18876.0,360.0,E6
602,14893.0,365.0,E6
603,11687.0,370.0,E6
604,9136.0,375.0,E6
605,6810.0,380.0,E6
606,4985.0,385.0,E6
607,3580.0,390.0,E6
608,2708.0,395.0,E6
609,2154.0,400.0,E6
610,1541.0,405.0,E6
611,1287.0,410.0,E6
612,1059.0,415.0,E6
613,872.0,420.0,E6
614,745.0,425.0,E6
615,652.0,430.0,E6
616,567.0,435.0,E6
617,489.0,440.0,E6
618,444.0,445.0,E6
619,393.0,450.0,E6
620,342.0,455.0,E6
621,311.0,460.0,E6
622,290.0,465.0,E6
623,272.0,470.0,E6
624,269.0,475.0,E6
625,250.0,480.0,E6
626,237.0,485.0,E6
627,224.0,490.0,E6
628,221.0,495.0,E6
629,204.0,500.0,E6
630,191.0,505.0,E6
631,179.0,510.0,E6
632,168.0,515.0,E6
633,160.0,520.0,E6
634,156.0,525.0,E6
635,142.0,530.0,E6
636,135.0,535.0,E6
637,139.0,540.0,E6
638,150.0,545.0,E6
639,157.0,550.0,E6
640,173.0,555.0,E6
641,175.0,560.0,E6
642,163.0,565.0,E6
643,141.0,570.0,E6
644,115.0,575.0,E6
645,93.0,580.0,E6
646,75.0,585.0,E6
647,66.0,590.0,E6
648,61.0,595.0,E6
649,58.0,600.0,E6
650,3235858.0,280.0,F6
651,2600052.0,285.0,F6
652,2084426.0,290.0,F6
653,1716927.0,295.0,F6
654,1395163.0,300.0,F6
655,946109.0,305.0,F6
656,126405.0,310.0,F6
657,115914.0,315.0,F6
658,101562.0,320.0,F6
659,84994.0,325.0,F6
660,69300.0,330.0,F6
661,54928.0,335.0,F6
662,43330.0,340.0,F6
663,33920.0,345.0,F6
664,26361.0,350.0,F6
665,20345.0,355.0,F6
666,16191.0,360.0,F6
667,12820.0,365.0,F6
668,10167.0,370.0,F6
669,8013.0,375.0,F6
670,6019.0,380.0,F6
671,4408.0,385.0,F6
672,3164.0,390.0,F6
673,2382.0,395.0,F6
674,1919.0,400.0,F6
675,1366.0,405.0,F6
676,1147.0,410.0,F6
677,962.0,415.0,F6
678,782.0,420.0,F6
679,674.0,425.0,F6
680,564.0,430.0,F6
681,508.0,435.0,F6
682,436.0,440.0,F6
683,393.0,445.0,F6
684,355.0,450.0,F6
685,312.0,455.0,F6
686,275.0,460.0,F6
687,260.0,465.0,F6
688,249.0,470.0,F6
689,237.0,475.0,F6
690,221.0,480.0,F6
691,215.0,485.0,F6
692,204.0,490.0,F6
693,192.0,495.0,F6
694,186.0,500.0,F6
695,175.0,505.0,F6
696,170.0,510.0,F6
697,158.0,515.0,F6
698,148.0,520.0,F6
699,142.0,525.0,F6
700,134.0,530.0,F6
701,131.0,535.0,F6
702,132.0,540.0,F6
703,143.0,545.0,F6
704,157.0,550.0,F6
705,168.0,555.0,F6
706,167.0,560.0,F6
707,156.0,565.0,F6
708,135.0,570.0,F6
709,112.0,575.0,F6
710,93.0,580.0,F6
711,72.0,585.0,F6
712,63.0,590.0,F6
713,57.0,595.0,F6
714,58.0,600.0,F6
715,3283462.0,280.0,F5
716,2625702.0,285.0,F5
717,2085958.0,290.0,F5
718,1702915.0,295.0,F5
719,1397076.0,300.0,F5
720,1016391.0,305.0,F5
721,191418.0,310.0,F5
722,188608.0,315.0,F5
723,177184.0,320.0,F5
724,161282.0,325.0,F5
725,143047.0,330.0,F5
726,123516.0,335.0,F5
727,103860.0,340.0,F5
728,87407.0,345.0,F5
729,71504.0,350.0,F5
730,58867.0,355.0,F5
731,48012.0,360.0,F5
732,38436.0,365.0,F5
733,30414.0,370.0,F5
734,23639.0,375.0,F5
735,17196.0,380.0,F5
736,12448.0,385.0,F5
737,8923.0,390.0,F5
738,6662.0,395.0,F5
739,5297.0,400.0,F5
740,3786.0,405.0,F5
741,3134.0,410.0,F5
742,2539.0,415.0,F5
743,2004.0,420.0,F5
744,1641.0,425.0,F5
745,1339.0,430.0,F5
746,1115.0,435.0,F5
747,934.0,440.0,F5
748,796.0,445.0,F5
749,654.0,450.0,F5
750,559.0,455.0,F5
751,480.0,460.0,F5
752,428.0,465.0,F5
753,389.0,470.0,F5
754,356.0,475.0,F5
755,332.0,480.0,F5
756,301.0,485.0,F5
757,274.0,490.0,F5
758,258.0,495.0,F5
759,240.0,500.0,F5
760,226.0,505.0,F5
761,208.0,510.0,F5
762,194.0,515.0,F5
763,180.0,520.0,F5
764,170.0,525.0,F5
765,159.0,530.0,F5
766,150.0,535.0,F5
767,153.0,540.0,F5
768,163.0,545.0,F5
769,178.0,550.0,F5
770,188.0,555.0,F5
771,187.0,560.0,F5
772,178.0,565.0,F5
773,149.0,570.0,F5
774,122.0,575.0,F5
775,99.0,580.0,F5
776,80.0,585.0,F5
777,72.0,590.0,F5
778,66.0,595.0,F5
779,60.0,600.0,F5
780,3238378.0,280.0,G5
781,2610521.0,285.0,G5
782,2106389.0,290.0,G5
783,1709734.0,295.0,G5
784,1383878.0,300.0,G5
785,1018289.0,305.0,G5
786,196354.0,310.0,G5
787,194899.0,315.0,G5
788,180447.0,320.0,G5
789,165035.0,325.0,G5
790,145320.0,330.0,G5
791,126632.0,335.0,G5
792,106545.0,340.0,G5
793,88898.0,345.0,G5
794,73810.0,350.0,G5
795,60182.0,355.0,G5
796,49354.0,360.0,G5
797,39763.0,365.0,G5
798,31455.0,370.0,G5
799,24134.0,375.0,G5
800,17757.0,380.0,G5
801,12771.0,385.0,G5
802,9290.0,390.0,G5
803,6915.0,395.0,G5
804,5484.0,400.0,G5
805,3919.0,405.0,G5
806,3212.0,410.0,G5
807,2626.0,415.0,G5
808,2094.0,420.0,G5
809,1711.0,425.0,G5
810,1394.0,430.0,G5
811,1169.0,435.0,G5
812,971.0,440.0,G5
813,822.0,445.0,G5
814,686.0,450.0,G5
815,570.0,455.0,G5
816,492.0,460.0,G5
817,437.0,465.0,G5
818,396.0,470.0,G5
819,365.0,475.0,G5
820,332.0,480.0,G5
821,300.0,485.0,G5
822,279.0,490.0,G5
823,261.0,495.0,G5
824,241.0,500.0,G5
825,224.0,505.0,G5
826,209.0,510.0,G5
827,193.0,515.0,G5
828,182.0,520.0,G5
829,169.0,525.0,G5
830,159.0,530.0,G5
831,154.0,535.0,G5
832,154.0,540.0,G5
833,164.0,545.0,G5
834,175.0,550.0,G5
835,182.0,555.0,G5
836,188.0,560.0,G5
837,171.0,565.0,G5
838,146.0,570.0,G5
839,125.0,575.0,G5
840,102.0,580.0,G5
841,79.0,585.0,G5
842,70.0,590.0,G5
843,67.0,595.0,G5
844,59.0,600.0,G5
845,3201439.0,280.0,G6
846,2596848.0,285.0,G6
847,2093739.0,290.0,G6
848,1708436.0,295.0,G6
849,1411841.0,300.0,G6
850,945827.0,305.0,G6
851,125877.0,310.0,G6
852,115333.0,315.0,G6
853,100752.0,320.0,G6
854,84693.0,325.0,G6
855,67804.0,330.0,G6
856,54827.0,335.0,G6
857,42695.0,340.0,G6
858,33438.0,345.0,G6
859,25933.0,350.0,G6
860,20023.0,355.0,G6
861,16024.0,360.0,G6
862,12680.0,365.0,G6
863,10182.0,370.0,G6
864,8063.0,375.0,G6
865,6083.0,380.0,G6
866,4442.0,385.0,G6
867,3224.0,390.0,G6
868,2422.0,395.0,G6
869,1915.0,400.0,G6
870,1387.0,405.0,G6
871,1164.0,410.0,G6
872,1001.0,415.0,G6
873,831.0,420.0,G6
874,695.0,425.0,G6
875,608.0,430.0,G6
876,538.0,435.0,G6
877,470.0,440.0,G6
878,433.0,445.0,G6
879,372.0,450.0,G6
880,330.0,455.0,G6
881,297.0,460.0,G6
882,279.0,465.0,G6
883,264.0,470.0,G6
884,252.0,475.0,G6
885,247.0,480.0,G6
886,224.0,485.0,G6
887,216.0,490.0,G6
888,204.0,495.0,G6
889,198.0,500.0,G6
890,184.0,505.0,G6
891,174.0,510.0,G6
892,163.0,515.0,G6
893,152.0,520.0,G6
894,148.0,525.0,G6
895,141.0,530.0,G6
896,135.0,535.0,G6
897,139.0,540.0,G6
898,148.0,545.0,G6
899,158.0,550.0,G6
900,168.0,555.0,G6
901,171.0,560.0,G6
902,160.0,565.0,G6
903,138.0,570.0,G6
904,113.0,575.0,G6
905,95.0,580.0,G6
906,75.0,585.0,G6
907,64.0,590.0,G6
908,59.0,595.0,G6
909,56.0,600.0,G6
910,3251237.0,280.0,H6
911,2617547.0,285.0,H6
912,2089970.0,290.0,H6
913,1696876.0,295.0,H6
914,1397906.0,300.0,H6
915,906436.0,305.0,H6
916,126661.0,310.0,H6
917,116714.0,315.0,H6
918,100217.0,320.0,H6
919,83354.0,325.0,H6
920,68019.0,330.0,H6
921,53858.0,335.0,H6
922,42360.0,340.0,H6
923,33016.0,345.0,H6
924,25553.0,350.0,H6
925,19622.0,355.0,H6
926,15481.0,360.0,H6
927,12227.0,365.0,H6
928,9690.0,370.0,H6
929,7605.0,375.0,H6
930,5753.0,380.0,H6
931,4100.0,385.0,H6
932,3010.0,390.0,H6
933,2243.0,395.0,H6
934,1792.0,400.0,H6
935,1310.0,405.0,H6
936,1104.0,410.0,H6
937,923.0,415.0,H6
938,772.0,420.0,H6
939,662.0,425.0,H6
940,567.0,430.0,H6
941,515.0,435.0,H6
942,447.0,440.0,H6
943,411.0,445.0,H6
944,363.0,450.0,H6
945,320.0,455.0,H6
946,299.0,460.0,H6
947,272.0,465.0,H6
948,262.0,470.0,H6
949,250.0,475.0,H6
950,237.0,480.0,H6
951,227.0,485.0,H6
952,212.0,490.0,H6
953,209.0,495.0,H6
954,196.0,500.0,H6
955,187.0,505.0,H6
956,178.0,510.0,H6
957,165.0,515.0,H6
958,155.0,520.0,H6
959,147.0,525.0,H6
960,143.0,530.0,H6
961,136.0,535.0,H6
962,141.0,540.0,H6
963,144.0,545.0,H6
964,160.0,550.0,H6
965,167.0,555.0,H6
966,174.0,560.0,H6
967,159.0,565.0,H6
968,140.0,570.0,H6
969,111.0,575.0,H6
970,91.0,580.0,H6
971,76.0,585.0,H6
972,65.0,590.0,H6
973,61.0,595.0,H6
974,60.0,600.0,H6
975,3221739.0,280.0,H5
976,2592907.0,285.0,H5
977,2100930.0,290.0,H5
978,1690364.0,295.0,H5
979,1397333.0,300.0,H5
980,1002974.0,305.0,H5
981,197544.0,310.0,H5
982,194378.0,315.0,H5
983,183972.0,320.0,H5
984,166338.0,325.0,H5
985,146421.0,330.0,H5
986,126604.0,335.0,H5
987,107080.0,340.0,H5
988,89476.0,345.0,H5
989,73959.0,350.0,H5
990,60344.0,355.0,H5
991,48952.0,360.0,H5
992,39538.0,365.0,H5
993,31103.0,370.0,H5
994,23996.0,375.0,H5
995,17606.0,380.0,H5
996,12619.0,385.0,H5
997,9098.0,390.0,H5
998,6951.0,395.0,H5
999,5483.0,400.0,H5
1000,3961.0,405.0,H5
1001,3322.0,410.0,H5
1002,2790.0,415.0,H5
1003,2219.0,420.0,H5
1004,1870.0,425.0,H5
1005,1563.0,430.0,H5
1006,1332.0,435.0,H5
1007,1129.0,440.0,H5
1008,981.0,445.0,H5
1009,822.0,450.0,H5
1010,697.0,455.0,H5
1011,607.0,460.0,H5
1012,539.0,465.0,H5
1013,487.0,470.0,H5
1014,440.0,475.0,H5
1015,405.0,480.0,H5
1016,370.0,485.0,H5
1017,343.0,490.0,H5
1018,314.0,495.0,H5
1019,290.0,500.0,H5
1020,264.0,505.0,H5
1021,240.0,510.0,H5
1022,229.0,515.0,H5
1023,210.0,520.0,H5
1024,192.0,525.0,H5
1025,182.0,530.0,H5
1026,172.0,535.0,H5
1027,167.0,540.0,H5
