,fluorescence,wavelength (nm),Well
319,369192.0,345.0,B6
320,326025.0,350.0,B6
321,292592.0,355.0,B6
322,260832.0,360.0,B6
323,237030.0,365.0,B6
324,24361.0,370.0,B6
325,18845.0,375.0,B6
326,16782.0,380.0,B6
327,14283.0,385.0,B6
328,11775.0,390.0,B6
329,10052.0,395.0,B6
330,8904.0,400.0,B6
331,6955.0,405.0,B6
332,6310.0,410.0,B6
333,5636.0,415.0,B6
334,4892.0,420.0,B6
335,4272.0,425.0,B6
336,3723.0,430.0,B6
337,3285.0,435.0,B6
338,2861.0,440.0,B6
339,2485.0,445.0,B6
340,2140.0,450.0,B6
341,1834.0,455.0,B6
342,1599.0,460.0,B6
343,1413.0,465.0,B6
344,1280.0,470.0,B6
345,1162.0,475.0,B6
346,1046.0,480.0,B6
347,943.0,485.0,B6
348,845.0,490.0,B6
349,765.0,495.0,B6
350,692.0,500.0,B6
351,616.0,505.0,B6
352,555.0,510.0,B6
353,508.0,515.0,B6
354,465.0,520.0,B6
355,424.0,525.0,B6
356,389.0,530.0,B6
357,360.0,535.0,B6
358,328.0,540.0,B6
359,301.0,545.0,B6
360,279.0,550.0,B6
361,258.0,555.0,B6
362,241.0,560.0,B6
363,221.0,565.0,B6
364,211.0,570.0,B6
365,193.0,575.0,B6
366,180.0,580.0,B6
367,172.0,585.0,B6
368,160.0,590.0,B6
369,152.0,595.0,B6
370,141.0,600.0,B6
371,417931.0,340.0,B5
372,365419.0,345.0,B5
373,324611.0,350.0,B5
374,287977.0,355.0,B5
375,263647.0,360.0,B5
376,237613.0,365.0,B5
377,25305.0,370.0,B5
378,19843.0,375.0,B5
379,17725.0,380.0,B5
380,15107.0,385.0,B5
381,12401.0,390.0,B5
382,10716.0,395.0,B5
383,9452.0,400.0,B5
384,7498.0,405.0,B5
385,6831.0,410.0,B5
386,6115.0,415.0,B5
387,5266.0,420.0,B5
388,4633.0,425.0,B5
389,4028.0,430.0,B5
390,3567.0,435.0,B5
391,3115.0,440.0,B5
392,2722.0,445.0,B5
393,2328.0,450.0,B5
394,1991.0,455.0,B5
395,1740.0,460.0,B5
396,1532.0,465.0,B5
397,1379.0,470.0,B5
398,1248.0,475.0,B5
399,1148.0,480.0,B5
400,1014.0,485.0,B5
401,916.0,490.0,B5
402,828.0,495.0,B5
403,747.0,500.0,B5
404,661.0,505.0,B5
405,604.0,510.0,B5
406,548.0,515.0,B5
407,497.0,520.0,B5
408,458.0,525.0,B5
409,422.0,530.0,B5
410,381.0,535.0,B5
411,348.0,540.0,B5
412,323.0,545.0,B5
413,303.0,550.0,B5
414,276.0,555.0,B5
415,253.0,560.0,B5
416,238.0,565.0,B5
417,222.0,570.0,B5
418,205.0,575.0,B5
419,193.0,580.0,B5
420,178.0,585.0,B5
421,169.0,590.0,B5
422,159.0,595.0,B5
423,149.0,600.0,B5
424,417889.0,340.0,C5
425,366391.0,345.0,C5
426,326260.0,350.0,C5
427,291474.0,355.0,C5
428,262089.0,360.0,C5
429,235249.0,365.0,C5
430,22422.0,370.0,C5
431,16627.0,375.0,C5
432,15033.0,380.0,C5
433,12809.0,385.0,C5
434,10646.0,390.0,C5
435,9125.0,395.0,C5
436,8104.0,400.0,C5
437,6432.0,405.0,C5
438,5887.0,410.0,C5
439,5314.0,415.0,C5
440,4635.0,420.0,C5
441,4041.0,425.0,C5
442,3530.0,430.0,C5
443,3100.0,435.0,C5
444,2726.0,440.0,C5
445,2407.0,445.0,C5
446,2078.0,450.0,C5
447,1805.0,455.0,C5
448,1537.0,460.0,C5
449,1387.0,465.0,C5
450,1247.0,470.0,C5
451,1132.0,475.0,C5
452,1038.0,480.0,C5
453,935.0,485.0,C5
454,846.0,490.0,C5
455,762.0,495.0,C5
456,692.0,500.0,C5
457,626.0,505.0,C5
458,562.0,510.0,C5
459,509.0,515.0,C5
460,472.0,520.0,C5
461,436.0,525.0,C5
462,404.0,530.0,C5
463,365.0,535.0,C5
464,334.0,540.0,C5
465,315.0,545.0,C5
466,290.0,550.0,C5
467,267.0,555.0,C5
468,255.0,560.0,C5
469,231.0,565.0,C5
470,214.0,570.0,C5
471,203.0,575.0,C5
472,185.0,580.0,C5
473,175.0,585.0,C5
474,164.0,590.0,C5
475,152.0,595.0,C5
476,144.0,600.0,C5
477,418749.0,340.0,C6
478,366069.0,345.0,C6
479,327085.0,350.0,C6
480,292409.0,355.0,C6
481,265213.0,360.0,C6
482,236992.0,365.0,C6
483,21857.0,370.0,C6
484,16357.0,375.0,C6
485,14656.0,380.0,C6
486,12472.0,385.0,C6
487,10228.0,390.0,C6
488,8701.0,395.0,C6
489,7805.0,400.0,C6
490,6106.0,405.0,C6
491,5560.0,410.0,C6
492,5004.0,415.0,C6
493,4353.0,420.0,C6
494,3782.0,425.0,C6
495,3361.0,430.0,C6
496,2955.0,435.0,C6
497,2570.0,440.0,C6
498,2243.0,445.0,C6
499,1956.0,450.0,C6
500,1676.0,455.0,C6
501,1453.0,460.0,C6
502,1295.0,465.0,C6
503,1177.0,470.0,C6
504,1070.0,475.0,C6
505,973.0,480.0,C6
506,880.0,485.0,C6
507,785.0,490.0,C6
508,724.0,495.0,C6
509,649.0,500.0,C6
510,594.0,505.0,C6
511,527.0,510.0,C6
512,485.0,515.0,C6
513,441.0,520.0,C6
514,410.0,525.0,C6
515,373.0,530.0,C6
516,338.0,535.0,C6
517,312.0,540.0,C6
518,292.0,545.0,C6
519,268.0,550.0,C6
520,254.0,555.0,C6
521,230.0,560.0,C6
522,217.0,565.0,C6
523,199.0,570.0,C6
524,189.0,575.0,C6
525,176.0,580.0,C6
526,165.0,585.0,C6
527,156.0,590.0,C6
528,146.0,595.0,C6
529,134.0,600.0,C6
530,421803.0,340.0,C7
531,368705.0,345.0,C7
532,324573.0,350.0,C7
533,292032.0,355.0,C7
534,263306.0,360.0,C7
535,233522.0,365.0,C7
536,21014.0,370.0,C7
537,15455.0,375.0,C7
538,13935.0,380.0,C7
539,11733.0,385.0,C7
540,9714.0,390.0,C7
541,8276.0,395.0,C7
542,7351.0,400.0,C7
543,5762.0,405.0,C7
544,5233.0,410.0,C7
545,4674.0,415.0,C7
546,4098.0,420.0,C7
547,3576.0,425.0,C7
548,3157.0,430.0,C7
549,2756.0,435.0,C7
550,2406.0,440.0,C7
551,2135.0,445.0,C7
552,1833.0,450.0,C7
553,1565.0,455.0,C7
554,1360.0,460.0,C7
555,1208.0,465.0,C7
556,1100.0,470.0,C7
557,1007.0,475.0,C7
558,911.0,480.0,C7
559,826.0,485.0,C7
560,753.0,490.0,C7
561,680.0,495.0,C7
562,614.0,500.0,C7
563,547.0,505.0,C7
564,500.0,510.0,C7
565,465.0,515.0,C7
566,413.0,520.0,C7
567,382.0,525.0,C7
568,355.0,530.0,C7
569,326.0,535.0,C7
570,304.0,540.0,C7
571,282.0,545.0,C7
572,258.0,550.0,C7
573,240.0,555.0,C7
574,228.0,560.0,C7
575,206.0,565.0,C7
576,192.0,570.0,C7
577,178.0,575.0,C7
578,168.0,580.0,C7
579,160.0,585.0,C7
580,147.0,590.0,C7
581,141.0,595.0,C7
582,131.0,600.0,C7
583,416123.0,340.0,C8
584,369032.0,345.0,C8
585,326874.0,350.0,C8
586,294372.0,355.0,C8
587,263813.0,360.0,C8
588,237169.0,365.0,C8
589,21945.0,370.0,C8
590,16588.0,375.0,C8
591,15127.0,380.0,C8
592,12960.0,385.0,C8
593,10961.0,390.0,C8
594,9409.0,395.0,C8
595,8438.0,400.0,C8
596,6699.0,405.0,C8
597,6243.0,410.0,C8
598,5624.0,415.0,C8
599,4926.0,420.0,C8
600,4355.0,425.0,C8
601,3828.0,430.0,C8
602,3390.0,435.0,C8
603,2959.0,440.0,C8
604,2586.0,445.0,C8
605,2244.0,450.0,C8
606,1927.0,455.0,C8
607,1713.0,460.0,C8
608,1484.0,465.0,C8
609,1359.0,470.0,C8
610,1243.0,475.0,C8
611,1137.0,480.0,C8
612,1003.0,485.0,C8
613,919.0,490.0,C8
614,835.0,495.0,C8
615,750.0,500.0,C8
616,674.0,505.0,C8
617,610.0,510.0,C8
618,560.0,515.0,C8
619,510.0,520.0,C8
620,472.0,525.0,C8
621,432.0,530.0,C8
622,399.0,535.0,C8
623,358.0,540.0,C8
624,336.0,545.0,C8
625,310.0,550.0,C8
626,290.0,555.0,C8
627,264.0,560.0,C8
628,247.0,565.0,C8
629,225.0,570.0,C8
630,210.0,575.0,C8
631,201.0,580.0,C8
632,185.0,585.0,C8
633,172.0,590.0,C8
634,161.0,595.0,C8
635,152.0,600.0,C8
636,420931.0,340.0,D8
637,368487.0,345.0,D8
638,329988.0,350.0,D8
639,294801.0,355.0,D8
640,264728.0,360.0,D8
641,237216.0,365.0,D8
642,20619.0,370.0,D8
643,15190.0,375.0,D8
644,13759.0,380.0,D8
645,11679.0,385.0,D8
646,9731.0,390.0,D8
647,8362.0,395.0,D8
648,7408.0,400.0,D8
649,5931.0,405.0,D8
650,5411.0,410.0,D8
651,4872.0,415.0,D8
652,4270.0,420.0,D8
653,3756.0,425.0,D8
654,3313.0,430.0,D8
655,2903.0,435.0,D8
656,2557.0,440.0,D8
657,2249.0,445.0,D8
658,1926.0,450.0,D8
659,1663.0,455.0,D8
660,1462.0,460.0,D8
661,1312.0,465.0,D8
662,1181.0,470.0,D8
663,1083.0,475.0,D8
664,996.0,480.0,D8
665,886.0,485.0,D8
666,804.0,490.0,D8
667,735.0,495.0,D8
668,665.0,500.0,D8
669,594.0,505.0,D8
670,542.0,510.0,D8
671,497.0,515.0,D8
672,455.0,520.0,D8
673,413.0,525.0,D8
674,382.0,530.0,D8
675,349.0,535.0,D8
676,321.0,540.0,D8
677,300.0,545.0,D8
678,279.0,550.0,D8
679,258.0,555.0,D8
680,235.0,560.0,D8
681,227.0,565.0,D8
682,210.0,570.0,D8
683,193.0,575.0,D8
684,186.0,580.0,D8
685,164.0,585.0,D8
686,157.0,590.0,D8
687,150.0,595.0,D8
688,140.0,600.0,D8
689,421057.0,340.0,D7
690,371159.0,345.0,D7
691,325326.0,350.0,D7
692,294598.0,355.0,D7
693,265276.0,360.0,D7
694,235727.0,365.0,D7
695,21022.0,370.0,D7
696,15719.0,375.0,D7
697,14485.0,380.0,D7
698,12496.0,385.0,D7
699,10599.0,390.0,D7
700,9169.0,395.0,D7
701,8348.0,400.0,D7
702,6691.0,405.0,D7
703,6204.0,410.0,D7
704,5642.0,415.0,D7
705,5007.0,420.0,D7
706,4401.0,425.0,D7
707,3912.0,430.0,D7
708,3500.0,435.0,D7
709,3054.0,440.0,D7
710,2721.0,445.0,D7
711,2349.0,450.0,D7
712,2046.0,455.0,D7
713,1782.0,460.0,D7
714,1584.0,465.0,D7
715,1438.0,470.0,D7
716,1330.0,475.0,D7
717,1212.0,480.0,D7
718,1088.0,485.0,D7
719,979.0,490.0,D7
720,905.0,495.0,D7
721,813.0,500.0,D7
722,740.0,505.0,D7
723,665.0,510.0,D7
724,616.0,515.0,D7
725,566.0,520.0,D7
726,512.0,525.0,D7
727,484.0,530.0,D7
728,431.0,535.0,D7
729,403.0,540.0,D7
730,367.0,545.0,D7
731,346.0,550.0,D7
732,320.0,555.0,D7
733,298.0,560.0,D7
734,276.0,565.0,D7
735,260.0,570.0,D7
736,236.0,575.0,D7
737,226.0,580.0,D7
738,205.0,585.0,D7
739,192.0,590.0,D7
740,182.0,595.0,D7
741,167.0,600.0,D7
742,420287.0,340.0,D6
743,364552.0,345.0,D6
744,326957.0,350.0,D6
745,293620.0,355.0,D6
746,264514.0,360.0,D6
747,236811.0,365.0,D6
748,22898.0,370.0,D6
749,17264.0,375.0,D6
750,15556.0,380.0,D6
751,13166.0,385.0,D6
752,10940.0,390.0,D6
753,9353.0,395.0,D6
754,8205.0,400.0,D6
755,6453.0,405.0,D6
756,5957.0,410.0,D6
757,5305.0,415.0,D6
758,4659.0,420.0,D6
759,4063.0,425.0,D6
760,3533.0,430.0,D6
761,3126.0,435.0,D6
762,2734.0,440.0,D6
763,2393.0,445.0,D6
764,2071.0,450.0,D6
765,1779.0,455.0,D6
766,1554.0,460.0,D6
767,1365.0,465.0,D6
768,1241.0,470.0,D6
769,1136.0,475.0,D6
770,1037.0,480.0,D6
771,929.0,485.0,D6
772,838.0,490.0,D6
773,759.0,495.0,D6
774,684.0,500.0,D6
775,618.0,505.0,D6
776,562.0,510.0,D6
777,511.0,515.0,D6
778,464.0,520.0,D6
779,424.0,525.0,D6
780,390.0,530.0,D6
781,356.0,535.0,D6
782,328.0,540.0,D6
783,305.0,545.0,D6
784,287.0,550.0,D6
785,260.0,555.0,D6
786,242.0,560.0,D6
787,226.0,565.0,D6
788,213.0,570.0,D6
789,195.0,575.0,D6
790,181.0,580.0,D6
791,168.0,585.0,D6
792,156.0,590.0,D6
793,150.0,595.0,D6
794,139.0,600.0,D6
795,421149.0,340.0,D5
796,368843.0,345.0,D5
797,328475.0,350.0,D5
798,293045.0,355.0,D5
799,262951.0,360.0,D5
800,236268.0,365.0,D5
801,23264.0,370.0,D5
802,17466.0,375.0,D5
803,15589.0,380.0,D5
804,13178.0,385.0,D5
805,10860.0,390.0,D5
806,9244.0,395.0,D5
807,8234.0,400.0,D5
808,6392.0,405.0,D5
809,5869.0,410.0,D5
810,5236.0,415.0,D5
811,4567.0,420.0,D5
812,3971.0,425.0,D5
813,3466.0,430.0,D5
814,3058.0,435.0,D5
815,2646.0,440.0,D5
816,2338.0,445.0,D5
817,2006.0,450.0,D5
818,1704.0,455.0,D5
819,1507.0,460.0,D5
820,1334.0,465.0,D5
821,1212.0,470.0,D5
822,1100.0,475.0,D5
823,998.0,480.0,D5
824,907.0,485.0,D5
825,807.0,490.0,D5
826,736.0,495.0,D5
827,666.0,500.0,D5
828,590.0,505.0,D5
829,546.0,510.0,D5
830,496.0,515.0,D5
831,452.0,520.0,D5
832,414.0,525.0,D5
833,380.0,530.0,D5
834,349.0,535.0,D5
835,318.0,540.0,D5
836,298.0,545.0,D5
837,275.0,550.0,D5
838,259.0,555.0,D5
839,236.0,560.0,D5
840,219.0,565.0,D5
841,208.0,570.0,D5
842,193.0,575.0,D5
843,184.0,580.0,D5
844,165.0,585.0,D5
845,158.0,590.0,D5
846,148.0,595.0,D5
847,138.0,600.0,D5
848,421930.0,340.0,E5
849,367281.0,345.0,E5
850,327779.0,350.0,E5
851,294227.0,355.0,E5
852,265067.0,360.0,E5
853,237782.0,365.0,E5
854,24277.0,370.0,E5
855,18373.0,375.0,E5
856,16477.0,380.0,E5
857,13867.0,385.0,E5
858,11596.0,390.0,E5
859,9769.0,395.0,E5
860,8584.0,400.0,E5
861,6713.0,405.0,E5
862,6143.0,410.0,E5
863,5481.0,415.0,E5
864,4808.0,420.0,E5
865,4209.0,425.0,E5
866,3672.0,430.0,E5
867,3205.0,435.0,E5
868,2815.0,440.0,E5
869,2449.0,445.0,E5
870,2122.0,450.0,E5
871,1821.0,455.0,E5
872,1575.0,460.0,E5
873,1405.0,465.0,E5
874,1270.0,470.0,E5
875,1162.0,475.0,E5
876,1050.0,480.0,E5
877,945.0,485.0,E5
878,853.0,490.0,E5
879,765.0,495.0,E5
880,690.0,500.0,E5
881,620.0,505.0,E5
882,564.0,510.0,E5
883,506.0,515.0,E5
884,463.0,520.0,E5
885,420.0,525.0,E5
886,388.0,530.0,E5
887,362.0,535.0,E5
888,324.0,540.0,E5
889,301.0,545.0,E5
890,276.0,550.0,E5
891,259.0,555.0,E5
892,241.0,560.0,E5
893,226.0,565.0,E5
894,210.0,570.0,E5
895,192.0,575.0,E5
896,185.0,580.0,E5
897,172.0,585.0,E5
898,157.0,590.0,E5
899,146.0,595.0,E5
900,142.0,600.0,E5
901,418211.0,340.0,E6
902,368350.0,345.0,E6
903,332889.0,350.0,E6
904,293649.0,355.0,E6
905,266703.0,360.0,E6
906,237843.0,365.0,E6
907,25154.0,370.0,E6
908,19670.0,375.0,E6
909,17532.0,380.0,E6
910,15000.0,385.0,E6
911,12343.0,390.0,E6
912,10619.0,395.0,E6
913,9429.0,400.0,E6
914,7377.0,405.0,E6
915,6700.0,410.0,E6
916,6082.0,415.0,E6
917,5294.0,420.0,E6
918,4625.0,425.0,E6
919,4037.0,430.0,E6
920,3555.0,435.0,E6
921,3095.0,440.0,E6
922,2720.0,445.0,E6
923,2355.0,450.0,E6
924,2018.0,455.0,E6
925,1745.0,460.0,E6
926,1554.0,465.0,E6
927,1411.0,470.0,E6
928,1292.0,475.0,E6
929,1155.0,480.0,E6
930,1039.0,485.0,E6
931,940.0,490.0,E6
932,858.0,495.0,E6
933,772.0,500.0,E6
934,690.0,505.0,E6
935,619.0,510.0,E6
936,564.0,515.0,E6
937,518.0,520.0,E6
938,479.0,525.0,E6
939,440.0,530.0,E6
940,399.0,535.0,E6
941,368.0,540.0,E6
942,339.0,545.0,E6
943,312.0,550.0,E6
944,290.0,555.0,E6
945,272.0,560.0,E6
946,250.0,565.0,E6
947,235.0,570.0,E6
948,218.0,575.0,E6
949,209.0,580.0,E6
950,188.0,585.0,E6
951,183.0,590.0,E6
952,165.0,595.0,E6
953,155.0,600.0,E6
954,421972.0,340.0,E7
955,372487.0,345.0,E7
956,329949.0,350.0,E7
957,296150.0,355.0,E7
958,265864.0,360.0,E7
959,239406.0,365.0,E7
960,23342.0,370.0,E7
961,17819.0,375.0,E7
962,15934.0,380.0,E7
963,13640.0,385.0,E7
964,11251.0,390.0,E7
965,9576.0,395.0,E7
966,8509.0,400.0,E7
967,6616.0,405.0,E7
968,6159.0,410.0,E7
969,5509.0,415.0,E7
970,4832.0,420.0,E7
971,4210.0,425.0,E7
972,3702.0,430.0,E7
973,3296.0,435.0,E7
974,2834.0,440.0,E7
975,2495.0,445.0,E7
976,2169.0,450.0,E7
977,1862.0,455.0,E7
978,1603.0,460.0,E7
979,1433.0,465.0,E7
980,1284.0,470.0,E7
981,1186.0,475.0,E7
982,1081.0,480.0,E7
983,972.0,485.0,E7
984,887.0,490.0,E7
985,791.0,495.0,E7
986,725.0,500.0,E7
987,643.0,505.0,E7
988,578.0,510.0,E7
989,528.0,515.0,E7
990,479.0,520.0,E7
991,449.0,525.0,E7
992,410.0,530.0,E7
993,378.0,535.0,E7
994,344.0,540.0,E7
995,324.0,545.0,E7
996,293.0,550.0,E7
997,274.0,555.0,E7
998,253.0,560.0,E7
999,239.0,565.0,E7
1000,220.0,570.0,E7
1001,204.0,575.0,E7
1002,192.0,580.0,E7
1003,174.0,585.0,E7
1004,165.0,590.0,E7
1005,156.0,595.0,E7
1006,145.0,600.0,E7
1007,419463.0,340.0,E8
1008,368567.0,345.0,E8
1009,327643.0,350.0,E8
1010,294493.0,355.0,E8
1011,266963.0,360.0,E8
1012,236704.0,365.0,E8
1013,21381.0,370.0,E8
1014,16033.0,375.0,E8
1015,14454.0,380.0,E8
1016,12290.0,385.0,E8
1017,10145.0,390.0,E8
1018,8733.0,395.0,E8
1019,7816.0,400.0,E8
1020,6189.0,405.0,E8
1021,5740.0,410.0,E8
1022,5236.0,415.0,E8
1023,4656.0,420.0,E8
1024,4101.0,425.0,E8
1025,3681.0,430.0,E8
1026,3256.0,435.0,E8
